UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50
9.450111,8.38967,5.5871534,8.759839,6.4338694,1.3344617,7.1403055,4.123351,6.386506,3.5632637,3.924866,9.148598,5.7214713,5.7664995,7.973372,6.2929907,8.981251,6.9530935,3.2409227,5.3700714,3.3353586,6.177488,5.7328744,5.427818,5.789283,6.030644,5.3350735,4.9649057,6.622452,7.3726773,6.471474,5.3962364,1.074123,5.221822,7.045264,6.0388093,4.102689,4.2177043,5.3795276,4.816514,2.8498616,4.322726,4.082914,7.137825,7.7654095,6.83723,4.5233383,7.0200114,5.4895983,3.651281
9.18029,8.431727,5.721182,8.944731,6.6797733,1.667646,6.9750257,4.2274694,6.5158887,3.6998353,3.8970916,9.073275,5.717121,5.842877,8.632996,7.093881,8.626999,6.9903,3.2899773,5.8247824,3.5455961,5.932923,6.0128145,5.675936,6.3367453,5.4016905,5.6409354,5.3245893,6.536585,7.184603,7.445592,4.9254565,1.0766757,5.46826,6.367246,5.983298,4.197761,4.489118,5.8444414,4.5251036,3.2185013,4.473943,3.7865572,7.0676622,8.153234,5.920165,4.5980945,7.043545,5.7857065,3.497728
9.690727,8.713984,6.1805725,8.863358,6.6988983,1.6420332,6.729136,4.1658463,6.487646,3.6195502,3.908416,8.920037,5.854604,5.859774,8.3430805,6.508525,8.760575,6.979288,3.306729,5.519901,3.2590804,6.008435,5.6673646,5.8057866,6.011587,5.501943,5.2825484,4.9682255,6.5575786,7.1526895,6.948947,5.052433,1.2258,5.1380615,6.634698,5.8285327,4.1662865,4.189646,5.714382,4.715011,3.0500486,4.4066796,3.7506032,7.1737432,7.775355,6.0450945,4.801543,6.9420996,5.5672383,3.7379687
9.63143,8.714731,6.3440905,8.964528,6.8159866,1.6812235,6.2361565,4.1735563,6.7254424,3.822869,3.5725484,8.960994,5.629602,5.895781,8.798944,7.0093827,8.622524,7.1966844,3.223359,5.881128,3.395835,5.8155785,5.7979674,6.073827,6.4429436,5.2589946,5.411969,5.233376,6.6494913,7.1137743,7.482725,4.9393187,0.99229366,5.4167156,6.3288093,5.724386,4.2775106,4.295397,6.0761404,4.6056767,3.1971438,4.4575686,3.4237235,7.15707,7.893328,5.6048408,4.833891,7.140754,5.9103594,3.5723488
9.383638,8.836273,5.4026937,9.022237,7.210419,1.837129,7.3711967,4.6030016,6.0336657,3.5450108,4.022686,9.574269,5.610391,5.159657,8.322138,6.9265985,8.60771,6.8856525,3.7891202,5.53299,3.5352538,5.767362,6.2409887,5.268958,6.133385,5.451306,5.4814343,4.7881355,6.2071958,6.8840694,6.8080416,4.9716578,1.0415735,5.469791,6.666069,6.0614347,4.202564,4.4302406,5.75761,4.1246367,3.4102285,4.0905876,4.307105,6.733858,7.668294,6.4194794,4.235649,6.7672415,5.501718,3.6038227
9.565788,8.267432,5.990788,8.898476,6.1773105,1.2551371,6.7913213,3.9166873,6.72325,3.8532372,3.7088304,8.829659,5.7559485,6.214981,8.3560295,6.75089,8.879487,7.192748,2.9500585,5.6423407,3.310018,6.0632644,5.65381,6.004661,6.0518036,5.6228685,5.4435797,5.3026514,6.782485,7.374467,7.1902843,5.179363,1.0455182,5.2100043,6.4833593,5.810336,4.1501093,4.387298,5.6732244,5.0225983,2.905608,4.492714,3.6632826,7.2956796,7.8941116,6.052281,4.704428,7.2415466,5.7998443,3.5907679
9.703998,8.854059,5.629777,9.145744,7.0463705,1.642516,7.272476,4.422167,6.0047364,3.39509,3.9606442,9.557073,5.6023383,5.325056,8.274914,6.921869,8.874917,7.096395,3.759857,5.4629374,3.4502404,5.742593,6.093822,5.6037455,6.20365,5.4592643,5.202056,4.800041,6.3674436,6.992747,6.7561445,5.1899667,0.8471026,5.3460565,6.683719,5.87241,4.206863,4.334419,5.6600733,4.3176813,3.296664,4.0568194,4.2604985,6.9690433,7.5488133,6.3442025,4.2830076,6.9549565,5.554803,3.5237048
9.904915,8.736121,6.33531,9.025491,6.6157427,1.4778368,6.430219,4.1435943,6.7018933,4.055104,3.5413966,8.92368,5.691459,5.9149823,8.563177,6.903746,8.607609,7.2733526,3.1272662,5.684606,3.217532,5.8003664,5.6995096,6.186191,6.1517134,5.236768,5.3543954,5.035131,6.606004,7.0288987,7.2825265,4.899999,1.1121229,5.20489,6.255958,5.606249,4.232301,4.3544645,6.018803,4.776044,3.1352465,4.288027,3.5860682,7.097225,7.557988,5.6498947,4.6881385,7.104922,5.825903,3.7348232
9.710744,8.653846,6.049687,8.878945,6.5873814,1.5886288,6.9852176,4.102054,6.3797517,3.5547497,4.0185738,8.935199,5.902408,5.8554125,8.106882,6.3976383,8.888339,6.9718747,3.3688009,5.349986,3.2204177,6.0237155,5.6315885,5.774232,5.881598,5.5910697,5.2111034,4.906424,6.546554,7.184538,6.722271,5.156086,1.219406,5.04943,6.745857,5.850222,4.1429067,4.1828265,5.548532,4.8112817,3.0073588,4.413044,3.9027889,7.2161555,7.680882,6.255662,4.7694483,6.921717,5.4585233,3.740229
9.503366,8.9061,5.4832435,9.013354,7.233972,1.8240966,7.375388,4.580209,5.9727015,3.4292157,4.054116,9.574462,5.6287904,5.158437,8.240694,6.7996526,8.70238,6.8811173,3.8340476,5.4521155,3.492437,5.7919803,6.181952,5.2773666,6.082006,5.513702,5.3636384,4.7085423,6.230173,6.8987336,6.6702724,5.062054,1.022548,5.396788,6.780391,6.048573,4.185061,4.346053,5.674816,4.1519,3.3721926,4.0777597,4.3303533,6.782803,7.600732,6.5168247,4.2765336,6.761131,5.4412045,3.6043198
9.955007,8.817183,5.8995013,9.222572,6.848412,1.384779,7.014387,4.2691307,6.1800494,3.4539244,3.728096,9.453694,5.5235033,5.6107836,8.470492,7.1067495,8.952801,7.316398,3.5220923,5.607192,3.420444,5.7402687,6.0180073,5.946781,6.3327923,5.413956,5.153402,4.9477453,6.580037,7.0783234,7.0403404,5.2537613,0.68855965,5.315016,6.522258,5.7225676,4.1982965,4.3607554,5.7263,4.484643,3.2237778,4.0549016,4.042488,7.100917,7.5420194,6.109655,4.319046,7.1974072,5.7653065,3.414582
9.9576235,8.450041,6.3358774,8.886364,6.1861844,1.0714127,6.4265156,3.9099152,6.8311925,3.9188504,3.4720619,8.800699,5.6777487,6.2697325,8.417869,6.613755,8.880674,7.3226123,2.8039887,5.6557474,3.183647,6.084475,5.5154023,6.179303,5.9833,5.668809,5.3041778,5.1694384,6.895469,7.3564663,7.121391,5.2268834,1.0068969,5.110252,6.532292,5.669458,4.1435466,4.26487,5.7292824,5.0984926,2.813979,4.3621097,3.5198703,7.301044,7.680314,6.033188,4.7327237,7.3290043,5.864151,3.6533377
9.151102,8.217577,5.765667,8.931993,6.313654,1.5110065,6.9632597,3.9953463,6.743987,3.8985903,3.8048992,8.813001,5.7352514,6.148478,8.5749855,7.144553,8.665681,7.0898323,3.0476587,5.8319697,3.4899516,5.9540195,5.889286,5.888147,6.297236,5.4118814,5.728665,5.4988046,6.678889,7.269003,7.5837727,4.930065,1.0948569,5.402141,6.259156,5.94405,4.18324,4.579905,5.821661,4.828491,3.140453,4.6561646,3.626556,7.171506,8.16161,5.872364,4.736541,7.1531816,5.8729386,3.4552372
9.575998,8.299284,6.1361885,8.890577,6.2208366,1.3750955,6.654666,3.9283578,6.8436384,4.067846,3.6623108,8.698558,5.8051467,6.262555,8.455761,6.8233523,8.717452,7.17668,2.9147255,5.6940246,3.2761,6.003433,5.630817,6.089419,6.05662,5.43548,5.5353656,5.318672,6.730928,7.279821,7.3669543,5.001131,1.1776773,5.2045007,6.2906785,5.7620745,4.166989,4.4427366,5.8394547,5.0190086,2.9771209,4.5492373,3.5382862,7.251502,7.86638,5.774621,4.790712,7.1776695,5.827615,3.675332
9.736019,8.324655,6.026325,9.012542,6.223017,1.2065752,6.6972055,3.9328947,6.66186,3.8213003,3.630918,8.970431,5.7018094,6.1308775,8.386877,6.857462,8.962247,7.3213034,2.999814,5.6398797,3.3046346,5.9730654,5.679776,6.149964,6.138811,5.558816,5.319464,5.2667694,6.768768,7.3537464,7.1643553,5.2496305,0.90141,5.233318,6.4246464,5.6979995,4.179763,4.387162,5.7232738,4.9859147,2.9182003,4.353834,3.7150187,7.322477,7.77442,5.941111,4.577879,7.318184,5.8516707,3.5747106
9.328825,8.69696,5.5299644,9.112392,7.0368447,1.8367673,7.1497374,4.4862742,6.234519,3.7626195,3.9200559,9.431524,5.638794,5.345453,8.530921,7.216222,8.526995,7.0250344,3.6395266,5.691179,3.543819,5.6774364,6.2008514,5.5935807,6.333355,5.208033,5.5554323,5.023472,6.257637,6.910431,7.1833644,4.8232837,1.0363712,5.526016,6.326219,5.916229,4.2671494,4.5332737,5.9588027,4.238123,3.431379,4.1892033,4.099775,6.838042,7.792543,5.949114,4.311532,6.881819,5.6821427,3.5903063
9.447725,8.651002,5.2665334,9.033898,6.9907637,1.6767445,7.349128,4.527539,6.0576534,3.7151618,3.9391606,9.667685,5.6055937,5.067562,7.957249,6.6793056,8.786355,7.0221357,3.7636685,5.308341,3.4290433,5.7514114,6.1050835,5.3398705,5.9277773,5.604901,5.324624,4.675533,6.181397,6.9517264,6.3729644,5.1744437,0.95731384,5.429807,6.8022456,5.955345,4.2483,4.381377,5.6788297,4.3188334,3.2527785,3.9642801,4.43979,6.7750726,7.3379765,6.626649,4.0794024,6.824423,5.443999,3.7801793
9.669796,8.798591,5.574419,8.983277,6.967499,1.5497649,7.3391895,4.412476,6.0171847,3.3588345,4.0081377,9.502846,5.6366677,5.367659,8.120393,6.6005654,8.904929,6.9634123,3.667749,5.37912,3.4163315,5.931157,6.0217786,5.3705215,5.9723597,5.7300572,5.2244473,4.7300773,6.407727,7.0838513,6.5194325,5.2879877,0.94980484,5.2783947,6.9249187,5.998131,4.1293693,4.263432,5.495377,4.3850565,3.158558,4.066383,4.316606,6.9497347,7.5678,6.667826,4.2971387,6.9058766,5.4486365,3.5835967
9.723234,8.958754,5.5790877,9.212322,7.2890553,1.8204567,6.969776,4.669468,6.0684876,3.8292484,3.756211,9.760257,5.5304465,4.96135,8.358273,7.0575047,8.588167,7.172928,3.8245325,5.511046,3.42637,5.515969,6.1890254,5.653454,6.2210426,5.197411,5.2961745,4.653833,6.111235,6.7517548,6.7294855,4.9281535,0.914223,5.506152,6.4466205,5.739559,4.3397584,4.418523,6.035796,4.104858,3.4451683,3.8215697,4.2964897,6.718137,7.290262,6.0685844,4.050597,6.8502817,5.611745,3.7732294
9.454679,8.356307,5.5930386,8.734412,6.3917294,1.2736565,7.1107116,4.11048,6.4320803,3.5975344,3.8786607,9.132496,5.6958,5.8005486,7.9783206,6.280995,8.97392,6.9634395,3.179498,5.3895903,3.3357866,6.206168,5.7246065,5.418918,5.7687736,6.085373,5.3640723,4.981199,6.6539245,7.39551,6.4732184,5.411265,1.0671617,5.2298074,7.0644608,6.052497,4.093143,4.2248216,5.374655,4.8454385,2.8200104,4.320855,4.0626345,7.127043,7.7686515,6.8850617,4.515002,7.045058,5.5132747,3.6455307
9.51439,8.71073,5.5916286,8.920817,6.878038,1.586031,7.2962165,4.3359485,6.1516585,3.4086387,3.9946334,9.34855,5.647852,5.4961843,8.149774,6.625846,8.863331,6.942364,3.5811272,5.4325166,3.4306002,5.954062,5.9794636,5.3968825,5.9997473,5.734246,5.3312697,4.8483973,6.4665976,7.1153345,6.656206,5.2300577,0.9952562,5.2949495,6.9099126,6.0459657,4.1450233,4.273848,5.5100884,4.469441,3.1606307,4.24216,4.164825,6.97597,7.6930666,6.676374,4.456589,6.9137006,5.4853516,3.5443728
9.727933,8.926859,5.6060004,9.169336,7.230818,1.7466444,6.972569,4.6239934,6.1057024,3.7882633,3.7334874,9.711456,5.513567,5.0512924,8.359346,7.0161448,8.632733,7.1672826,3.759275,5.527161,3.4276266,5.580312,6.1651044,5.635464,6.196833,5.287594,5.3025723,4.6857734,6.185,6.803173,6.747692,4.9919257,0.89211917,5.4869475,6.507036,5.77696,4.30769,4.403829,5.976549,4.1572456,3.3995545,3.8603354,4.252919,6.7453604,7.327441,6.1479893,4.0916023,6.890299,5.6271124,3.7283962
9.3868,8.818262,5.4526725,8.998981,7.155815,1.9341774,7.1920743,4.6304235,6.1773844,3.914246,3.9549298,9.482791,5.684835,5.086135,8.23197,6.8300524,8.433624,6.8993387,3.7251675,5.4613953,3.418843,5.69015,6.135266,5.371905,6.0012164,5.3129573,5.5297403,4.706187,6.0775247,6.776205,6.7141685,4.783565,1.2321373,5.4437933,6.5304613,5.9568906,4.2686067,4.4534655,5.9285355,4.200235,3.4126341,4.069525,4.2663407,6.655663,7.497654,6.2551746,4.2457285,6.6602597,5.4685006,3.8496943
10.045427,8.888192,6.1356764,9.173592,6.8975024,1.4178603,6.6341743,4.313481,6.3734317,3.7093976,3.5470974,9.367357,5.5132356,5.6192107,8.593623,7.06363,8.783722,7.3573008,3.3993576,5.6856194,3.34369,5.712575,5.9299254,6.067172,6.311583,5.312102,5.1913943,4.914434,6.567932,7.0052266,7.1274686,5.111827,0.79023284,5.321723,6.4074187,5.6242733,4.244034,4.3288455,5.9331155,4.49361,3.2188451,4.0261226,3.8511603,7.0429173,7.4613643,5.869212,4.3828063,7.183766,5.8373647,3.5645509
9.525866,8.417854,6.035079,8.894246,6.3811927,1.3499665,6.485581,4.107045,6.8759437,4.1722865,3.499077,8.886965,5.6389747,6.006725,8.604327,6.9407973,8.519974,7.2178297,2.894696,5.8271613,3.328013,5.94632,5.7468305,6.0066795,6.139846,5.4481635,5.6209908,5.260876,6.682989,7.1831694,7.376983,4.865534,1.1414173,5.347751,6.2980843,5.770549,4.2273903,4.439746,5.986772,4.8441105,3.042157,4.3965063,3.538873,7.0555835,7.848774,5.84745,4.651973,7.1708937,5.919716,3.6798558
9.830583,8.680714,5.998534,9.039855,6.7597957,1.4110732,6.504201,4.296754,6.4914904,3.8171144,3.5267467,9.346617,5.542229,5.6047163,8.471942,6.8350396,8.780595,7.3074017,3.2804976,5.659052,3.3300674,5.8142076,5.8341756,5.956733,6.195213,5.488408,5.25338,4.9581885,6.556271,7.118166,6.9481983,5.1505027,0.8608525,5.382009,6.5348697,5.671554,4.2798915,4.2747097,5.9218717,4.5812545,3.0812995,4.0647054,3.83061,7.054962,7.551907,6.0334005,4.389425,7.172082,5.8136215,3.6931727
9.809952,8.530284,6.1773562,8.841474,6.308094,1.2661289,6.6406274,4.020178,6.754184,3.9405584,3.6343393,8.783505,5.7546997,6.096181,8.311079,6.5570602,8.738133,7.1537423,2.9276466,5.5681963,3.1806815,6.063997,5.5786242,5.98509,5.876721,5.6270638,5.4001884,5.0498366,6.726826,7.2155123,7.0169435,5.0658293,1.193872,5.087532,6.5580125,5.7726517,4.1345406,4.299029,5.7198377,4.994325,2.9212685,4.388206,3.6419954,7.1476045,7.6523185,6.1331677,4.7398133,7.114608,5.7163877,3.7326934
9.814967,8.357636,6.2926106,8.9192705,6.1576715,1.1539893,6.424403,3.8714123,6.8444347,3.916384,3.5252144,8.7787,5.7205257,6.308963,8.474359,6.725077,8.893202,7.324348,2.8270814,5.7019796,3.2296093,6.0522914,5.533329,6.2331753,6.0955443,5.5789304,5.331544,5.292505,6.8801312,7.391457,7.250493,5.2028832,0.9948915,5.166122,6.4285655,5.6572347,4.171947,4.3052444,5.772916,5.0977736,2.83872,4.4359727,3.489984,7.368122,7.8067484,5.859352,4.7631645,7.348107,5.8986707,3.6275125
9.926423,8.95261,6.2863317,9.008198,6.9266167,1.679876,6.7773046,4.270306,6.336569,3.5519965,3.8998399,9.061369,5.807905,5.7346053,8.463117,6.701769,8.730719,7.041502,3.4722712,5.5389605,3.2676122,5.874126,5.7791414,5.8882823,6.1204495,5.310793,5.1914697,4.858528,6.498467,7.0104895,7.0336084,5.002424,1.148417,5.124227,6.51287,5.7450285,4.169192,4.2166195,5.7908034,4.546305,3.1904533,4.263106,3.822861,7.115956,7.632956,5.8610573,4.699782,6.9324813,5.5838532,3.6917956
9.780939,8.396777,6.1919184,8.860316,6.230752,1.2114273,6.5872607,3.925029,6.730149,3.8096704,3.639173,8.826248,5.7502794,6.199937,8.3117075,6.5392256,8.928243,7.2191367,2.9360685,5.5806932,3.2205868,6.0982223,5.538038,6.0492964,5.9677067,5.693424,5.3006577,5.169479,6.819275,7.376199,7.020742,5.2534695,1.0444136,5.1285396,6.612614,5.746327,4.1499,4.246904,5.6546516,5.0544033,2.8307889,4.425321,3.6142094,7.32277,7.760135,6.114529,4.7537055,7.2458677,5.7639823,3.6652117
8.93805,8.3041935,4.677617,8.709268,6.7002125,1.8913699,7.7507067,4.7517734,6.313379,4.787897,3.9748259,9.511062,5.7610035,4.886705,7.351317,6.1343412,8.338136,6.7234635,3.5952723,4.9985447,3.2115083,5.760163,6.061989,4.892532,5.174449,5.6932893,5.8799214,4.4381056,5.727369,6.736848,5.7976336,4.848536,1.6226864,5.4790874,6.7502227,6.142994,4.3079343,4.7162056,5.8193083,4.4683294,3.223753,4.0018754,4.7364283,6.323321,7.073732,6.970884,3.8502283,6.3612676,5.177612,4.437594
9.63541,8.695777,5.8119645,9.161366,6.765595,1.5251395,7.2104144,4.243929,6.3142686,3.639179,3.8536854,9.206637,5.6312084,5.771136,8.591636,7.289914,8.707212,7.1545105,3.4338737,5.721684,3.4855852,5.767662,6.093591,5.853736,6.3460035,5.2588987,5.4686966,5.130609,6.5367765,7.0280924,7.4024806,4.968825,0.9275587,5.336719,6.2845836,5.853823,4.1604786,4.5478578,5.800753,4.492634,3.3339405,4.282572,3.950589,7.0247817,7.7924166,5.9019394,4.4493194,7.084364,5.777054,3.3955545
