UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50
10.655813,8.860159,3.788017,10.55754,8.744147,1.2008319,7.7636714,5.6681366,5.9593263,4.295119,8.02502,2.8451457,7.5093536,4.979787,5.5565577,7.6406775,2.6920822,2.9440844,9.698967,4.6280437,6.1958203,4.2761574,4.028341,4.3955717,5.1372914,7.1452036,5.561845,5.8713126,7.3250017,8.832154,5.5365767,3.9343388,0.57493967,4.4702773,3.2898808,4.8523474,5.141823,5.5979757,4.3670664,8.049747,5.4909325,5.883366,3.329135,5.2865148,4.6713023,5.582922,3.7920747,4.9367266,4.990219,1.1039623
10.451065,9.231141,4.343129,9.880392,8.611754,1.665705,7.4407544,5.640688,6.60897,4.5208025,7.520573,3.1813774,7.666252,4.708772,5.663644,7.5724297,2.7103796,3.2622151,9.074248,4.8942547,6.0339546,4.235728,4.331029,4.610737,5.3214674,6.9970503,5.6585383,6.0134354,7.006659,8.352752,5.569589,3.4887884,0.8255169,4.429563,2.796999,5.5702763,5.051249,5.433109,4.2291136,7.4113617,5.5763927,5.862774,3.6652663,5.091038,4.7633286,5.648569,3.7247226,4.6411586,4.5653896,2.3154953
11.422844,9.456466,4.411919,10.16453,8.511988,0.6464872,7.3236694,5.7562976,6.095612,4.4842124,8.064301,2.6356654,7.466137,4.695779,5.6169505,7.191064,2.7959259,2.9487402,9.359289,4.691835,5.9604445,4.0856147,3.9666095,4.3027997,5.1600795,7.2252817,5.35135,5.6226144,7.848144,8.724396,5.832781,4.1932416,0.4095819,4.102204,3.422787,4.948784,5.3802366,5.1941557,3.9956403,8.113745,5.767726,5.965475,3.326502,5.0821066,4.7309103,5.2616787,4.1506963,4.990311,5.0816746,0.39512667
10.631108,8.682747,4.264337,9.645693,7.882512,1.3366632,7.795131,6.025389,5.903621,4.8196254,7.383468,2.972971,7.033906,4.6299396,5.480247,7.447856,2.946708,2.7567925,8.919415,4.8889427,6.2415085,4.066137,4.307115,3.907155,5.1676197,7.0482345,5.1470404,5.427845,7.475326,8.285816,5.764013,3.8560238,0.68213123,3.949334,3.165718,5.541371,4.9441466,5.7124557,3.7910035,7.552576,5.7858596,5.9642096,3.4448905,4.9460998,4.6665926,5.4745975,4.175199,5.0013194,4.4045887,1.5156572
11.174662,9.077692,4.1789646,10.200873,8.152267,0.4353955,7.3253527,5.9689074,5.910866,5.0229626,8.045596,2.8751593,7.395394,4.768955,5.54854,6.9512157,2.7424371,2.7746193,9.543189,4.652202,6.317304,3.8611927,3.9504004,4.2100983,4.913899,7.520925,5.0357485,5.5719533,8.128655,8.681922,5.711709,4.225301,0.3821654,4.3536687,3.5773523,4.7035365,5.2314863,4.978975,3.6130288,8.11604,5.728235,5.7226157,3.165867,5.0136147,4.8087125,5.2285533,4.13421,5.2395735,5.1194477,0.3683524
10.435691,8.605732,3.6352625,10.524434,8.25201,1.2337402,8.195903,5.8955135,5.9945602,4.544936,7.3015485,3.1545227,7.213695,4.906898,5.2480173,7.535173,2.5483406,2.5739183,9.322689,4.9001293,6.614917,4.368649,4.617794,3.811576,5.500813,7.3721695,5.2489653,5.6641707,8.004651,8.494254,5.708208,3.9130495,0.4320869,4.373551,3.4698756,4.959662,5.071823,5.805102,3.9149427,7.163361,6.0344534,5.7474265,3.237875,5.042778,4.7609305,5.62231,4.1396146,4.4041476,4.6680036,1.0551277
11.010553,9.390715,3.9209898,10.378869,8.485864,0.70899975,7.4837813,5.7625747,6.4113436,4.872628,7.881941,3.0788286,7.7554736,4.808418,5.6859846,6.9811444,2.5070474,3.2573898,9.636373,4.7138705,6.3100142,3.9271994,4.2334285,4.6488156,5.124908,7.5671697,5.3911796,5.9712877,7.8374248,8.602438,5.632317,3.8771548,0.35327157,4.813194,3.182406,4.8538218,5.260321,5.0130577,3.7061982,7.585819,5.734818,5.5481157,3.2582562,5.0107183,4.935932,5.4030604,3.822639,4.893524,5.049153,0.94291407
11.067184,9.246143,4.144612,10.085694,8.191296,0.96568733,7.7737722,5.768387,5.9962163,4.816809,7.5925336,2.9800472,7.2524414,4.701078,5.5257893,7.113927,2.8033195,2.967108,9.209868,4.5965962,6.124142,4.045736,4.3348603,4.233506,5.3025813,7.1320972,5.3686504,5.6263685,7.8357286,8.422697,5.912974,4.108456,0.3861645,4.240627,3.4502442,5.027054,5.0988126,5.427907,3.8979201,7.581039,5.9867053,5.8572106,3.2847383,5.0070224,4.892712,5.3812823,4.134655,4.8155723,4.8545423,0.6706647
11.479467,9.579977,4.448663,10.24381,8.63506,0.6740039,7.23369,5.689606,6.42862,4.558403,8.051682,2.8533664,7.7153525,4.589614,5.7438865,6.9619055,2.8362525,3.1748111,9.329607,4.6909046,5.831185,4.042544,4.058405,4.644996,5.1356277,7.282656,5.3943686,5.8020024,7.8765726,8.656468,5.8116164,4.144038,0.3927355,4.25675,3.5282688,4.847825,5.5132346,4.931696,4.135744,7.952678,5.89179,5.9214277,3.4599824,5.145264,4.8372183,5.073815,4.1901755,4.84072,5.3251333,0.47825247
10.541108,9.23226,3.9328642,10.1368685,8.532153,1.4368387,7.78259,5.6851077,6.5547996,4.5739584,7.438226,3.1720648,7.648894,4.795168,5.6238275,7.4618163,2.5151954,3.3037772,9.298193,4.896836,6.2725897,4.1860323,4.5064077,4.540461,5.406338,7.2330112,5.628591,6.029019,7.3065677,8.393105,5.6086903,3.521063,0.59338856,4.6671686,2.7892847,5.4184613,5.0744104,5.5436697,3.9299123,7.1287026,5.7068696,5.680574,3.467154,5.007594,4.837802,5.7047315,3.7032921,4.5787477,4.5432076,1.8890444
