UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
8.889637,6.1410346,7.1194386,5.5688686,1.4005653,-0.66222644,9.940655,-0.13292317,5.9499564,-0.30545777
9.306696,7.039322,7.1845555,4.951038,2.6023011,-0.9571048,8.998761,-0.39138186,5.9344463,-1.429423
9.937549,6.7152705,7.136757,6.0568023,1.9798586,-0.0074067097,8.840534,0.3608569,6.189902,-0.49810737
9.380815,6.6133733,6.8665414,5.737643,1.6298584,-0.5315954,8.98615,-0.44670635,5.6771727,-0.6767126
9.8482685,6.3867188,7.138889,6.0381923,2.0963035,-0.2667767,9.318177,0.44779417,6.250932,-0.257929
9.509649,6.4450645,6.401591,6.385865,2.3886936,-0.5591148,9.9591465,0.34788612,5.7744427,-0.31035772
9.301843,5.962399,7.3198285,6.383614,0.99501395,-0.33840132,9.924113,0.21275526,5.8309464,0.28749758
9.255535,7.3777328,6.8060784,5.848214,1.7078419,-0.11249435,8.045594,-0.48520678,5.3067975,-1.2052995
8.785476,6.7793117,5.9809794,5.903532,2.5421567,-1.3020493,10.607032,-0.5313845,5.218137,-0.8825466
9.018458,6.339284,7.3498907,5.742707,1.218354,-0.19931237,9.196999,0.045989353,5.903983,-0.3123793
8.757292,6.9828033,6.067974,5.633659,2.791458,-1.4135969,10.709262,-0.50756,5.306041,-1.1948031
8.356015,6.4328933,7.189856,5.198631,1.5242457,-0.8284035,9.931443,-0.33701655,5.620626,-0.7199951
9.754258,6.6630316,7.1057806,6.260223,1.5363392,0.19122082,8.696133,0.29573417,5.9231467,-0.3401574
9.168799,7.118338,5.9149814,5.293664,1.9380289,-1.1015469,9.859142,-1.2096864,5.4090652,-1.5685251
9.386944,6.3735566,6.054901,6.7759027,2.4554203,-0.45514074,9.823099,0.43119025,5.459372,-0.12078311
8.52964,7.323156,6.136328,5.256345,2.9363663,-1.4900802,9.887089,-0.90023977,5.0458617,-1.674768
9.465077,6.514837,7.2676306,5.9348583,3.0822434,-1.3571754,10.721769,0.37279603,5.627101,-0.40168446
9.161394,7.1530576,6.866798,5.0079083,2.7327874,-0.98053604,9.141403,-0.49830997,5.9732566,-1.512316
9.503246,7.0607586,6.1433063,5.7323303,2.4159632,-0.8869834,10.273479,-0.31720158,5.778103,-1.2560327
9.5602045,7.278629,6.285113,5.0540214,1.838461,-1.0158378,9.361566,-1.0798231,5.2489495,-1.8833935
9.908358,6.462578,7.3252897,5.8005366,2.166193,-0.3068299,9.083213,0.34113115,6.4628005,-0.3966503
8.569944,7.141668,6.4666057,5.253446,2.9810057,-1.5824031,10.1531,-0.7095809,5.1532693,-1.4381329
9.36695,6.184036,6.994285,5.677433,1.8259275,-0.578832,9.603674,0.03752758,6.284422,-0.3398176
8.961163,7.1761103,5.8871202,5.653145,1.930739,-0.9016131,9.616983,-0.97009087,4.989845,-1.4290897
9.209313,6.8103027,6.2657585,5.880087,2.6367342,-1.0285847,10.635228,0.027810182,5.7150893,-0.94045854
9.940469,6.2721424,7.1265335,5.875469,1.9720707,-0.32458618,9.445192,0.3402235,6.5354815,-0.25458333
9.09735,6.1748376,6.738871,5.458874,1.5969187,-0.93143296,9.685879,-0.6391333,5.9711976,-0.49818954
8.539461,7.1223984,6.0353885,5.5654955,2.5690453,-1.6725214,10.634503,-1.099832,4.698398,-1.3172407
8.679066,7.328098,6.7726927,4.8566494,3.0735614,-1.437271,9.241824,-0.6930952,5.316646,-1.8200967
8.537305,7.3416367,6.054271,5.3210797,2.9068353,-1.4014944,9.966992,-0.80583763,5.0453744,-1.6678569
8.482197,6.9424715,6.445122,5.271749,2.4025683,-1.5252006,10.287399,-0.9342415,5.0668435,-1.2587806
9.317744,6.9520597,7.0360556,5.4259977,2.0908854,-0.42226112,8.639789,-0.23097657,5.9255514,-1.0904219
9.499384,6.2262974,7.465128,6.0815225,2.0187635,-0.32607248,9.689634,0.6373956,6.113974,0.034541644
9.661666,6.204676,7.214148,5.903652,2.3194768,-0.7380999,9.971656,0.2703789,6.303823,-0.116445735
9.653583,6.445727,7.1200514,6.1232796,1.1950268,0.026656596,8.905555,-0.016682498,5.842998,-0.22263461
9.442491,6.498134,7.2973824,5.8951116,3.090514,-1.4515587,10.732741,0.2807609,5.5491467,-0.39950138
9.541876,6.3721685,7.0709877,5.732504,2.557654,-0.94019103,10.085914,0.28230873,6.131297,-0.46585828
9.718022,6.3782573,7.036146,6.0252213,1.3111501,-0.16920705,9.086732,-0.13367832,5.893828,-0.22713739
9.859002,6.8028975,7.071281,6.200049,2.079248,0.02593442,8.966289,0.48700646,6.0173726,-0.5079066
9.194929,6.5695777,6.48947,5.5917153,1.4353323,-0.88036245,9.49665,-1.0285754,5.4653826,-0.7626854
8.844458,7.463236,6.422307,5.4994,2.6061516,-1.3291128,9.488282,-1.0694464,4.8081803,-1.5512255
9.114821,6.79553,6.7417107,5.678079,1.7736259,-1.0337605,9.830763,-0.819207,5.1975574,-0.80996764
8.957947,7.20347,6.093388,5.7283497,2.7813303,-1.3835793,10.309641,-0.6515586,5.005042,-1.3585938
8.388741,7.2270203,6.103478,5.296823,2.5906723,-1.7127128,10.415292,-1.243598,4.798458,-1.5395111
9.438315,7.005347,5.944761,5.6529512,1.8782786,-0.6389559,9.7767105,-0.66052914,5.8262076,-1.2744442
8.708195,7.0837784,6.150396,5.5127373,2.786045,-1.6761382,10.637462,-0.87066877,4.962921,-1.3160896
9.222626,6.7260976,7.8306856,7.0536904,3.034987,0.640976,9.350455,2.1340036,5.762958,0.5077217
8.904307,6.7050805,6.4831376,5.2398963,2.2072084,-0.79876906,8.9918,-0.55934453,5.937737,-1.1430844
8.714767,7.4803386,6.078926,5.279733,2.6597137,-1.3831434,9.3843355,-1.2483366,4.9565773,-1.8281791
9.03369,7.2700624,5.9033504,5.5039754,2.7766507,-1.1619397,9.906574,-0.70302314,5.515338,-1.5964991
8.970401,6.9780455,6.184917,5.788002,2.808549,-1.4580626,10.407086,-0.53440547,5.016386,-1.1277045
9.2869,7.2063994,5.898831,5.3048286,1.9740093,-0.91619325,9.533952,-1.0254067,5.4818215,-1.6956391
9.669229,6.6976957,6.3077645,5.792471,2.0711222,-1.2971144,10.223751,-1.017625,5.4376163,-0.77284
9.291027,6.7946115,7.7503543,7.0085373,3.0202081,0.6408919,9.296193,2.021782,5.7370706,0.40126362
9.587993,6.7578535,7.023121,5.4508166,1.9246335,-1.0515219,9.310846,-0.9038689,5.5023885,-0.85023737
9.76142,6.810619,7.0919456,6.268527,1.69304,0.23442075,8.593047,0.37588045,5.925304,-0.45888153
9.3530035,7.275115,6.329123,5.499655,2.285553,-1.256932,9.64951,-1.0649061,5.0315557,-1.5128508
9.184252,7.1728883,5.914048,5.732659,2.7207134,-1.0440135,10.289604,-0.4393619,5.660802,-1.3709495
8.73129,6.960349,5.8703394,5.232849,2.389903,-1.199219,9.7630625,-0.9934262,5.665325,-1.4816396
9.059518,7.1160507,5.9522724,5.3942995,2.0731394,-1.3781484,10.196967,-1.3373317,5.1625156,-1.4498626
9.223068,6.697462,7.011081,5.582039,1.6962656,-0.9204746,9.623176,-0.7943234,5.480726,-0.66963947
9.686386,6.656114,7.1243715,6.3566895,2.2425487,0.01176001,9.2825165,0.8068353,5.9512925,-0.28561848
9.501241,6.6895046,6.833917,5.6140885,1.8450983,-1.0791636,9.766931,-0.83763325,5.420281,-0.74451834
9.377151,7.1075463,6.091707,5.7370987,2.1045527,-0.5494255,9.401139,-0.45020807,5.680577,-1.2988805
8.931642,7.241207,6.855809,4.849202,2.5562694,-1.285986,8.886642,-1.0784088,5.388256,-1.6701081
8.597476,6.389487,7.0352106,5.3643837,1.486066,-0.845824,10.057746,-0.37225252,5.659644,-0.63589704
9.448746,6.560495,7.431629,6.7462687,2.4924026,0.2824658,9.305093,1.3712635,5.8350368,0.24183448
8.582492,6.8338532,5.860462,5.540357,2.051027,-1.3647858,10.283482,-1.2182497,5.213798,-1.1456345
9.198262,6.710905,7.8771,7.0488086,3.0863135,0.6035192,9.386562,2.1714356,5.7444816,0.51854587
8.564027,7.01558,6.8469305,4.6426997,2.5730472,-1.1829895,8.769617,-0.8511139,5.700971,-1.6382927
9.26946,6.641995,7.4766273,6.9510655,2.9549224,0.31469053,9.52148,1.7514019,5.6564307,0.3700227
9.219635,6.5427895,6.0541267,6.0029182,2.5552979,-1.237695,9.9507475,-0.36567616,5.3111258,-0.79901135
8.4877825,6.2685246,7.4178004,5.3150563,1.4873229,-0.7133401,9.893368,-0.10045537,5.775714,-0.45314935
8.990413,6.065455,6.9549356,5.5370555,1.5016019,-0.7182838,9.615144,-0.34823117,6.079391,-0.30366448
9.865076,6.7447386,7.066079,5.9709077,1.7983499,-0.058356695,8.72523,0.08901109,6.050628,-0.5923765
