UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
5.1733055,16.264679,7.914413,6.8813024,0.9975472,4.042324,6.213944,7.962159,5.3917055,17.476645
5.1036534,16.15539,8.083323,6.6421223,1.1844597,4.5989323,6.3189745,7.835757,5.1461387,17.854202
5.082753,15.692492,8.471873,6.739987,0.20542416,3.2379193,6.5545344,7.5486865,4.6383367,19.126959
5.074684,16.01578,7.9888005,6.8619676,0.5487591,3.1506507,6.252363,7.6920066,4.685224,18.151838
5.0689287,16.106321,8.566512,6.2013736,1.2809278,4.915901,6.790283,8.193518,5.0593348,18.653782
5.191135,15.90723,7.732925,7.0547333,0.6250024,3.2623658,6.269599,7.484079,4.6248813,17.896307
5.106409,16.08922,9.008364,6.293113,0.8703997,4.4122963,6.757882,8.343086,5.3689213,19.057655
4.919196,16.182745,8.509721,6.43262,0.99146974,4.7110834,6.503584,7.720891,5.413767,18.658611
5.217844,15.898629,8.485446,6.628405,0.6328251,3.3577936,6.5781364,7.80642,5.099051,19.228073
5.4299088,16.053032,8.211986,6.908715,0.8471111,4.3571625,6.4223533,8.05956,5.357114,17.712162
5.07256,15.805005,8.374357,6.760676,0.32611758,3.2643812,6.4772234,7.6315336,4.680848,18.84759
5.1173573,16.34136,7.849228,6.967462,0.9465792,3.9239998,6.078547,7.894176,5.4368973,17.346853
4.905202,16.0733,8.842884,6.16114,1.0148575,4.511789,6.6623373,8.157445,5.1234355,18.909458
5.271967,16.252682,8.555728,6.208095,1.4348285,3.9102972,6.7420135,8.343719,5.105628,19.155533
5.1936016,16.133774,7.72266,6.857385,1.1378807,3.8405168,6.054435,7.855918,5.01071,17.443117
5.037957,16.288063,8.058429,6.571272,1.1277269,4.4437027,6.343005,8.372735,5.4425898,17.557226
5.039091,16.318407,8.316756,6.31185,1.4960029,4.5216975,6.0835333,8.370989,5.5415826,18.081165
5.1513095,16.27991,8.153949,6.6438885,1.1886622,4.66948,6.433017,8.070439,5.3978286,17.68537
5.354348,15.903556,7.8880587,7.0711336,0.6299376,3.663687,6.5875473,7.685556,4.733205,17.781683
4.982413,15.982529,7.832719,6.8715453,0.79930127,3.8334901,6.1028686,7.578088,4.965,17.805054
5.4038043,15.943928,8.171985,6.915843,0.5545587,3.6128151,6.796908,8.065899,5.0147266,18.202833
5.055813,16.160582,8.941591,6.1667943,1.1129261,4.4273434,6.6502385,8.204308,5.355883,19.251
