#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
k__Bacteria|p__Bacteroidetes|c__CFGB74567	0.1861	0.05924	0.0	0.02662	0.05412	0.0	0.0	0.0	0.00321	0.15435
k__Bacteria|p__Verrucomicrobia|c__CFGB26673	0.1857	0.0	0.0	0.00366	0.0	0.0	0.1159	0.04903	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB76483	0.18017	0.0	0.07703	0.08239	0.0	0.0	0.0	0.0	0.01228	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB4405	0.1777	0.0	0.0	0.04257	0.0	0.0	0.0	0.0	0.0	0.44989
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	0.17234	0.22163	0.10385	0.30206	0.05537	0.0	0.0	0.31632	0.10329	0.00564
k__Bacteria|p__Firmicutes|c__CFGB2921	0.1703	0.0	0.42892	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB529	0.1702	0.17395	0.31767	0.00224	0.04149	0.0	0.0	0.30755	0.0	0.02575
k__Bacteria|p__Firmicutes|c__CFGB1763	0.16309	0.23986	0.07536	0.0	0.92971	0.01163	0.17705	0.03744	0.81744	0.09039
k__Archaea|p__Candidatus_Thermoplasmatota|c__CFGB76095	0.16307	0.0	0.0	0.01705	0.0	0.0	0.0	0.0	0.0	0.00386
k__Bacteria|p__Firmicutes|c__CFGB31455	0.16096	0.57492	0.29402	0.06812	0.02741	0.24316	0.23625	0.12633	0.2127	0.47723
k__Bacteria|p__Firmicutes|c__CFGB73223	0.16069	0.12993	0.02499	0.01872	0.0	0.0	2.42228	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Opitutae	0.15739	0.0	0.16569	0.16575	0.4271	0.0	0.2107	0.00984	0.39769	0.06118
k__Bacteria|p__Firmicutes|c__CFGB75783	0.15671	0.02927	0.0318	0.02912	0.02385	0.07858	0.0	0.027	0.00495	0.21824
k__Bacteria|p__Firmicutes|c__CFGB2942	0.153	0.15977	0.0	0.23154	0.0	0.0	0.46903	0.12894	0.07014	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB629	0.15089	0.56005	0.0	0.01287	0.06048	0.0	0.01537	0.1746	1.36523	0.0
k__Bacteria|p__Proteobacteria|c__CFGB2403	0.14084	0.0	0.1645	0.1372	0.12414	0.01019	0.19811	0.03668	0.02455	0.13373
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.14047	0.00309	0.4812	0.16587	0.93208	0.08152	0.06227	0.25338	0.18823	0.36112
k__Bacteria|p__Firmicutes|c__CFGB76578	0.12838	0.0	0.06324	0.18323	0.0	0.00835	0.01051	0.04417	0.25802	0.4079
k__Bacteria|p__Firmicutes|c__CFGB2947	0.1264	0.14172	0.09485	0.0	0.0	0.2737	0.39748	0.13244	0.00677	0.0056
k__Bacteria|p__Fusobacteria|c__CFGB76370	0.11654	0.03297	0.0	0.0	0.0	0.19783	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB642	0.11453	0.04275	0.45597	0.27549	0.03569	0.05948	0.75845	0.20215	0.2125	0.41017
k__Bacteria|p__Proteobacteria|c__CFGB2404	0.11397	0.04592	0.00287	0.0	0.06857	0.86903	0.0	0.0	0.0	0.13356
k__Bacteria|p__Firmicutes|c__CFGB76352	0.11261	0.13774	0.21737	0.73395	0.46997	0.47884	0.48453	0.19461	0.06654	1.27541
k__Bacteria|p__Proteobacteria|c__CFGB2401	0.10975	0.0	0.0	2.86686	0.14473	0.0	0.06485	0.26307	0.04832	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.104	0.05633	0.22016	0.02815	0.27008	0.57118	1.27273	0.07497	0.05035	0.62086
k__Bacteria|p__Firmicutes|c__CFGB1798	0.10345	0.03839	0.0	0.00843	0.11422	0.0	0.92395	0.06387	0.0	0.00237
k__Bacteria|p__Firmicutes|c__CFGB3012	0.10274	0.65497	0.04593	0.0	0.20569	0.10709	0.00476	0.31401	0.04449	0.07627
k__Bacteria|p__Firmicutes|c__CFGB1227	0.09699	0.42015	0.2102	0.18998	0.20284	0.36521	0.16321	0.08577	0.06889	0.72994
k__Bacteria|p__Firmicutes|c__CFGB1347	0.09694	0.20848	0.0	0.0	0.03383	0.34173	0.0	0.17224	0.04928	0.00314
k__Bacteria|p__Firmicutes|c__CFGB2829	0.09411	0.0	0.0	0.0	0.12296	0.0	0.00089	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2849	0.09066	0.0	0.01306	0.0	0.12349	0.0	0.0	0.163	0.0	0.5068
k__Bacteria|p__Bacteroidetes|c__CFGB76022	0.08945	0.0	0.0	0.0	0.01959	0.0	0.01341	0.0	0.00056	0.02251
k__Bacteria|p__Firmicutes|c__CFGB3172	0.08137	0.15908	0.0	0.13395	0.06059	0.0	0.0	0.0	0.06514	0.0
k__Bacteria|p__Firmicutes|c__CFGB2982	0.08135	0.0	0.38295	0.0	0.0	0.08127	0.0	0.18284	0.0	0.5096
k__Bacteria|p__Firmicutes|c__CFGB540	0.07707	0.03756	0.0	0.07199	0.1692	0.05675	0.02063	0.08325	0.31243	0.0
k__Bacteria|p__Firmicutes|c__CFGB2978	0.07697	0.0	0.0	0.0	0.0	0.89571	0.21208	0.01585	0.0	0.04433
k__Bacteria|p__Bacteroidetes|c__CFGB32090	0.07669	0.0	0.0	0.0433	0.02105	0.0	0.0	0.01472	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB635	0.07062	1.52127	0.37908	0.0424	0.08934	0.22928	0.25423	0.0	0.04189	0.22222
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.06676	0.02202	0.72169	0.17583	0.03837	0.22145	0.26817	0.51823	0.49289	0.52533
k__Bacteria|p__Proteobacteria|c__CFGB3069	0.06558	0.35489	0.07298	0.10133	0.39441	0.40036	0.04231	0.37864	0.18897	0.19726
k__Bacteria|p__Firmicutes|c__CFGB8140	0.06209	0.06417	0.08887	0.97747	0.0318	0.0133	0.14949	0.02478	0.0	0.16032
k__Bacteria|p__Firmicutes|c__CFGB73076	0.06182	0.02401	0.16582	0.12039	0.1322	0.0	0.0	0.0	0.42392	0.10287
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.06046	0.10312	0.0167	0.10342	0.0	0.0008	0.0	0.41208	0.02812	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB658	0.05756	0.00621	0.12134	0.0	0.0276	0.05573	0.04385	0.17448	0.30876	0.0
k__Bacteria|p__Firmicutes|c__CFGB76769	0.05529	0.0	0.03952	0.14511	0.0	0.0	0.0	0.38351	0.09452	0.0
k__Bacteria|p__Firmicutes|c__CFGB75715	0.05331	0.03305	0.0	0.0	0.0	0.00449	0.04258	0.0	0.00535	0.01425
k__Bacteria|p__Firmicutes|c__CFGB14936	0.05086	0.0	0.0	0.08098	0.03208	0.05608	0.00785	0.0	0.18949	0.13279
k__Bacteria|p__Firmicutes|c__CFGB15209	0.05002	0.0	0.0	0.06295	0.0	0.0	0.0	0.0	0.16972	0.0
k__Archaea|p__Candidatus_Thermoplasmatota|c__CFGB117	0.04737	0.45436	0.04427	0.0	0.14176	0.0	0.06413	0.30387	0.05075	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2102	0.04587	0.0	0.04027	0.0	0.0	0.0696	0.0	0.0	0.0	0.00626
k__Bacteria|p__Firmicutes|c__CFGB2412	0.04531	0.03271	0.0	0.09975	0.0	0.46129	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1293	0.04158	0.0	0.0	0.0091	0.03998	0.0	0.0	0.0	0.2288	0.0
k__Bacteria|p__Firmicutes|c__CFGB2933	0.03978	0.0	0.71114	0.0	0.0	0.0	0.00678	0.0	0.0559	0.53614
k__Bacteria|p__Firmicutes|c__CFGB4529	0.03936	0.0	0.0	0.0	0.02313	0.09188	0.0	0.05388	0.00775	0.08392
k__Bacteria|p__Firmicutes|c__CFGB75721	0.03936	0.0	0.0	0.44326	0.0	0.00086	0.02602	0.13234	0.07864	0.0
k__Bacteria|p__Firmicutes|c__CFGB4806	0.03743	0.0	0.0	0.0	0.0	0.0	0.0	0.02558	0.0	0.1116
k__Bacteria|p__Firmicutes|c__CFGB76782	0.03723	0.01349	0.0	0.18371	0.01198	0.0	1.22094	0.00678	0.00062	0.01499
k__Bacteria|p__Tenericutes|c__CFGB1779	0.03722	0.03424	0.02006	0.0	0.0	0.34522	0.03003	0.67644	0.37487	0.92098
k__Bacteria|p__Synergistetes|c__Synergistia	0.03674	0.0	0.26445	0.0	0.0	0.47647	0.14544	0.0	0.29668	0.0
k__Bacteria|p__Firmicutes|c__CFGB76600	0.03552	0.0	0.08218	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	0.03464	0.027	0.03438	0.06183	0.07216	0.0	0.0	0.0	0.03521	0.0
k__Bacteria|p__Firmicutes|c__CFGB38642	0.03458	0.03803	0.0	0.0	0.01018	0.0398	0.02562	0.0073	0.34538	0.32489
k__Bacteria|p__Proteobacteria|c__CFGB2394	0.03409	0.06588	0.01093	0.0	0.0	0.08742	0.16067	0.10275	0.09158	0.0
k__Bacteria|p__Firmicutes|c__CFGB2954	0.03288	0.0	0.00941	0.0	0.16366	0.0	0.0	0.02154	0.0	0.0
k__Bacteria|p__Elusimicrobia|c__Elusimicrobia	0.03201	0.33269	0.04415	0.29343	0.12116	0.04257	1.32747	0.01268	0.0	0.03375
k__Bacteria|p__Verrucomicrobia|c__CFGB59108	0.0319	0.0	0.24741	0.04763	0.0	0.01026	0.04166	0.0	0.07786	0.00282
k__Bacteria|p__Firmicutes|c__CFGB76509	0.02851	0.71227	0.94062	0.0652	0.04665	0.0	0.0	0.00118	0.04359	0.03654
k__Bacteria|p__Firmicutes|c__CFGB76465	0.02706	0.23058	0.0	0.0	0.0912	0.61337	0.7883	0.0	0.0	0.05077
k__Bacteria|p__Firmicutes|c__CFGB2429	0.02627	0.03626	0.00861	0.18933	0.03165	0.0	0.18317	0.02338	0.77212	0.24293
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	0.02587	0.10847	0.0	0.02441	0.14431	0.0	0.0	0.07001	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB31626	0.02537	0.04196	0.0	0.03003	0.1375	0.03262	0.04992	0.09916	0.37013	0.38458
k__Bacteria|p__Proteobacteria|c__CFGB76528	0.02457	0.03354	0.00472	0.11068	0.0685	0.0	0.04194	0.12466	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2941	0.02186	0.0	0.0	0.0	0.0083	0.00742	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	0.02052	0.03688	0.0257	0.3049	0.0	0.10201	0.14843	0.32464	0.21028	0.0023
k__Bacteria|p__Firmicutes|c__CFGB3022	0.01906	0.0	0.0	0.00079	0.0892	0.03391	0.0	0.01597	0.07034	0.0252
k__Bacteria|p__Firmicutes|c__CFGB75985	0.01851	0.09891	0.09415	0.0	0.0	0.67272	0.0	0.0	0.08241	0.01017
k__Bacteria|p__Bacteroidetes|c__CFGB76189	0.01706	0.07133	0.00523	0.33697	0.10415	0.03296	0.50643	0.0	0.0646	0.04983
k__Bacteria|p__Firmicutes|c__CFGB76185	0.01701	0.10298	0.07146	0.03224	1.31126	0.02651	0.26105	0.02686	0.54817	0.16654
k__Bacteria|p__Actinobacteria|c__CFGB76796	0.01648	0.05716	0.0356	0.0	0.0	0.16776	0.0	0.0	0.0	0.04166
k__Bacteria|p__Firmicutes|c__CFGB2898	0.01588	0.01014	0.68434	0.22681	0.0455	0.0	0.23314	0.06377	0.69953	0.15873
k__Bacteria|p__Firmicutes|c__CFGB1011	0.01566	0.0	0.0	0.0	0.0	1.67552	0.0	0.0	0.457	0.0
k__Bacteria|p__Firmicutes|c__CFGB29420	0.0152	0.0	0.0	0.0	0.0	0.06455	0.49467	0.07854	0.0104	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.01289	0.05251	0.129	0.00191	1.128	0.0	0.26896	0.5847	0.07134	0.01637
k__Bacteria|p__Bacteroidetes|c__CFGB74566	0.01285	0.13672	0.00085	0.03483	0.08067	0.0	0.31313	0.00476	0.0	0.14869
k__Bacteria|p__Firmicutes|c__CFGB2985	0.01145	0.51462	0.0	0.0111	0.01454	0.0	0.09982	0.07636	0.27396	0.0
k__Bacteria|p__Firmicutes|c__CFGB1767	0.00863	0.02776	0.0	0.34909	0.0	0.00834	0.03445	0.0	0.03185	0.0
k__Bacteria|p__Firmicutes|c__CFGB9120	0.00824	0.17104	0.0	0.03197	0.0	0.0	0.07292	0.07129	0.04021	0.09739
k__Bacteria|p__Firmicutes|c__CFGB1422	0.00805	0.06349	0.01455	1.12334	0.0	0.04474	0.2373	0.0	0.0	0.02008
k__Bacteria|p__Actinobacteria|c__CFGB4875	0.0075	0.14117	0.02946	0.14952	0.00291	0.0	0.0	0.0	0.25269	0.21807
k__Bacteria|p__Firmicutes|c__CFGB76357	0.00702	0.00814	0.05057	0.00237	0.0	0.03454	0.05227	0.05435	0.00697	0.0505
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	0.00696	0.0	0.0	0.00569	0.0007	0.02658	0.0	0.08762	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB76111	0.00531	0.0	0.02388	0.0	0.02265	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB544	0.00487	0.0	0.23358	0.00251	0.0	0.0	0.05478	0.00329	0.00605	0.0
k__Bacteria|p__Firmicutes|c__CFGB76532	0.00481	0.0	0.06017	0.00064	0.0	0.0	0.0	0.0	0.0	0.02803
k__Bacteria|p__Firmicutes|c__CFGB3068	0.00386	0.13819	0.15408	0.14669	0.2977	0.0	0.0459	0.04775	0.06566	0.00214
k__Bacteria|p__Firmicutes|c__CFGB1249	0.00341	0.0	0.0	0.0	0.03675	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__CFGB2165	0.00304	0.0	0.0	0.47295	0.1545	0.053	0.0	0.00224	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2858	0.00292	0.0	0.85584	0.01348	0.17359	0.0	0.0	0.0	0.06238	0.19511
k__Bacteria|p__Firmicutes|c__CFGB10314	0.00287	0.17155	0.29043	0.04812	0.35787	0.33824	0.21588	0.28142	0.0	0.21461
k__Bacteria|p__Bacteroidetes|c__CFGB10915	0.00114	0.0	0.0	0.0	0.01396	0.0	0.0	0.01179	0.06415	0.0
k__Bacteria|p__Firmicutes|c__CFGB1507	0.00086	0.0	0.13153	0.018	0.0	0.0	0.0	0.7074	0.19362	0.0
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	0.00086	0.16171	0.08592	0.0	0.52642	0.00704	0.08645	0.1849	0.02234	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB593	0.00073	0.0	0.53265	0.0	0.0	0.14009	0.0	0.0	0.03771	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2104	0.00069	0.02554	0.0	0.0	0.0	0.0	0.419	0.00302	0.0	0.05174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	22.34062	22.49645	17.38426	25.12905	19.02319	19.84348	28.18551	31.28689	28.64105	27.03918
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	12.00344	16.97166	9.58519	8.5662	13.83196	11.2313	8.38485	7.29141	7.00586	6.6631
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	10.96557	10.38384	10.49546	5.88412	6.30991	4.21667	7.71316	8.00517	8.98077	6.50831
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	8.12475	6.82062	16.76496	13.15459	14.93873	24.01062	10.26337	8.14057	9.44317	9.58051
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	3.11905	1.06129	0.20846	0.0712	0.04596	0.13236	0.05444	0.00555	0.38272	0.31019
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312	2.94108	0.06017	0.38019	0.02451	0.0	0.0	0.06604	0.12578	0.00652	0.68452
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2.74871	1.2079	0.91234	1.72173	1.64399	1.122	1.49312	1.47605	1.00062	2.036
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2.73502	0.86984	0.91669	1.9131	1.1055	2.06661	1.25555	0.87612	1.16323	1.1224
k__Bacteria|p__Firmicutes|c__CFGB72899|o__OFGB72899	2.09485	0.15157	0.03058	0.09311	0.71806	0.05975	0.2086	1.01667	0.24616	0.17561
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	1.99095	1.33329	0.81884	1.08208	0.15533	1.13011	0.89938	0.36277	1.05308	0.42685
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	1.65948	0.12423	0.17929	1.37693	0.02734	0.10756	0.08028	0.10715	0.14835	0.5935
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	1.42444	0.86781	1.96084	1.58616	1.27028	1.24727	0.61565	0.74882	1.89635	1.07254
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	1.17886	1.05094	4.36126	2.41785	1.9027	1.30266	0.20334	0.80592	1.29682	0.9928
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.10239	1.36764	2.16424	3.80615	1.72238	1.38088	4.77873	7.01975	1.98192	3.26962
k__Bacteria|p__Bacteroidetes|c__CFGB653|o__OFGB653	1.00386	0.06953	0.0	0.05845	3.61042	0.0	0.12355	0.0	0.39562	0.13349
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0.97164	1.07776	1.28235	1.26032	2.47602	0.51535	1.64839	1.11288	0.62653	0.97176
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	0.88728	0.03112	0.07869	0.03234	0.28498	0.45137	0.00392	0.79328	0.08263	0.46723
k__Bacteria|p__Firmicutes|c__CFGB76360|o__OFGB76360	0.87467	0.02756	0.03445	0.0	0.11358	0.0	0.26078	0.05732	0.06809	0.00402
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.84138	1.08665	0.14449	1.02053	2.61565	0.40851	1.64773	0.72048	0.20636	1.44967
