UMAP_1,UMAP_2
7.7453837,19.870068
10.968491,18.536114
6.4516845,18.049969
6.962205,23.306675
6.074945,19.301018
8.208751,20.891102
5.6639013,17.4281
11.492292,16.360514
8.353348,24.728905
8.77224,16.062622
10.576305,23.213335
9.271015,22.670809
6.564291,16.653225
11.949754,22.110249
7.0938735,22.311209
12.62474,21.90018
6.4082437,22.186396
12.143951,19.334784
9.994129,21.15719
12.923815,20.415443
5.2521753,20.728348
10.828245,22.201084
8.028083,18.843317
11.910346,21.757668
8.496537,22.742077
6.274122,18.938875
6.5011845,21.520252
11.747444,24.02628
12.724597,21.002398
12.567059,22.193657
12.7459,21.532856
8.719261,17.968834
5.310634,19.507385
6.947236,20.719837
8.502048,16.338186
6.980876,22.808668
7.7770147,19.899939
7.9981284,16.877537
6.84793,17.285069
10.1922455,18.575884
12.868332,20.574919
9.161143,21.788542
9.562723,24.271673
12.77532,23.261227
10.293021,19.801638
10.449711,23.477716
3.339005,21.222242
10.718203,19.128721
13.966956,22.451258
8.95834,22.361135
10.900728,23.714348
12.324347,20.984417
6.893884,24.873394
2.895271,21.347052
10.840481,18.827753
6.8028016,16.374031
12.189808,20.74178
8.695008,22.412704
11.64197,21.78182
11.454013,22.225307
10.460274,18.386703
5.822541,19.740568
7.5402565,21.200363
10.689637,20.097023
7.0389585,25.459904
5.6410446,21.255537
4.242828,18.47295
11.5862055,22.903275
2.0219512,20.745556
10.087801,24.338713
3.6200697,19.481989
9.523533,22.376747
9.591686,17.064718
8.631959,19.806969
7.1080995,17.855936
12.585709,20.710823
6.0629063,24.57662
7.0638366,19.430437
12.4979315,21.677334
8.069096,21.028519
7.9019256,18.804495
4.4876904,16.729374
13.310751,22.304102
2.8531141,20.18742
9.95144,22.920334
7.4711328,24.221983
7.2085133,17.807339
8.099216,22.899603
5.4610796,18.15103
8.269847,18.788101
9.836368,18.519398
6.3851256,16.150757
7.3267846,24.27963
8.376738,21.844282
7.944394,17.374329
12.847956,24.03978
6.0692873,20.79285
12.939774,19.066938
6.531046,20.478022
2.597545,19.591541
4.8465557,20.796488
5.650636,18.780594
9.355165,23.381712
6.417477,18.061323
11.3533945,23.006525
8.858854,21.406897
12.450271,20.125948
9.562048,20.771734
10.850256,21.221758
12.232601,23.48982
8.745159,17.327627
4.2089524,18.980293
5.9500914,16.830292
12.65373,19.926954
9.605241,19.042364
9.467759,22.330683
5.4161005,19.893612
10.7871065,24.49947
8.473203,18.116444
11.326364,22.113049
9.802021,23.767347
7.677008,20.21381
11.595655,20.723421
9.993747,20.854496
12.491045,22.764326
9.701735,24.094252
12.10455,22.351343
13.878071,22.782856
8.62769,22.5758
8.583099,22.921467
10.985466,23.758678
3.2146876,20.55012
9.501198,19.77342
10.403683,23.205183
10.226575,20.220041
11.408795,24.9087
6.3651567,17.27326
9.455366,23.008642
7.3435464,19.48229
9.982599,19.971762
2.999289,19.335789
7.8882008,22.838871
10.381546,20.578354
10.788328,24.657349
6.2691636,21.785984
9.421297,21.344091
8.339752,22.344847
5.9342613,18.285032
12.188444,19.695387
8.427146,25.917542
12.89753,19.359299
6.9259553,18.862764
7.8730774,23.012794
9.747816,23.082392
12.470847,22.14124
5.7180333,21.59037
7.0917034,23.908516
9.716589,24.066217
12.097357,22.585957
7.3637,18.952446
4.03009,20.68166
9.327977,19.955635
7.9653363,21.295609
11.184545,21.550602
11.07441,19.787514
3.0036395,20.855558
5.350429,19.438253
7.288173,19.659576
10.192556,18.703178
10.2678585,17.859634
5.282749,21.50532
6.846429,22.96411
5.7180037,19.985758
8.97353,23.465858
