UMAP_1,UMAP_2
7.4695625,5.093855
6.239575,9.0043335
3.1464987,9.695874
5.4681926,11.138566
0.35552922,12.451347
-0.9447101,11.6372
3.291491,8.531504
0.73708504,6.3292565
7.6139584,11.314035
1.6494069,9.385118
-3.9199939,9.860779
6.6652417,9.742183
2.3153992,10.848472
5.6991367,9.067053
7.3326,9.205957
-3.3979068,8.191589
7.976748,5.1772537
3.9230337,7.6017685
-2.5989587,10.026194
0.9219614,7.555804
7.249289,9.864172
5.445079,5.184408
-0.40975025,11.622903
1.9953696,7.3800793
5.895227,8.38543
0.31087103,13.424339
6.6205587,7.4486036
-3.8237603,8.368193
6.132704,11.60433
-3.1830041,8.283698
0.020309135,7.0297303
5.3476334,8.247736
1.0859251,12.68261
-1.8389299,12.876866
3.872961,9.576711
-4.0455456,11.959674
-1.3449953,12.574911
1.5752298,10.74575
1.5827562,11.659088
0.46284616,9.470053
-2.9337614,7.5055227
6.0050554,6.6831145
7.2922664,10.700395
5.8871155,2.873805
4.7502613,8.962657
6.034044,8.430205
5.7619944,11.666702
-0.9418573,9.488101
-2.4343178,5.9674067
6.394793,9.9378
-3.8942676,10.457524
-1.4624137,8.622899
8.101919,11.454417
3.5556953,13.606883
0.37220743,9.355674
3.1011963,10.535419
-1.0826585,8.227385
5.7797813,4.8528504
-3.1861196,8.915987
1.3270864,7.913664
-0.032030202,9.392083
7.4493566,7.830857
6.232172,7.6204867
-0.6694557,8.964465
9.286031,12.271827
8.622519,6.5371046
2.7448168,12.61137
5.3931136,3.4066286
4.121353,13.660088
7.544093,9.7458105
4.8803673,10.1353245
-1.4448266,9.228841
6.7976,4.9636245
-1.4302012,11.561167
5.795341,9.063177
-2.0260568,7.0070295
9.009818,11.278088
0.16596328,11.690799
5.300131,3.8806598
-1.9383644,11.934115
0.08290263,11.933203
6.4966073,6.7941
-2.6097138,7.3987846
3.7267625,12.930161
-3.3262923,10.883443
9.190003,9.285545
4.5871487,10.213376
5.9175377,9.508512
2.1914485,11.828079
-0.86764103,11.548376
-0.50964284,11.098782
2.7174776,10.67694
6.1023197,11.550768
-2.2187362,11.057642
3.331265,10.031275
-3.2993865,7.1814485
6.8100667,6.1869984
5.3791847,6.976983
6.2520747,8.9103775
3.1037488,12.419775
7.213002,8.779963
6.0845833,7.9302874
6.3860445,10.345216
1.1968918,12.69759
-3.4049847,9.161226
-2.6473427,11.152432
3.3775616,8.727147
-1.7823262,10.4714985
5.388057,10.338259
-3.9567738,8.55714
1.7688658,9.676443
5.432157,8.547998
2.7682648,10.606366
4.479539,6.23226
-0.3949196,10.282016
-1.1456876,10.030304
0.7908512,12.835004
4.4706173,10.0771885
0.0611269,10.298013
-2.3015268,9.199501
-2.556884,9.013955
0.21669528,10.072316
4.5750604,9.402881
4.232811,7.51379
-2.6382363,8.377213
6.537967,10.54958
-2.6662943,7.814729
-2.1769588,6.013419
-2.3577688,11.640485
-3.357792,11.989284
6.970725,9.156409
4.932119,11.684361
6.1999674,9.227009
-3.3572767,9.975591
-0.32514775,10.317754
3.202323,6.352017
2.167065,11.491875
6.2208705,10.008155
-0.060264174,12.010414
3.219796,9.250232
3.1585534,12.967556
6.9048944,10.12106
-1.670395,9.971996
6.680007,12.987664
8.669319,7.8916516
5.1167603,7.1564894
5.5345144,6.990361
1.7040192,12.0772915
2.7627301,6.2565417
7.5421314,13.043438
-0.8315506,7.6814923
-0.34707287,12.548872
-3.8511379,11.062317
4.3293295,5.0511208
-2.7169483,7.981134
7.855427,5.6347795
5.1602025,11.1255245
-3.998052,10.019905
3.3511574,5.5786424
-0.6383502,12.603159
5.858833,10.844448
-1.116498,10.710144
-2.054948,11.825557
-2.4537697,9.8330765
-0.30635163,8.459313
3.7606642,13.01788
5.7215304,7.68963
-0.7422485,11.670474
4.252872,9.503194
0.60884106,9.365617
8.059825,5.420869
7.4266424,10.161001
5.686377,6.3649445
3.891023,6.886748
-1.6250985,11.8902855
3.173384,7.244613
-0.9867462,11.889911
-2.7003803,9.113972
-3.9909766,10.450973
-0.931683,7.9987473
6.499833,9.486595
5.166437,10.185814
9.22288,12.730846
3.2072086,7.703083
0.6333587,13.212533
0.13807605,12.61407
7.543216,7.460344
-0.2622165,9.25856
-0.15321054,9.639228
-1.1679608,11.869359
-4.208464,8.48256
7.0860796,12.717161
-0.78291225,10.071521
6.438313,8.126646
-1.2240965,10.762006
-2.7976696,9.121089
9.527134,11.16777
6.6448107,7.326232
-0.15492979,8.123297
-3.8901272,11.584312
8.6971245,10.341188
-2.8333545,7.9746857
-2.8467193,6.6393433
-1.5112792,10.168133
-1.9605032,11.888746
-0.5523678,6.0293574
8.48048,6.663875
2.501531,6.5477757
2.0197597,11.618243
-1.4670497,7.244961
-2.6682484,11.019987
0.40971965,11.996981
8.575175,9.016979
7.3593593,12.736683
5.15921,6.759109
4.40007,7.7895226
