UMAP_1,UMAP_2
8.34331,12.579576
10.698761,15.28854
8.64169,10.935057
8.84118,13.24847
7.5902505,10.963872
4.9987097,12.472844
8.513208,9.329059
11.766765,14.487655
3.7767293,16.087646
10.711367,11.794059
3.8844893,17.254992
9.898764,14.572483
10.010789,10.144966
7.0366426,17.191853
3.477022,12.7916155
7.189074,18.291876
3.2734635,13.347678
8.777686,15.743741
5.339818,15.531138
7.8177986,17.679697
7.8093796,10.325526
6.699838,17.503746
7.638311,12.237353
7.3000784,18.00325
5.031595,14.384278
6.5164547,10.911953
8.078993,13.785823
4.132263,18.686726
9.233314,18.608978
6.153057,18.764595
7.650456,17.783628
10.163721,13.342253
6.553751,9.961107
4.8746076,11.822094
10.53983,10.570421
2.7259328,13.398037
5.462183,12.5634365
9.641097,11.489891
7.935511,10.308378
9.033736,14.691481
7.032671,18.13571
7.266362,14.785984
5.5121017,16.78688
6.040971,19.069931
7.402904,15.19999
4.5570683,17.020258
2.9612114,9.22464
9.657587,14.660175
7.1298604,19.642632
6.824786,16.768444
4.482379,16.112852
7.9032173,17.311111
5.435714,15.375177
3.942605,9.007703
9.924274,14.857566
10.035607,10.367033
7.27485,16.997944
5.421783,16.222841
7.0485516,16.990995
5.873154,17.89471
8.837619,14.264505
6.4959245,10.458532
7.2715106,14.180739
7.661409,15.876827
9.74003,17.184328
8.99541,14.058852
6.046393,9.519512
5.899124,17.640812
2.7745597,8.782145
10.782445,17.616316
3.5497644,10.5881195
5.5637183,15.574186
10.027053,12.66939
8.361557,13.533905
9.021391,11.133785
8.738497,18.28163
7.0240955,11.948589
5.607383,11.143975
10.076007,17.910099
5.1566787,13.652585
7.582363,12.01818
8.976803,8.285157
8.0401535,19.02045
3.9743495,9.794111
9.716626,15.782628
10.136611,14.445585
9.442737,11.045882
4.150297,13.872344
6.740613,9.570705
8.982573,12.07455
8.12224,14.401886
9.623724,9.612929
6.194762,16.928034
4.8938913,13.415528
9.442722,12.092549
5.992506,19.756886
7.3631425,13.232181
10.668304,17.909418
6.0234356,13.444737
3.3618624,9.443051
7.08988,10.670211
8.419573,10.755968
6.24374,16.478825
7.1282907,10.000523
5.5787306,17.103714
5.7422132,14.411323
8.532495,16.821283
6.3491387,14.650906
7.2730846,17.84951
5.187121,18.870722
8.701325,12.999638
4.440237,10.488408
8.829294,9.639072
9.492994,17.533558
8.61549,14.376078
6.177301,15.136651
6.16023,11.128264
4.923123,18.115997
8.895192,12.422447
5.8296885,17.116493
