UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
9.979547,13.262501,1.3247958,3.3476198,7.6262403,5.0657935,5.276505,1.4794333,-2.798849,2.2561684
10.273917,13.135467,0.9208261,3.9451807,7.6933866,5.291363,5.902685,2.707894,-2.5020301,1.1124396
9.347796,12.466027,1.6507342,3.4519951,7.5609956,6.098712,5.8013544,1.3541008,-2.7555902,1.7543935
9.795277,12.6137085,1.648808,4.1020465,8.048921,4.9264307,4.6026535,1.1421752,-1.6690162,1.6625888
9.547388,12.840175,1.6798506,3.409112,7.3490605,5.952396,5.744559,0.9104742,-2.7484012,1.6625925
9.85692,13.1371155,1.8447429,3.5623329,7.0377088,5.6467595,5.649276,0.7974641,-2.5893133,1.2669175
9.603431,12.773783,1.5610317,3.0999813,7.5822563,5.505924,5.3528595,1.3141268,-2.9419932,2.832124
9.349692,11.844328,2.007342,4.4735026,7.414354,5.4029083,6.328557,2.9950838,-2.6216855,1.4758744
10.145588,13.144189,1.6426523,4.3075633,7.882391,4.7336946,4.529216,0.91540146,-1.2110177,1.2570194
9.530468,12.52211,1.6308842,3.6522584,7.4687424,5.1964107,5.7837257,1.8831087,-3.0532527,2.4751086
10.762624,13.818052,1.5434235,4.148003,6.958908,4.6169786,5.4019904,1.4412389,-1.9229488,0.9462172
10.291128,13.283355,1.3123531,4.1894093,7.8491178,4.502658,4.9064155,1.6720235,-1.7896134,1.6064752
9.13067,11.981711,2.008666,3.586339,7.4513845,5.912833,5.805006,1.5697709,-2.8109822,2.2617698
10.46518,13.326188,1.6754417,4.395458,7.440513,4.244646,5.386779,2.4429998,-2.4646485,0.48838174
9.593224,13.091765,2.091311,4.0687885,7.447775,5.4618325,5.308329,0.46551123,-1.8476747,1.0544341
10.653241,13.722322,1.5300161,4.727845,7.0274777,4.563809,6.002791,2.3818152,-1.7796578,0.5012738
10.633541,13.710108,0.84244263,3.6293411,7.0346975,5.5623436,5.536147,0.71929294,-1.8686495,1.8053033
10.371133,13.157987,1.135528,4.1644382,7.4414577,5.2640147,5.877326,2.5086777,-2.0253894,1.1667153
10.478402,13.375992,1.8195035,3.9530904,6.749462,5.1040874,5.8496,1.8212736,-2.4979951,0.6375435
10.453271,12.919909,1.7479743,4.3102455,7.1289062,4.6400166,5.7354918,2.560562,-2.7252424,0.26555136
9.507654,12.479835,1.5455679,3.6564567,8.03062,5.7826056,4.9521656,0.9821195,-1.8616724,1.8591931
10.680693,13.699208,1.1890568,4.304236,7.312231,4.8388443,5.5527782,1.9220531,-1.6407467,1.013238
9.772575,13.269232,1.6068795,3.37336,7.322929,5.4814625,5.774028,1.4394487,-3.0129697,1.6964201
10.240896,13.07319,2.13582,4.545291,7.00243,4.4739547,5.6765265,2.0626762,-2.2850192,0.6242454
10.535202,13.780912,1.4358772,3.5326898,7.05235,5.2024274,5.3985023,1.1876853,-2.193127,1.4800845
9.688138,13.030582,1.6603352,3.1224291,7.1522055,6.0774717,5.7908144,0.95240456,-2.9860318,1.517153
9.660894,12.914043,1.4568713,3.711228,7.9884987,5.219997,5.0074267,1.098562,-2.2638865,1.8843004
10.807797,13.718691,1.6796641,4.6420245,6.901081,4.246001,5.5318813,1.7726907,-1.832643,0.5677561
10.531852,13.415423,0.95820725,4.3894176,7.822806,4.968312,5.497674,2.5111105,-1.4758701,0.9772031
10.613518,13.623654,1.628237,4.630943,6.958151,4.6350117,5.9989066,2.331034,-1.886224,0.5299348
