UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
13.509605,8.768151,0.897619,8.744882,10.591179,9.153448,1.6513817,2.8245916,1.3565141,3.3535814
12.985498,8.486941,0.494758,10.283389,10.533845,10.048473,2.1206782,3.5333269,1.994379,2.8993566
12.808496,8.275881,1.8486215,9.611821,10.335661,8.54603,1.6363999,3.6387355,1.826218,2.6724849
13.5114355,8.564739,1.4354626,9.656945,10.735488,9.052339,1.8669041,3.3994267,1.5730904,3.1256132
12.938034,8.314588,1.6306587,9.306366,10.045686,8.63995,1.416471,3.318165,1.9161526,2.6789765
13.523485,8.316767,1.3105142,9.215068,9.704543,8.477955,1.6935997,2.738385,2.4009259,3.835029
13.342586,8.349765,1.9535376,8.461343,10.477156,8.14086,1.3665158,3.1138554,1.1692508,3.1296155
13.305847,8.333376,1.4118463,10.6331415,11.171409,9.197914,2.5139909,4.086172,1.5330205,3.318171
14.070502,8.712044,0.3421796,9.459331,9.921861,9.281799,2.0627635,2.5317187,2.572551,4.5394025
13.224196,8.491036,1.43782,9.01733,10.913309,8.908583,1.7887331,3.3019583,1.0296303,3.0561872
13.86393,8.910446,-0.093109004,9.690437,9.826082,9.500802,2.14486,2.6785734,2.7693121,4.445687
13.32187,8.762737,0.37221405,8.93973,10.776281,9.533672,2.0543604,2.820906,1.285421,3.6491144
12.938249,8.1923485,2.0962555,9.540481,10.616492,8.308198,1.7903692,3.8028557,1.4514068,2.890246
14.088492,9.387058,0.43253994,10.413458,10.855274,9.743574,2.4746356,3.327269,2.3616493,4.005656
13.750289,8.017649,1.3485343,9.3234825,9.573694,8.346275,1.8811262,2.6183083,2.4614327,4.3100777
13.676925,8.564761,-0.170423,10.469358,10.274734,10.106543,2.6367607,3.0509176,2.5689287,4.281083
13.363533,8.368645,0.2577878,8.875643,9.020723,9.281812,1.2255387,2.7550347,2.5706408,3.6271162
12.970599,8.562604,0.40889502,10.293572,10.391172,9.959263,2.140616,3.4094048,2.270366,3.06415
13.567914,9.135084,0.54653424,9.8650465,10.052342,9.065157,2.0430136,2.9255478,2.8040462,3.8777704
13.918576,9.403974,0.4447921,10.7196665,10.768059,9.664712,2.5137932,3.7666652,2.3698514,3.7996416
12.807652,8.322044,1.6385423,9.417269,10.245183,8.924903,1.4180044,3.3784373,1.8734705,2.4429023
13.723737,8.610861,-0.23416664,10.004048,9.979009,9.964086,2.2762232,2.8114324,2.5750604,4.22611
13.282093,8.625331,1.3560749,9.120633,10.43293,8.989346,1.4958006,2.9218469,1.69637,2.8369157
14.003679,8.991799,0.5873686,10.520076,10.7103405,9.379595,2.6763027,3.3941212,2.3401995,4.312661
13.460164,8.995959,0.39609316,9.490242,9.712117,8.929408,1.8427241,2.6576107,2.808924,3.884866
13.014189,8.591524,1.6913435,9.097903,10.177316,8.774922,1.2205698,3.0994499,1.9132484,2.4475055
14.014096,8.845084,0.9911834,9.335676,10.708123,9.487398,1.7724627,2.8861322,1.6494104,3.4414055
14.40861,8.843902,-0.27411965,10.065616,9.951796,9.87322,2.3428526,2.8821208,2.7048435,4.7671227
13.238973,8.358251,-0.16448593,10.709955,10.287756,10.284587,2.5539503,3.231102,2.419307,3.6667562
13.723183,8.741638,-0.25836757,10.315614,10.212718,10.000776,2.6157486,3.0384777,2.6618478,4.4324136
13.829525,8.714684,-0.12990586,9.96563,10.373307,10.011431,2.378999,2.9155767,2.1796756,4.220811
12.901957,8.341855,1.3123945,10.008291,10.72602,9.262879,2.0092602,3.5643363,1.7233328,2.7964258
12.931914,8.12645,1.3599612,8.706508,9.926976,8.570852,1.3544836,3.127092,1.5671139,2.970178
13.233923,8.540007,1.2597158,8.797217,9.798373,8.900286,1.1397219,2.8681386,2.0668662,2.9094894
13.286743,8.45341,1.9463158,9.395679,10.786964,8.529645,1.7468418,3.8151877,1.2258165,2.9391131
13.519515,8.393642,0.16130455,8.917734,9.013596,9.3970375,1.2420714,2.7979991,2.6027894,3.7191248
13.289541,8.5732,0.9373856,9.130781,9.625922,9.04925,1.2153568,2.8922532,2.253393,2.899253
13.404298,8.526225,1.7819222,9.31402,10.66867,8.663213,1.697657,3.6745763,1.3199449,3.0303392
12.723621,8.198334,1.7753966,9.597239,10.187856,8.346055,1.7407632,3.5996652,1.9307604,2.905577
14.177298,8.94106,1.0803726,9.736642,10.894184,9.372606,2.0654361,3.351996,1.6328243,3.715295
13.933948,8.418261,0.2296976,10.629279,10.313444,9.795332,2.489984,3.521515,2.3116539,4.213482
14.02908,8.82709,0.6923559,9.579453,10.415124,9.303982,1.947427,3.4736342,1.8010559,3.9007552
13.958605,8.676935,0.09970304,10.0345,9.890362,9.462646,2.2462444,2.9187758,2.6505837,4.426924
14.245044,8.917719,-0.3571767,10.192542,10.189553,10.061736,2.4495814,2.9734156,2.5606735,4.6386228
13.683142,9.231015,1.0323355,9.839667,10.584549,8.95762,2.137535,2.927426,2.5220473,3.7971575
14.041869,8.832357,-0.23344846,9.797826,9.785922,9.729448,2.1199622,2.7736008,2.6831768,4.43168
11.549644,6.6613965,1.4589046,8.491235,8.911249,7.484695,1.7249539,3.701138,1.5217099,3.4178104
13.410103,8.53652,0.9714538,10.140023,10.923914,9.69047,2.2825031,3.003892,1.9034005,3.2856631
13.952777,8.540016,0.11751456,11.050576,10.550311,9.958968,2.7748313,3.2488303,2.4896317,4.275367
13.755788,8.874796,0.3164011,10.375208,10.296796,9.5773115,2.4295588,2.8047693,2.818098,4.148867
14.076914,8.535395,0.19206738,9.841769,9.716569,9.410887,2.0837584,2.7941666,2.6027236,4.4093256
13.899085,9.30904,0.5977218,10.594537,10.805593,9.554393,2.52173,3.3909385,2.4599123,3.8844173
14.349365,9.018505,0.88107497,9.631609,10.095003,9.35306,1.6740048,3.2143004,2.4641466,3.9047103
11.5243,6.753061,1.4959757,8.596058,9.093778,7.543997,1.6841002,3.7094429,1.4953485,3.2537453
13.873947,8.775319,0.896553,9.896467,10.370112,9.466218,1.8254722,3.907861,1.8064905,3.3730788
12.833225,8.142352,2.0579045,9.713515,10.631704,8.324855,1.8829892,3.8529093,1.5228428,2.8755288
14.15174,8.884315,0.3281983,10.59417,10.227985,9.64042,2.317392,3.597856,2.4969444,4.0869837
13.627336,9.142948,0.3595676,9.9796505,10.118923,9.279201,2.202484,2.7351365,2.9624982,4.095386
13.82618,8.990718,0.39112985,10.315128,10.695235,9.834808,2.4459887,2.7136943,2.5012343,3.926181
14.332225,9.3299465,0.27804354,10.139784,10.53246,9.748893,2.276963,3.2463286,2.4496853,4.266032
13.895286,8.815666,0.86688834,9.485733,10.5623865,9.372141,1.8777258,3.5390368,1.664452,3.6588845
12.683821,8.050055,1.6563799,9.3035145,9.895175,8.228131,1.6392668,3.3966465,1.9414849,3.0323913
14.065534,8.792892,0.8668687,9.642994,10.268909,9.259512,1.8087602,3.6698346,1.811766,3.681249
13.468027,8.939422,0.9678598,10.251194,10.571838,9.031529,2.386679,3.186897,2.5151756,3.7954772
13.4783535,8.570533,0.21684457,10.751441,10.702791,10.253648,2.5141404,3.620933,2.0918329,3.5132744
13.5470705,8.90895,0.5527219,8.940019,10.654228,9.373147,1.8796893,2.844195,1.4527937,3.610716
12.14931,7.2419944,1.6431214,8.81452,9.470544,7.8384905,1.655083,3.5098042,1.610203,3.2762215
14.425551,9.03801,0.23177753,9.872639,10.517737,9.717481,2.3157423,2.730272,2.318758,4.5170727
11.51611,6.63548,1.4504585,8.565686,8.945702,7.494615,1.7602947,3.6835923,1.5180074,3.380647
13.172824,8.494356,0.23214085,10.537319,10.913619,10.424098,2.5234923,3.1473527,1.9313465,3.2147663
11.925627,6.972446,1.4419112,8.69867,9.19845,7.6854553,1.7258166,3.409734,1.5822221,3.4824996
14.236109,8.528115,0.75159246,9.792566,9.831364,9.168642,1.8750869,2.6196563,2.3973396,3.9727423
13.194455,8.619707,0.58926785,8.662745,10.724552,9.374726,1.8694922,2.8390393,1.106721,3.4675045
13.617957,8.682303,1.1659355,9.097692,10.756245,9.3093405,1.6880397,2.8524497,1.4502237,3.1537015
12.9619255,8.366757,1.826617,9.6874275,10.5325,8.714635,1.728427,3.7136562,1.7116843,2.7197554
13.177097,8.499147,0.058180172,10.528528,10.531165,10.268832,2.5179048,2.927257,2.3825376,3.5075586
13.481318,8.51233,1.2305666,9.174707,10.2461605,9.199596,1.3412765,3.0858243,1.7504742,2.8159084
12.961448,8.14244,1.6267582,9.235284,9.9529915,8.317608,1.6337379,3.1722147,1.9720085,3.1900918
13.1776,8.493372,0.19732578,10.612072,10.852893,10.418602,2.590704,2.9724946,2.148833,3.340345
13.360173,8.633156,0.8851812,9.157211,9.617408,9.070368,1.2378253,2.8655524,2.3250885,2.9840307
