UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
-2.7034142,14.229367,9.425603,-1.1626166,6.5593095,9.982351,-2.4729912,9.779984,6.8067775,1.83351
-3.391097,14.303177,10.047803,-2.4578493,5.628311,8.997426,-1.9914783,9.640612,7.317149,1.21782
-3.0853066,14.198179,10.021891,-1.8291055,5.2667007,8.861162,-1.7029256,9.593058,7.3277354,1.7542887
-3.0015757,14.631041,10.2399845,-1.681742,4.8485394,8.583116,-2.2495956,9.876443,7.8977137,1.8661965
9.15872,5.814739,-0.12114969,-2.638339,1.6034573,6.7215714,7.156629,1.7312088,-6.0652294,1.6071314
8.913176,5.866305,0.20050083,-2.757551,1.4556812,6.5509615,7.4656496,2.0820086,-5.7178497,1.6989185
-3.2845454,14.492124,10.076552,-2.4344234,5.4905105,8.904288,-2.1251035,9.789636,7.4965944,1.2441949
9.385705,5.837087,0.31875962,-1.092706,2.3156276,6.839731,7.998414,1.6901087,-5.261743,1.7766594
-3.1097236,15.329244,9.782933,-1.7363334,5.5358667,8.870639,-3.0166824,11.034477,8.1178465,1.1464723
9.574377,6.0644445,0.15281196,-1.616712,2.0271566,6.735499,7.5237074,1.6547462,-5.5371175,1.4521036
8.402105,6.3778625,0.915661,-2.8309283,1.7291945,6.551232,7.679588,2.471225,-5.2203474,1.6404105
-2.9855142,15.192343,10.088467,-1.9709646,5.773558,9.260473,-2.912227,10.579327,7.910201,1.6234981
9.671899,5.798556,-0.1760769,-2.010396,1.6392391,6.4721856,7.451561,1.8000345,-5.7769313,1.7929783
-3.118422,14.547632,10.181991,-1.5966636,4.7641068,8.451201,-2.211782,9.847485,7.9009876,1.7220908
-2.8922539,14.6491785,10.171085,-1.8402541,5.799292,9.382331,-2.6384692,9.975513,7.5548306,1.9241276
8.061211,6.085435,1.1669683,-2.4211318,2.0427217,6.942489,7.788574,2.2839272,-5.0957375,1.4685979
-3.0131025,14.238039,9.491969,-1.3776419,6.4525995,9.767846,-2.412934,9.90456,6.923794,1.5422032
-2.2950711,14.86839,9.474365,-1.5646077,5.680371,9.305451,-2.5754392,10.293429,7.4727454,1.5811956
8.375473,6.073911,0.6129679,-2.59667,1.9478087,6.72778,7.8203244,2.0796473,-5.539969,1.9121813
8.275734,6.027104,0.4461094,-1.7781096,2.3172395,7.0074453,7.7313104,1.6293732,-5.2386913,1.6478059
-3.3026955,14.751398,10.508814,-2.0541968,5.81141,9.369553,-2.5173686,9.973374,7.6667194,2.1235578
-2.6462066,14.695083,9.244329,-1.202147,6.195358,9.554071,-2.8141253,10.422672,7.2744155,1.3604604
9.179968,5.7084928,0.15227719,-2.6713903,1.7682935,6.8076344,7.286571,1.8899273,-5.7859316,1.2798823
8.703777,6.1145678,0.6524393,-1.7212716,2.0530353,6.6806335,7.5628204,1.7656639,-4.998175,1.6219972
-3.2358224,15.235944,9.72997,-1.7792864,5.4593334,8.739532,-2.93319,11.02633,8.095041,0.96493226
9.263293,5.778066,-0.14436951,-2.889835,1.7201153,6.915919,7.221045,1.8778524,-6.2455854,1.3979253
-2.9446316,14.449942,10.080628,-1.5058173,6.1134152,9.667386,-2.5657017,9.819192,7.3042765,2.1602604
-2.593447,15.416171,9.240162,-1.5504658,5.4045367,8.758412,-3.042536,11.221394,8.059341,0.7929682
-2.3725295,14.799536,9.958249,-1.5951629,4.9336286,8.75387,-2.3686683,10.10298,7.886533,2.0274239
8.062263,6.1674957,1.1305368,-2.4342926,2.0494437,6.894661,7.851483,2.3140554,-5.1219034,1.5858204
8.5359,6.3122807,1.1108389,-2.2644413,2.0651274,6.790541,7.761838,2.1050646,-4.9524107,1.2574056
-3.3257475,14.258884,9.944156,-1.7909585,5.974824,9.358616,-2.1444027,9.805246,7.191743,1.5750853
9.738512,5.976941,-0.19261752,-2.6942148,1.5373082,6.5672436,7.3870344,1.9912722,-6.0390196,1.4855385
9.03582,6.1269593,0.1779303,-3.0806072,1.8179775,6.9945097,7.2028723,1.902364,-6.1287484,1.1842293
-2.9556804,14.255488,10.03708,-1.6786165,4.9515686,8.639688,-1.7664928,9.596097,7.5123973,1.8205786
8.749883,6.593574,0.6851702,-3.1791477,2.0942547,7.0281157,7.6683536,2.2319722,-5.701485,0.95557123
8.894826,5.8585253,0.06116845,-3.0327172,1.66319,6.8299236,7.37556,1.9705392,-6.004707,1.3925656
9.303447,5.8492103,0.032800667,-2.1392164,1.6691643,6.60892,7.162829,1.5228086,-5.712511,1.498606
9.68786,5.8562,-0.24042034,-2.0695374,1.6432225,6.531971,7.51519,1.9754331,-5.8784432,1.8549691
8.789319,5.9887967,0.31699958,-2.1001441,1.732742,6.6889377,7.295161,1.5405216,-5.4154615,1.4652741
8.1258545,6.074222,1.126855,-2.4365227,2.1936443,6.8573723,8.154987,2.304701,-4.9534016,1.5694366
-3.105766,14.959216,9.622081,-1.6286675,5.9874406,9.276269,-2.822841,10.676612,7.638227,1.1922292
-2.9006877,15.218142,9.960103,-1.9696385,5.630139,9.1084385,-2.8674352,10.660394,7.943237,1.435468
-2.3510396,14.647462,8.960501,-0.98012155,6.406898,9.779844,-2.8662288,10.392086,7.0588603,1.373575
-3.0233634,14.917875,9.635896,-1.4877847,5.6778746,9.052608,-2.7379081,10.656016,7.734967,1.2943107
-3.0855415,15.150554,9.460467,-1.623694,5.581779,8.830647,-2.8793366,11.0085,7.9152217,0.82265055
-3.2995741,14.544341,10.21115,-1.8584639,6.3115807,9.750153,-2.4719064,9.892794,7.278582,2.0233269
8.675469,5.4144263,0.58346313,-2.4394991,1.811269,6.81567,7.633794,1.79764,-5.4013133,1.5045162
8.172666,5.8474092,1.2195419,-2.2432046,2.1745958,6.7936926,8.421291,2.3058035,-4.6198483,1.6327403
-3.0653253,14.589374,10.185304,-1.5830525,4.8098707,8.505191,-2.2545402,9.907629,7.90567,1.7787979
8.379852,6.260144,1.0187436,-3.1043096,1.8033905,6.7001443,7.6582623,2.0862126,-5.3033004,1.3341373
8.316944,5.887562,0.60563993,-2.3695579,1.7871618,6.6124444,7.7835755,2.1736588,-5.300407,1.9829981
-3.321009,14.612669,10.088671,-2.497537,5.5624843,8.932449,-2.2273676,9.918737,7.550683,1.1646923
10.374662,6.2898145,-0.6479627,-1.9995883,1.2122762,6.217116,7.534582,2.4536808,-6.0256324,2.1655426
8.764016,5.8523726,0.27359077,-2.0097668,2.0650663,7.140355,7.422242,1.5189737,-5.644427,1.1969465
-3.3719697,15.041176,9.77444,-1.7526369,5.5863976,8.8531275,-2.6991634,10.810426,7.904237,1.0507791
8.387586,6.02188,0.8714901,-2.4252174,2.0936878,6.7962914,8.241174,2.1066895,-4.9681745,1.4761158
-2.6819239,14.6385145,9.24761,-1.2245452,6.1357484,9.488517,-2.7506146,10.382785,7.2701693,1.3014506
8.321264,6.085009,0.6719822,-2.6314583,1.6990237,6.520126,7.8045464,2.2987173,-5.140984,1.7783965
-2.6775389,15.417779,9.24552,-1.6791015,5.3261647,8.643759,-2.9631503,11.219096,8.081083,0.6428482
8.878676,5.938648,0.3667938,-2.232911,1.8719409,7.0066214,7.255524,1.5991842,-5.599447,1.0596758
-3.0546725,14.568735,10.135932,-1.6448362,6.2269497,9.753469,-2.5298982,9.875046,7.2998033,2.1922386
-3.4132898,14.350558,9.821769,-1.7411143,6.0818915,9.358344,-2.2438173,10.039188,7.2293663,1.374963
8.573834,5.9561915,0.6219914,-2.1344476,1.9784245,6.688352,7.880645,2.0713465,-5.357913,1.969946
-2.7883005,15.539189,10.458177,-2.090969,5.7421064,9.392925,-3.245629,10.652149,8.199006,2.16203
-3.6405866,14.586324,9.908975,-1.7169847,6.277104,9.4985485,-2.4246695,10.278672,7.3355174,1.4346268
10.078966,6.12089,-0.45829958,-2.1014557,1.3248687,6.322929,7.5195365,2.2707098,-5.942491,1.999565
-2.480859,14.713818,9.044477,-1.077496,6.3175974,9.673731,-2.8904493,10.474215,7.1725698,1.2913882
10.382537,6.2994804,-0.62469864,-1.9704218,1.159069,6.1898417,7.5525913,2.4808095,-5.9718843,2.1713011
-2.684786,15.119979,10.039079,-1.9485558,5.767974,9.357899,-2.892321,10.406175,7.8020597,1.7788153
-3.0438728,14.154204,9.915755,-1.450156,5.72015,9.239146,-2.2444534,9.712312,7.2735376,1.7755605
8.574395,5.641945,0.68803895,-3.0296633,2.0020318,6.807473,7.811574,1.9694656,-5.4061546,1.3521457
-2.6911366,14.266415,9.405277,-1.182061,6.5179443,9.933215,-2.4999301,9.841546,6.8440313,1.7831491
8.871701,6.0330563,0.37517416,-2.6814263,1.5337645,6.6704054,7.0816164,1.8197376,-5.64572,1.3697643
-3.3865516,14.254041,9.929419,-1.5905246,6.2185373,9.601273,-2.133219,9.767671,7.081297,1.841372
8.238,5.747564,0.9625693,-2.2900329,2.313181,7.069095,8.053487,2.0418243,-4.965021,1.2713977
-2.9797416,15.318319,10.574128,-2.1082072,5.950654,9.581418,-3.0880566,10.390353,7.984108,2.3211336
9.356916,5.717775,-0.06586066,-2.5298426,1.445462,6.4508867,7.403659,2.0525856,-5.7552676,1.7285813
-2.3999662,14.563758,9.174726,-1.0789144,6.4553866,9.895345,-2.7657187,10.170682,6.9954762,1.6343341
8.756606,6.000827,0.20720856,-3.0539036,1.7158884,6.825376,7.448806,2.0969,-5.9041433,1.4317088
8.954962,5.72703,0.0012536165,-2.6123037,1.8858688,7.1424665,7.2597156,1.5756689,-6.0798264,1.1743765
-2.8883288,14.228931,9.830376,-1.4078963,6.0175543,9.535322,-2.3582144,9.708407,7.1503215,1.9344308
8.161601,5.90858,0.9616133,-2.2886872,1.9301031,6.7172856,8.045365,2.0527222,-4.7523766,1.5196084
10.284877,6.2551193,-0.58872646,-2.0828831,1.2173042,6.2757797,7.552973,2.4467745,-5.9964247,2.1144183
8.56298,6.3600173,0.9132755,-2.7731495,1.4025865,6.4243536,7.3794,2.2490819,-5.1619687,1.4653072
-2.9995012,15.085642,10.4190445,-1.9550723,6.0457997,9.643555,-2.920237,10.238863,7.763712,2.2746322
-2.8259046,14.335019,10.046443,-1.6978506,4.9815497,8.696917,-1.7687767,9.647148,7.5360084,1.9347355
-3.1687684,14.695341,10.254398,-1.5502828,5.278668,8.8891535,-2.427461,10.13438,7.8612785,1.9542297
9.828217,5.792873,-0.3838289,-2.157906,1.5789585,6.493603,7.4668727,1.9531605,-5.995028,1.8653402
9.236256,5.693791,0.046279885,-2.608731,1.9084496,6.862622,7.3739815,1.9113708,-5.865857,1.3216252
8.830879,5.8239017,0.12508047,-2.4306767,1.7831575,7.029662,7.2350674,1.5292873,-5.8591766,1.2376165
-2.9850094,14.218776,9.983362,-1.7914804,5.1100755,8.733801,-1.6518668,9.605436,7.3927207,1.7643334
-2.7764404,14.714973,10.112975,-1.59366,4.962152,8.695226,-2.340983,10.034357,7.894766,1.9339752
8.616727,6.2889915,0.5952675,-3.0545957,1.709944,6.7429748,7.487708,2.2799647,-5.7183776,1.5338384
-3.1127577,14.438215,10.206275,-1.6381121,4.800391,8.496721,-2.0794964,9.722151,7.791391,1.7875063
8.175181,6.1136017,1.3607118,-2.381878,1.9748875,6.6349983,8.249301,2.444056,-4.6532555,1.69502
-3.008129,14.160969,9.698561,-1.4098798,6.2377367,9.643116,-2.330727,9.734294,7.010277,1.7610663
-2.6706848,14.698065,9.911419,-1.5140345,5.791942,9.379373,-2.7695758,10.134296,7.567197,1.9161357
-3.028905,14.581473,10.1168,-2.186087,5.5674214,9.112584,-2.1833327,9.884569,7.478844,1.6299709
10.1722975,6.2747293,-0.43971568,-2.0274742,1.2064658,6.2328825,7.5314074,2.3871684,-5.859906,2.0232437
-3.0816667,14.6120205,10.298994,-1.6180313,6.0256586,9.615279,-2.599951,9.91441,7.469921,2.2843022
-3.2943504,14.367818,10.208162,-1.762581,5.8551054,9.368224,-2.072211,9.739421,7.3199778,2.033817
-2.756146,15.2062025,9.732811,-1.8839626,5.5052176,8.972254,-2.8055806,10.732655,7.929428,1.2304281
9.484302,5.9011354,-0.33387354,-2.504664,1.6660358,6.6777177,7.1867676,1.7805995,-6.1508236,1.5914487
8.308984,6.0476847,0.9421019,-2.6583092,1.6500177,6.6014843,7.7024336,2.3377626,-5.1076007,1.6178728
8.534531,6.329062,0.71798927,-2.846773,1.5910394,6.7836123,7.214766,1.7391306,-5.507627,1.1088808
-3.1056683,14.296205,10.211832,-1.5984257,4.8112445,8.525398,-1.9693162,9.547803,7.6947255,1.8469884
8.460693,6.1785016,0.2839243,-2.638176,1.6925143,6.7072706,7.6217904,2.2669032,-5.5708823,1.6955327
-2.227276,14.745749,9.690697,-1.6023456,4.7277164,8.545343,-2.0949514,10.123206,7.795515,1.7703223
8.265692,6.352765,1.3251084,-2.7518373,1.8755748,6.65263,7.8445606,2.3719184,-4.919853,1.415691
8.93216,5.8175077,0.15991074,-2.210976,1.6754307,6.721947,7.195652,1.4514841,-5.6540933,1.4835238
-3.0653508,14.469612,9.658349,-1.7413373,5.8506827,9.209852,-2.4517152,10.117374,7.3537188,1.2353665
9.834368,6.00935,-0.18990938,-2.1218014,1.6934452,6.517282,7.414064,1.8581874,-5.8596044,1.603034
