UMAP_1,UMAP_2
0.4718808,9.5826845
0.072645955,11.610628
4.077105,10.011774
3.13757,8.866873
-0.03923812,14.409804
2.6973135,8.653634
1.8645691,14.88942
1.2056577,12.966589
4.6860247,11.963455
0.7678248,10.649346
4.3182836,10.1097
0.14142919,8.915872
1.4048277,14.692626
4.789601,12.94308
0.5795313,8.329607
-1.1216265,11.017851
-1.4834502,12.651743
-0.7911929,10.970154
2.6998875,9.467061
1.3484643,8.783561
3.569877,10.737806
2.858117,14.752776
1.6200451,12.484904
3.8192663,15.436222
0.8612626,13.96156
2.2050393,12.028062
3.5840216,5.1919203
3.018747,11.236515
2.9414904,13.221197
1.2952775,14.115459
2.0401804,11.452564
2.274758,12.116338
2.0984607,6.6975446
3.753971,4.975461
2.0368922,12.671406
-0.015678233,11.2830715
2.7796838,14.026509
0.62823445,10.028233
-0.490017,11.70096
0.7282029,10.85078
2.7775927,14.563975
3.6932204,5.458891
0.6636613,13.531527
1.9627202,7.6866326
0.9286304,10.412786
1.1287241,11.16137
0.8170895,13.133823
2.3414521,15.57825
3.1832879,6.074494
0.76364756,8.185254
0.8847571,14.252084
-0.12214919,12.78129
0.5994856,12.069516
1.3038117,15.550377
3.7667174,10.135912
3.1243331,8.147056
1.5754951,11.27728
1.1249856,12.786872
0.51985306,9.532238
1.6912078,10.7460785
2.8198674,14.662858
1.7896812,14.544424
1.5288626,11.926978
1.5602844,14.895197
2.2639315,14.411995
4.262693,15.1546955
-0.86475384,13.439596
-1.3280027,13.299919
1.2999936,13.841003
1.6939684,12.972632
2.0455565,8.491802
0.43428355,10.431174
2.7092779,6.1083694
2.2413478,12.46614
1.0884266,7.888152
3.7325695,12.728107
0.8149127,9.718553
-0.9482654,13.875662
2.9273195,14.785897
1.8791605,13.460892
4.0579467,11.741543
0.10306159,10.51372
1.0659517,11.607574
-0.7108345,11.893442
0.91539246,13.761481
2.5564187,12.79077
3.5145962,5.984341
0.4508203,10.391665
3.0115967,11.085469
-0.08662446,11.380318
0.02023662,11.441279
1.8232447,14.477243
0.0804605,13.997426
2.5713599,12.915263
-0.13251638,8.60437
0.20328061,9.744301
2.1874278,10.38674
1.92475,11.300169
-0.5685955,10.930734
1.3005724,15.483286
0.17085335,14.133078
0.8176852,11.065506
1.3771391,14.418017
3.496028,12.021177
-1.0661659,12.90602
3.530245,15.86358
0.65701103,12.059988
-0.79103684,11.501529
2.2330716,7.9111714
3.6139631,14.056768
-0.78650934,13.497706
0.9079171,9.284723
2.344976,13.235874
7.32658,12.464669
0.17657575,10.120165
0.36050367,13.551459
2.429806,7.0676937
3.2031698,13.316666
3.094956,14.636477
4.070887,9.545876
2.7497745,10.004426
1.6404523,14.082167
2.271123,10.923716
2.8238754,12.62819
0.5740216,13.150787
0.13516077,12.862306
1.8272609,15.983561
2.796832,13.873557
2.1521416,9.554214
4.173521,12.551269
0.60784286,9.427191
4.5078354,5.3800206
3.0390515,9.821743
1.9342854,10.957354
6.9791727,14.273103
2.7736304,10.423201
-0.16698153,11.438732
-0.463386,9.120698
0.25367856,14.694314
5.9844236,10.331152
-0.63607347,10.308768
0.1569979,13.140039
1.3284642,9.861911
3.04975,13.5720825
4.2381,14.260124
2.5898676,13.784315
2.946006,12.2168865
-0.5353058,10.729595
3.4162858,10.4380455
-0.17202842,13.862914
-0.30219284,11.396381
-1.2240124,10.938545
2.1020274,15.337328
-0.47253957,13.224324
4.66505,11.768851
3.5226016,6.004911
-0.6168426,12.167517
0.9566231,14.229984
-1.0163655,13.234256
2.0202415,13.214338
1.5736328,13.242963
0.9197984,10.595145
0.656248,13.069173
3.2807221,15.174966
-1.3331205,12.858228
2.9469998,13.323711
3.327775,10.535485
4.6738286,6.615615
1.4889932,14.977574
-0.35461465,12.837847
2.407952,13.626188
7.3345175,13.794173
4.8689327,13.121335
0.2089024,14.147985
5.2892675,12.725356
1.6633987,9.901574
4.0401607,12.316582
3.3329544,15.748754
1.1283627,15.092014
4.940198,12.175549
1.5041648,13.21839
1.7935342,11.698671
4.483087,14.055541
3.547635,15.02553
2.1930568,14.426689
4.461658,14.220746
1.5244143,10.523947
4.2842984,8.119117
4.0805035,10.750185
0.7286146,8.577208
0.57671124,10.967956
1.0344411,14.3667555
1.3761529,8.434402
4.098135,15.683812
1.5780029,12.050502
4.0498867,8.575914
3.5448163,11.325235
1.0886965,11.7539215
3.316689,6.7304344
0.7139754,12.831109
0.10902446,10.353331
1.6192372,11.271201
4.4821687,13.120565
0.41346595,12.691745
-0.40633646,11.787217
2.9114354,12.676448
-0.021872254,13.038762
3.5355165,7.96496
-0.20798229,10.5416
-1.6930676,12.165055
1.75462,7.9987206
3.5449073,12.694693
-0.05822594,11.583405
1.4821262,8.180611
0.6882305,11.9248705
-0.6924838,11.464666
4.2429686,14.576774
1.1895779,11.971528
2.5496755,11.192548
1.4655318,12.844994
2.7677035,13.911658
2.6445644,10.469247
0.9720531,8.75879
-0.008420755,12.445671
1.2483448,9.551261
-0.09538531,10.926198
0.5272629,14.957018
2.4013793,10.770926
2.628825,11.94317
0.018002413,10.435266
2.80714,9.123046
3.1573496,11.819016
4.494161,6.802835
4.0369663,12.136966
-0.03375652,12.870462
4.274033,12.772928
3.6805136,12.850983
3.558374,14.842556
0.025230158,10.026934
1.4431828,11.959647
2.081226,13.416515
2.4367757,12.664531
2.7756956,8.953876
0.55328137,14.141096
3.791007,8.398042
4.3194275,11.597004
0.7085837,10.361579
0.7359916,14.856422
-0.2937547,9.937856
3.301306,10.110084
2.2412295,15.868532
1.1398249,11.221797
1.4551904,12.200014
4.469443,14.702693
2.322165,9.183514
3.184602,12.512314
2.523894,6.340722
-1.3952976,13.517699
3.6204116,8.737744
1.144426,14.022318
1.0871068,12.352653
1.7385154,14.220518
1.4476134,8.395785
1.679088,12.952997
2.218085,10.970038
2.9417515,10.334034
0.23200774,9.660217
0.6219681,11.748309
4.388082,15.653948
1.2861097,10.892554
3.1482468,11.569636
-0.14933395,11.089742
1.591354,10.029648
2.7615569,12.733279
2.8945146,14.019222
3.4449081,5.2642965
0.01208049,14.841134
2.7247274,9.280893
2.5423536,10.232797
2.0989733,15.075713
-1.6067623,12.324653
2.5598803,7.535968
1.4767187,13.8928385
2.362126,16.157166
1.4062845,9.006706
3.237137,7.2282996
0.119461544,12.516277
1.9066379,11.412261
3.1275597,11.64543
3.1709988,10.4926605
2.811149,10.857254
1.0226649,9.204644
-0.15825023,13.780839
1.5319558,13.481653
2.4434578,13.300921
-0.45623192,12.693431
0.3291351,13.757577
2.5010364,15.322422
1.0184218,11.779746
1.205096,13.103126
4.008169,13.158984
1.8501749,9.442822
0.9461344,11.581972
4.4037724,10.82458
0.01675742,9.559186
4.263311,12.298648
3.2077198,13.553345
4.239317,13.062749
1.7815149,9.310017
2.1134841,9.131019
-0.26639348,9.859087
1.9019907,13.462901
0.7854145,13.262959
1.3191131,10.239538
0.30481926,12.567202
1.296136,12.849207
3.815512,14.517841
3.7896385,10.01269
0.9367497,13.365641
2.872734,10.255359
2.8140237,9.58827
4.0782247,7.660524
3.8671408,5.553322
3.5665874,13.168786
3.225819,14.498989
-0.37645006,9.96728
2.2533185,7.285149
3.1734648,7.0146003
2.6791031,10.814486
1.3209491,11.663028
3.7767756,6.147912
0.94099146,10.698924
1.6479915,12.234849
3.1340961,12.389023
0.8145902,11.624386
2.5078924,9.63625
3.3026989,10.647148
-0.5388726,12.856768
1.7883637,13.848194
-0.45352268,11.261414
3.0720549,5.780329
1.763131,10.3356495
1.7420771,11.026222
3.9280741,12.385761
1.6901155,9.853383
7.075367,13.373147
1.1101596,11.482529
3.027744,13.826219
0.32385892,11.057529
-0.6138035,9.426236
-0.3385152,13.75778
3.6923175,11.331199
1.2462275,8.616756
2.5485053,11.780403
5.4014077,12.3838625
1.9049658,15.396497
1.2078946,15.754863
0.5472758,14.559939
2.802554,11.749718
1.9309427,9.000078
0.049392242,12.2552805
3.5336885,12.751642
3.9308214,10.4472275
2.3325322,9.474952
1.8774791,12.629298
1.7835525,12.870204
1.2422564,9.868542
1.2359089,10.541599
1.9998473,13.481262
4.190471,6.1518683
-0.4964251,12.599514
1.8798063,15.554635
3.950159,11.492715
3.7477252,9.576629
-0.54717135,13.283898
1.106028,8.826039
-0.43022224,9.248464
3.8992867,5.178611
-0.97751874,12.363248
2.8643303,6.850638
1.740043,7.9296956
2.5930924,11.711496
4.0988083,13.625621
3.9319894,15.180007
4.1622057,13.535848
4.39455,13.353421
2.2984493,8.741706
2.4620843,12.719119
1.8712965,11.593106
4.402153,12.1059675
2.2503304,11.936757
3.9162934,11.540576
4.2418346,13.39054
4.2819843,14.766384
2.075458,12.763625
0.19863611,13.163668
-1.0929209,10.976095
2.6406336,9.915742
0.6924582,12.465369
-1.4135467,12.585337
-0.8498428,11.229003
2.665559,9.739371
0.647756,9.183273
4.0225387,12.053682
2.983805,5.5696144
-0.20461328,9.688319
-0.41145152,10.308185
3.3322818,9.299978
0.89307517,11.487115
1.063048,13.791841
-1.5203096,11.128363
2.7902212,11.980057
1.6643825,10.329912
1.3473237,10.222913
-0.9032466,9.873043
-0.7963588,12.303676
0.21975087,11.420736
2.121448,12.218117
3.7869055,12.672293
0.4934434,11.533949
4.7558017,11.096603
1.564529,8.888999
1.8178837,13.239137
0.3032502,12.396355
3.72016,13.266003
2.1217794,7.6940336
1.5766078,12.721661
-0.5591099,14.144809
3.3203986,9.586552
-1.6390272,11.466572
0.060963508,12.152685
6.8332224,13.329665
1.6833655,10.936924
1.4115987,10.226554
3.4768422,6.095795
2.588858,13.848941
1.3127816,14.165677
4.046565,9.043858
3.1705985,12.349252
2.1166577,11.593068
1.9167595,7.529814
4.600808,12.905316
2.661499,15.762757
-1.1335413,11.811756
3.9396887,10.83454
3.1070364,5.9851213
5.8448296,13.6709385
2.0882185,12.053675
1.9207711,13.915658
2.0387392,12.41953
2.8708863,9.750643
-0.004329182,11.599529
2.9600582,13.668386
1.035643,9.388404
1.2055749,12.459711
5.481626,12.25317
0.9017265,15.126653
2.4971225,14.202608
8.256758,8.036101
0.7971082,13.2885685
2.798723,8.290165
1.3746693,7.69164
3.5724397,14.379772
3.9617865,11.055171
0.49421486,14.739301
2.751572,14.4952
0.098915786,13.708623
3.1495416,8.229366
1.3722357,11.226617
3.1047368,11.961707
4.3923464,11.470659
2.5377786,6.9042645
2.3799524,15.349998
4.128179,14.965237
3.450724,13.697075
0.4837453,13.836312
0.41769353,14.778075
2.0010796,14.145304
2.8112278,12.46477
2.719366,11.771285
2.3325465,11.651936
1.0259855,12.334067
2.6359313,8.5345
3.056062,14.745286
1.8483658,13.834474
-0.021500943,8.818431
0.12523435,12.367059
1.080515,11.728676
-1.3383516,12.443344
2.3532062,11.874775
4.1202884,14.066873
1.8626162,11.69449
1.6318595,8.039335
-0.4885531,11.893514
0.7903133,11.212576
3.53939,9.4465065
1.0283804,11.869375
-0.92148435,9.713431
0.48594838,11.480213
3.0512319,15.376948
1.9724717,10.094408
2.5436049,10.526997
2.1090653,14.629966
3.8578112,13.812172
1.9543496,9.550137
3.5703855,8.324921
0.16251497,9.499985
2.3066716,6.9558277
0.65439117,9.960984
0.5848101,13.972073
0.12898318,14.291956
0.3824973,13.287296
0.98876977,12.4230585
3.037014,13.358192
3.4254856,9.0501
6.590387,13.528634
1.6672394,10.733214
10.363335,7.033544
7.252302,9.123333
4.896712,8.133521
6.825315,11.9921055
5.336457,10.425555
8.742978,12.822794
7.3407516,11.727392
5.8580437,12.841386
8.103724,10.023949
9.21499,6.5221424
6.005763,10.419105
8.145758,10.896612
10.1619835,9.236301
8.12856,10.389606
8.8191805,9.113006
0.74841005,15.417506
6.73957,12.401643
5.746293,8.575395
5.30115,8.940958
8.731919,9.008834
7.276206,13.057596
12.586215,8.1248865
5.504857,10.604083
7.298427,10.757699
5.8996596,6.245829
7.6635013,11.4791975
9.012666,12.769089
3.9121962,7.8171535
10.400772,7.7608747
3.7635534,13.300089
8.306295,8.377326
6.5281663,7.985457
10.105079,13.79722
7.950707,6.0457907
12.019725,8.204293
7.6820593,12.549844
5.886615,6.7888403
10.258207,7.649971
5.6368,7.3382177
9.879007,12.69732
11.375935,8.470662
8.55937,8.779167
9.836968,10.958752
5.6170077,10.006751
7.213646,11.382281
2.9567456,7.9456286
7.225014,11.918625
3.783159,9.070913
8.858432,8.217243
9.588941,9.997744
5.898595,9.194276
7.970265,6.368803
6.2419696,8.552558
6.700708,12.7469425
4.951732,10.955694
6.601851,12.214994
5.615854,7.256348
8.918504,8.771554
6.763082,12.537877
6.335846,8.307883
5.252343,11.300154
7.857289,12.467039
6.926052,11.973425
5.125305,6.000751
7.1233635,10.572738
6.398647,13.792462
