UMAP_1,UMAP_2
10.58151,15.492914
13.447177,16.66493
9.700699,14.106723
11.087272,15.787596
8.680915,14.759108
7.5908494,16.965988
9.450264,12.550334
13.734004,15.082796
8.651235,20.254244
11.654431,13.824189
9.653931,20.821074
12.526248,16.256493
10.380978,12.940618
11.76781,19.824444
6.535214,17.722296
12.264158,20.426025
6.688084,18.411114
12.529702,17.423489
9.582535,19.212767
13.648391,19.694843
8.859469,13.950557
11.24778,20.067413
9.517201,15.744059
12.209866,19.796768
9.018034,18.497267
8.168112,15.205633
10.74886,16.951689
10.042028,22.164068
14.132399,19.398924
11.896713,21.216143
11.610959,20.369516
11.97253,15.27811
7.555209,14.29598
7.295026,16.491577
10.991406,12.985074
6.337078,18.642757
8.114304,16.971056
10.694851,13.982544
8.880834,13.858019
11.514924,17.256441
12.205102,20.451845
10.685364,17.980179
10.051957,20.294445
11.671802,21.475067
11.067659,18.135086
9.366239,21.062393
4.587774,15.062738
12.345874,16.267101
12.957797,21.353329
11.232348,19.414644
8.653806,20.25869
12.472464,19.365232
9.365005,19.162493
5.21927,14.556664
11.583237,16.706839
10.510728,13.065969
11.612505,19.554905
10.005046,19.648134
11.307981,19.584486
11.018356,20.803404
11.685626,16.569052
7.9087696,14.750069
9.934215,17.374008
11.348759,18.217243
13.433414,17.989677
11.538057,16.355692
7.004438,14.165494
10.968012,20.471094
4.2455664,15.082052
14.603579,17.779709
5.6675467,15.9435215
9.525028,19.113073
11.625573,14.900281
10.832138,16.16259
10.077801,13.9321995
13.047264,19.16416
8.9809065,15.29732
7.4684443,15.580513
14.310071,18.417187
8.35255,17.977015
8.899233,15.3885355
9.192807,11.763958
13.205966,20.572117
5.5923605,15.097088
13.444274,16.301586
12.22173,16.657564
10.40037,13.9039545
7.467527,18.482304
7.645078,14.065193
10.436553,14.896462
10.880403,17.099297
10.046258,12.57709
10.739758,19.693481
7.5747128,18.124325
10.764885,14.472692
12.124502,22.043053
9.786573,16.529274
14.77053,18.197481
9.209234,17.351456
4.777654,15.445861
8.325235,14.648694
9.34474,14.146477
10.543882,19.610716
8.004079,14.139182
10.491003,20.319775
8.82798,18.196789
12.869704,19.02637
10.114911,17.646702
12.068535,20.001734
10.9026985,21.79159
10.93891,15.787442
6.2588105,15.593099
9.362556,13.033547
13.62707,18.393015
11.132636,16.93984
9.335601,19.051908
7.9712477,14.980443
10.282643,21.541428
10.538812,15.34195
10.584615,20.220901
8.765585,20.562437
10.548149,16.97157
12.59128,17.596117
11.943944,14.954931
11.664476,20.621828
10.044129,20.069448
11.327542,20.35822
13.042271,21.239838
8.655124,18.904837
7.1115294,19.919432
10.805072,21.565126
5.090796,15.21348
11.755795,15.769632
9.052589,20.638044
10.531373,18.58595
11.124834,22.775427
9.46441,13.177803
10.05578,19.024061
8.601977,15.823822
11.246553,18.652565
5.6911764,15.059957
9.566765,18.927313
10.703013,18.611975
11.820969,21.285742
11.698871,17.170765
9.594719,18.485233
8.846358,18.554678
8.907622,13.76432
12.646163,20.191536
10.537463,22.681877
13.672471,18.12577
9.391074,15.167879
6.855432,19.408085
10.748548,20.04413
11.780881,20.59651
9.336131,17.492338
10.580966,17.7692
9.098906,20.701567
12.062285,20.878704
8.5297785,15.770422
6.474333,14.162725
9.831913,17.137579
8.13398,17.82254
11.476882,18.868046
12.337989,16.878904
5.5936303,14.018342
7.4241457,15.456998
8.901486,16.489622
11.268228,18.544628
12.464171,15.624963
10.46491,16.780987
7.3477054,18.529491
8.23291,14.168176
8.511362,20.085562
8.079371,17.246553
9.663315,13.633467
8.882436,17.358036
10.414233,20.054356
7.7855425,19.765024
12.34042,17.93148
11.462109,15.250214
10.580756,16.774012
13.207284,18.875246
10.07235,16.628538
7.1574273,15.269589
8.066622,15.307814
9.783045,13.032462
10.859176,15.314532
12.077949,15.945825
8.862435,17.350283
10.766587,21.337471
10.514082,22.35061
7.0042825,18.163412
6.947682,18.192701
10.369061,16.388584
10.151939,20.194569
9.400034,19.258888
8.912213,19.85041
11.905554,18.962671
6.3251343,18.231302
10.190123,18.298857
11.274215,21.383984
13.089133,20.912903
10.533639,18.290213
8.642504,17.56633
13.063517,19.37558
10.38098,15.700072
11.1848545,21.216925
8.653686,13.396504
12.863337,20.07616
8.907183,18.294
10.037947,14.98327
12.6633835,15.118568
9.447306,21.333479
9.483041,19.50227
8.117187,14.232567
12.042983,18.564447
8.237909,19.514132
8.330274,15.971409
11.200731,14.620402
7.63053,19.211231
8.677797,18.981205
6.1888785,14.075343
13.074089,18.691248
11.780983,20.747614
12.069575,20.084764
13.073481,20.177298
11.89491,19.925043
6.7815595,18.279696
10.7368145,17.543644
11.038528,14.398283
9.204149,16.24235
12.5188675,19.961681
11.943707,14.141442
10.4026785,19.202387
11.051106,15.744828
13.8387165,18.090075
9.277829,18.651897
10.137881,18.693914
11.319491,22.90403
11.63016,19.795395
12.322896,15.729421
6.819175,16.356033
8.471746,17.337807
8.862473,14.975801
8.519898,14.662545
10.550833,16.283855
12.934906,19.953321
10.255354,18.790846
5.032139,14.240627
11.651093,14.27488
10.278679,16.374807
6.5684967,14.930393
7.1892495,17.80997
14.243374,16.654385
10.454976,18.187067
10.606054,14.523349
8.894846,21.682495
9.628105,17.395958
14.313751,17.299944
8.539115,16.95348
8.358374,14.881631
11.64972,17.6568
9.299826,15.492744
8.199322,19.783457
6.6413035,17.2494
9.635988,15.043328
9.661971,13.292894
13.505016,17.660685
8.412896,15.98633
8.993971,16.840181
15.013002,19.682825
10.581249,14.933083
9.516235,14.846721
10.649706,13.273693
9.441701,16.166191
9.425614,19.552813
9.496725,15.5857935
13.189587,18.754164
14.133557,19.800816
7.011899,17.851086
12.260639,19.33516
13.700624,19.458021
8.803919,16.110384
