#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
k__Bacteria|p__Bacteroidetes|c__CFGB11479	0.56539	0.67686	0.0	0.0	0.0	0.99171	0.0	0.0	0.00134	0.35812
k__Bacteria|p__Firmicutes|c__CFGB2932	0.51837	0.05455	0.0	0.0	0.12991	0.0	0.02057	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10477	0.47479	0.0	0.47406	0.08961	0.0	0.08144	0.0307	0.02763	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2833	0.45839	0.10851	0.50134	0.36083	0.0	0.05218	0.12437	0.01827	0.03591	6.73077
k__Bacteria|p__Firmicutes|c__CFGB13380	0.42208	0.00937	0.00187	0.19585	0.13068	0.0	0.0	0.0568	0.04223	0.15285
k__Bacteria|p__Firmicutes|c__CFGB76101	0.41576	0.0	0.10626	0.0	0.0	0.0	0.0	0.0	0.0	0.00324
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB73217	0.38726	0.0	0.0	0.0	0.00752	0.0	3.16942	0.0	0.0	0.1904
k__Bacteria|p__Firmicutes|c__CFGB1226	0.37623	1.16098	0.00973	0.23208	0.02711	0.25708	0.17831	0.0	0.66569	0.03921
k__Bacteria|p__Firmicutes|c__CFGB1320	0.33875	0.0	0.0	0.21095	0.05384	0.48913	0.0	0.05187	0.0	0.01876
k__Bacteria|p__Firmicutes|c__CFGB1359	0.3178	0.0	0.00066	0.0333	0.004	0.0	0.0	0.89635	0.04616	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB35473	0.2706	0.0	0.0	0.0	0.0	0.0	0.05859	0.0	12.52056	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB2107	0.24455	0.06295	0.05369	4.60158	5.40492	0.00842	0.27471	1.94647	0.16854	3.13214
k__Bacteria|p__Tenericutes|c__CFGB4862	0.214	0.08144	0.0	0.14564	0.0	0.0	0.0	0.01552	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.20209	0.39197	2.30398	0.44517	0.03339	0.20244	0.29081	0.57694	0.00938	0.47447
k__Bacteria|p__Firmicutes|c__CFGB2875	0.20027	0.01226	0.01617	0.0	0.0	0.0	0.00069	0.0	0.10345	0.11934
k__Bacteria|p__Firmicutes|c__CFGB2873	0.19599	0.0	0.0	0.0	0.0	0.0	0.0	0.03357	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1355	0.19205	0.0	0.0	0.02195	0.0	1.4917	0.18899	0.0	0.04412	0.94814
k__Bacteria|p__Tenericutes|c__CFGB1787	0.17841	0.0	0.0352	0.0	0.06998	0.0	0.0	0.0	0.05648	0.08526
k__Bacteria|p__Firmicutes|c__CFGB2880	0.17723	0.79536	0.29575	0.0	0.02848	0.04234	0.0	0.00251	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1800	0.17004	0.0	0.0	0.0	0.0	0.0	0.0	0.04345	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3070	0.16561	0.0	0.0	0.0	0.0	0.0	0.03504	0.5369	0.0	0.00738
k__Bacteria|p__Proteobacteria|c__CFGB76483	0.14983	0.0	0.05061	0.03569	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76784	0.14433	0.0	1.73047	0.0	0.00139	0.0	0.0	0.0	0.18481	0.24112
k__Bacteria|p__Firmicutes|c__CFGB2942	0.14373	0.08066	0.0	0.17457	0.0	0.0	0.37627	0.07884	0.04259	0.0
k__Bacteria|p__Verrucomicrobia|c__Opitutae	0.14072	0.0	0.16929	0.06683	0.38744	0.0	0.19023	0.0	0.33898	0.00344
k__Bacteria|p__Tenericutes|c__CFGB1789	0.14044	0.0	0.0	2.68198	0.0	0.0	0.07559	0.0	0.6007	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB74567	0.13632	0.01587	0.0	0.00765	0.0172	0.0	0.0	0.0	0.0	0.0875
k__Bacteria|p__Bacteroidetes|c__CFGB4425	0.13419	0.0	0.0398	0.0	0.0	0.069	0.02769	0.0	0.02202	0.46142
k__Bacteria|p__Bacteroidetes|c__CFGB4405	0.13216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44567
k__Bacteria|p__Firmicutes|c__CFGB1763	0.12694	0.14362	0.02581	0.0	1.13348	0.0	0.10819	0.00735	0.81324	0.0398
k__Bacteria|p__Firmicutes|c__CFGB73223	0.11408	0.05977	0.00434	0.00075	0.0	0.0	4.19702	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2921	0.1106	0.0	0.48854	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Candidatus_Thermoplasmatota|c__CFGB76095	0.10892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__CFGB26673	0.10344	0.0	0.0	0.0	0.0	0.0	0.05682	0.01065	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB529	0.10185	0.1277	0.18744	0.0	0.01578	0.0	0.0	0.28781	0.0	0.00543
k__Bacteria|p__Bacteroidetes|c__CFGB629	0.09882	0.57729	0.0	0.0	0.01645	0.0	0.0	0.13529	1.86164	0.0
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.09124	0.0	0.34846	0.12746	0.88409	0.0	0.03035	0.19337	0.08376	0.26343
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.09072	1.14079	0.35065	0.26599	0.10099	0.02175	0.69127	0.02027	0.80306	0.24328
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata	0.09021	0.10777	0.06052	0.21236	0.03006	0.0	0.0	0.23222	0.04306	0.0
k__Bacteria|p__Firmicutes|c__CFGB75783	0.08754	0.0	0.00179	0.0	0.0	0.01084	0.0	0.01106	0.00105	0.22402
k__Bacteria|p__Firmicutes|c__CFGB76578	0.07803	0.0	0.02716	0.15039	0.0	0.0	0.0	0.01735	0.19889	0.41324
k__Bacteria|p__Fusobacteria|c__CFGB76370	0.07482	0.0	0.0	0.0	0.0	0.13467	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3012	0.07432	0.6641	0.0	0.0	0.08269	0.06507	0.0	0.14129	0.00986	0.03972
k__Bacteria|p__Proteobacteria|c__CFGB2401	0.07414	0.0	0.0	5.53504	0.10222	0.0	0.00081	0.19294	0.01837	0.0
k__Bacteria|p__Firmicutes|c__CFGB2947	0.07402	0.14599	0.0106	0.0	0.0	0.15211	0.2126	0.11825	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3172	0.06525	0.12751	0.0	0.06886	0.03323	0.0	0.0	0.0	0.02596	0.0
k__Bacteria|p__Proteobacteria|c__CFGB2404	0.06032	0.001	0.0	0.0	0.02573	0.98076	0.0	0.0	0.0	0.09671
k__Bacteria|p__Firmicutes|c__CFGB31455	0.05957	0.50534	0.17339	0.03476	0.0	0.1408	0.20415	0.04725	0.11817	0.35345
k__Bacteria|p__Proteobacteria|c__CFGB2403	0.05902	0.0	0.10057	0.09098	0.08929	0.0	0.1373	0.00519	0.0	0.09163
k__Bacteria|p__Bacteroidetes|c__CFGB76022	0.05498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.05424	0.00687	0.05445	0.0	0.17131	0.42262	1.82068	0.00879	0.00293	0.5911
k__Bacteria|p__Firmicutes|c__CFGB2829	0.05408	0.0	0.0	0.0	0.05204	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76352	0.05167	0.01374	0.08845	0.59856	0.33262	0.35037	0.33273	0.11744	0.01134	1.52588
k__Bacteria|p__Firmicutes|c__CFGB1798	0.051	0.0	0.0	0.0	0.01797	0.0	0.94288	0.01704	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1347	0.0505	0.12934	0.0	0.0	0.03208	0.24203	0.0	0.1271	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2849	0.04566	0.0	0.0	0.0	0.06397	0.0	0.0	0.1059	0.0	0.53087
k__Bacteria|p__Firmicutes|c__CFGB2982	0.0386	0.0	0.26916	0.0	0.0	0.02699	0.0	0.11692	0.0	0.5062
k__Bacteria|p__Firmicutes|c__CFGB540	0.03801	0.0	0.0	0.03316	0.11176	0.00818	0.00315	0.04338	0.2401	0.0
k__Bacteria|p__Firmicutes|c__CFGB2978	0.03538	0.0	0.0	0.0	0.0	0.95624	0.17164	0.0	0.0	0.02574
k__Bacteria|p__Bacteroidetes|c__CFGB642	0.03192	0.0	0.41545	0.19136	0.0	0.01137	0.76027	0.05676	0.08218	0.33623
k__Bacteria|p__Proteobacteria|c__CFGB3069	0.03045	0.29222	0.04397	0.02198	0.38636	0.29745	0.02148	0.37074	0.11124	0.10067
k__Bacteria|p__Bacteroidetes|c__CFGB635	0.02922	2.08732	0.36038	0.01605	0.00368	0.11665	0.12815	0.0	0.00183	0.16277
k__Bacteria|p__Firmicutes|c__CFGB73076	0.02802	0.0	0.07122	0.05555	0.07398	0.0	0.0	0.0	0.38482	0.03258
k__Bacteria|p__Proteobacteria|c__CFGB2394	0.02629	0.02313	0.0	0.0	0.0	0.01243	0.1268	0.04166	0.02619	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB32090	0.02611	0.0	0.0	0.01049	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76769	0.02255	0.0	0.01806	0.09313	0.0	0.0	0.0	0.36084	0.03254	0.0
k__Bacteria|p__Firmicutes|c__CFGB1227	0.02167	0.28855	0.11794	0.16458	0.13876	0.24862	0.10536	0.01909	0.01755	0.74505
k__Bacteria|p__Firmicutes|c__CFGB76783	0.02097	0.0321	0.0	0.17154	0.0	0.06655	0.12698	0.11322	0.0	0.0016
k__Bacteria|p__Firmicutes|c__CFGB15209	0.02065	0.0	0.0	0.03341	0.0	0.0	0.0	0.0	0.09622	0.0
k__Bacteria|p__Firmicutes|c__CFGB75715	0.02032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Candidatus_Thermoplasmatota|c__CFGB117	0.02032	0.42838	0.00824	0.0	0.09996	0.0	0.03221	0.21486	0.02081	0.0
k__Bacteria|p__Firmicutes|c__CFGB8140	0.0189	0.0099	0.01854	1.08681	0.0	0.0	0.07911	0.0	0.0	0.12688
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.01543	0.06062	0.0	0.0591	0.0	0.0	0.0	0.53226	0.00282	0.0
k__Bacteria|p__Firmicutes|c__CFGB2412	0.01401	0.00159	0.0	0.03995	0.0	0.40731	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.01144	0.0	0.55242	0.11131	0.0	0.10945	0.20811	0.33573	0.43101	0.36774
k__Bacteria|p__Firmicutes|c__CFGB4806	0.01079	0.0	0.0	0.0	0.0	0.0	0.0	0.01218	0.0	0.05507
k__Bacteria|p__Firmicutes|c__CFGB76600	0.01075	0.0	0.04958	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2102	0.01013	0.0	0.01503	0.0	0.0	0.03521	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__CFGB59108	0.00692	0.0	0.12164	0.00806	0.0	0.0	0.00526	0.0	0.0247	0.0
k__Bacteria|p__Firmicutes|c__CFGB75721	0.00611	0.0	0.0	0.43869	0.0	0.0	0.0	0.09741	0.03806	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB658	0.00594	0.0	0.08687	0.0	0.00694	0.0033	0.01065	0.10491	0.26497	0.0
k__Bacteria|p__Synergistetes|c__Synergistia	0.00593	0.0	0.22479	0.0	0.0	0.37892	0.09669	0.0	0.21118	0.0
k__Bacteria|p__Firmicutes|c__CFGB31626	0.00347	0.00865	0.0	0.0	0.10714	0.00393	0.0246	0.04369	0.34262	0.37749
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	0.00322	0.0	0.01502	0.02279	0.03111	0.0	0.0	0.0	0.01	0.0
k__Bacteria|p__Firmicutes|c__CFGB1293	0.00205	0.0	0.0	0.0	0.00078	0.0	0.0	0.0	0.15608	0.0
k__Bacteria|p__Firmicutes|c__CFGB4529	0.00173	0.0	0.0	0.0	0.0	0.03755	0.0	0.0187	0.0	0.05345
k__Bacteria|p__Proteobacteria|c__CFGB76528	0.00169	0.00154	0.0	0.059	0.03599	0.0	0.02571	0.08267	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2898	0.00164	0.0	0.7075	0.10283	0.0	0.0	0.17371	0.01607	0.62565	0.07204
k__Bacteria|p__Firmicutes|c__CFGB14936	0.00067	0.0	0.0	0.04092	0.0	0.0	0.0	0.0	0.12781	0.086
k__Bacteria|p__Tenericutes|c__CFGB1779	0.00065	0.00308	0.0	0.0	0.0	0.29525	0.0	0.7789	0.34123	1.13086
k__Bacteria|p__Firmicutes|c__CFGB2933	0.00055	0.0	0.85231	0.0	0.0	0.0	0.0	0.0	0.01016	0.59169
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	18.13744	18.90104	14.88878	26.65744	13.69906	13.15495	28.02037	35.9501	35.88247	32.39163
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	16.22385	23.58148	8.29609	7.44368	16.29339	12.18095	7.55427	5.69729	5.42014	4.98487
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	11.10057	9.56923	12.89031	4.22903	6.40703	2.51513	6.43575	7.9601	7.71043	4.81742
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	6.57046	6.40063	18.3132	15.14184	18.21425	41.74337	10.6944	5.71697	6.67588	8.69582
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312	5.29055	0.0	0.33839	0.00383	0.0	0.0	0.02088	0.0443	0.0	0.87443
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	5.07701	0.81413	0.09872	0.02267	0.00077	0.00951	0.03272	0.0	0.22641	0.1853
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	3.94802	0.4849	0.67173	1.67354	0.98717	1.46729	1.13935	0.62923	0.73304	0.87893
k__Bacteria|p__Firmicutes|c__CFGB72899|o__OFGB72899	3.45891	0.05894	0.00135	0.03072	0.58939	0.0	0.12059	1.31083	0.13454	0.14657
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2.72104	0.59321	0.45443	1.48019	1.07435	0.56725	1.16598	1.09432	0.48601	2.01132
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2.65285	1.18675	0.57706	0.83825	0.0568	1.09009	0.80825	0.20476	0.76424	0.21934
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2.29006	0.02802	0.11805	1.77653	0.0	0.04799	0.0249	0.04225	0.06531	0.67181
k__Bacteria|p__Bacteroidetes|c__CFGB653|o__OFGB653	1.30016	0.01761	0.0	0.0065	7.19895	0.0	0.07253	0.0	0.3476	0.07331
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	1.28116	0.59069	1.75967	1.5134	1.15446	0.76489	0.47626	0.56742	1.85836	0.89132
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	1.15417	0.0	0.01958	0.0	0.25641	0.24738	0.0	0.73654	0.01999	0.33311
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales	1.025	0.0	0.0125	0.0	0.0	0.08487	0.21119	3.65985	0.08401	0.12255
k__Bacteria|p__Firmicutes|c__CFGB76360|o__OFGB76360	0.99868	0.0	0.01347	0.0	0.03156	0.0	0.20975	0.0315	0.02663	0.0
k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844	0.87921	0.06817	0.0	0.09394	0.06814	0.74059	0.03238	0.46929	0.0	0.01639
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.72384	0.8429	2.27787	3.83721	1.22618	0.69175	8.04379	11.48367	1.51562	3.52268
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	0.6742	0.92196	7.16037	2.10665	1.57779	0.81786	0.08745	0.85643	0.85931	0.65429
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0.60342	0.53115	0.80188	0.92643	2.46658	0.19387	1.62799	0.79099	0.42653	0.57369
k__Bacteria|p__Bacteroidetes|c__CFGB11479|o__OFGB11479	0.56539	0.67686	0.0	0.0	0.0	0.99171	0.0	0.0	0.00134	0.35812
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.53167	1.16091	0.06728	0.88231	3.22042	0.1968	1.6933	0.48273	0.07428	1.48612
k__Bacteria|p__Firmicutes|c__CFGB2932|o__OFGB2932	0.51837	0.05455	0.0	0.0	0.12991	0.0	0.02057	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	0.47479	0.0	0.47406	0.08961	0.0	0.08144	0.0307	0.02763	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2833|o__OFGB2833	0.45839	0.10851	0.50134	0.36083	0.0	0.05218	0.12437	0.01827	0.03591	6.73077
k__Bacteria|p__Firmicutes|c__CFGB13380|o__OFGB13380	0.42208	0.00937	0.00187	0.19585	0.13068	0.0	0.0	0.0568	0.04223	0.15285
k__Bacteria|p__Firmicutes|c__CFGB76101|o__OFGB76101	0.41576	0.0	0.10626	0.0	0.0	0.0	0.0	0.0	0.0	0.00324
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB73217|o__OFGB73217	0.38726	0.0	0.0	0.0	0.00752	0.0	3.16942	0.0	0.0	0.1904
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226	0.37623	1.16098	0.00973	0.23208	0.02711	0.25708	0.17831	0.0	0.66569	0.03921
k__Bacteria|p__Firmicutes|c__CFGB1320|o__OFGB1320	0.33875	0.0	0.0	0.21095	0.05384	0.48913	0.0	0.05187	0.0	0.01876
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359	0.3178	0.0	0.00066	0.0333	0.004	0.0	0.0	0.89635	0.04616	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB35473|o__OFGB35473	0.2706	0.0	0.0	0.0	0.0	0.0	0.05859	0.0	12.52056	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.2484	0.45313	0.17613	0.10554	0.24163	0.04101	0.02464	1.66229	0.27882	0.27391
k__Bacteria|p__Bacteroidetes|c__CFGB2107|o__OFGB2107	0.24455	0.06295	0.05369	4.60158	5.40492	0.00842	0.27471	1.94647	0.16854	3.13214
k__Bacteria|p__Tenericutes|c__CFGB4862|o__OFGB4862	0.214	0.08144	0.0	0.14564	0.0	0.0	0.0	0.01552	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.20209	0.39197	2.30398	0.44517	0.03339	0.20244	0.29081	0.57694	0.00938	0.47447
k__Bacteria|p__Firmicutes|c__CFGB2875|o__OFGB2875	0.20027	0.01226	0.01617	0.0	0.0	0.0	0.00069	0.0	0.10345	0.11934
k__Bacteria|p__Firmicutes|c__CFGB2873|o__OFGB2873	0.19599	0.0	0.0	0.0	0.0	0.0	0.0	0.03357	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1355|o__OFGB1355	0.19205	0.0	0.0	0.02195	0.0	1.4917	0.18899	0.0	0.04412	0.94814
k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787	0.17841	0.0	0.0352	0.0	0.06998	0.0	0.0	0.0	0.05648	0.08526
k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880	0.17723	0.79536	0.29575	0.0	0.02848	0.04234	0.0	0.00251	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1800|o__OFGB1800	0.17004	0.0	0.0	0.0	0.0	0.0	0.0	0.04345	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	0.16561	0.0	0.0	0.0	0.0	0.0	0.03504	0.5369	0.0	0.00738
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	0.16036	0.0	0.0	0.0	0.29048	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB76483|o__OFGB76483	0.14983	0.0	0.05061	0.03569	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB76784|o__OFGB76784	0.14433	0.0	1.73047	0.0	0.00139	0.0	0.0	0.0	0.18481	0.24112
k__Bacteria|p__Firmicutes|c__CFGB2942|o__OFGB2942	0.14373	0.08066	0.0	0.17457	0.0	0.0	0.37627	0.07884	0.04259	0.0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	0.14072	0.0	0.16929	0.06683	0.38744	0.0	0.19023	0.0	0.33898	0.00344
k__Bacteria|p__Tenericutes|c__CFGB1789|o__OFGB1789	0.14044	0.0	0.0	2.68198	0.0	0.0	0.07559	0.0	0.6007	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB74567|o__OFGB74567	0.13632	0.01587	0.0	0.00765	0.0172	0.0	0.0	0.0	0.0	0.0875
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425	0.13419	0.0	0.0398	0.0	0.0	0.069	0.02769	0.0	0.02202	0.46142
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405	0.13216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44567
k__Bacteria|p__Firmicutes|c__CFGB1763|o__OFGB1763	0.12694	0.14362	0.02581	0.0	1.13348	0.0	0.10819	0.00735	0.81324	0.0398
k__Bacteria|p__Firmicutes|c__CFGB73223|o__OFGB73223	0.11408	0.05977	0.00434	0.00075	0.0	0.0	4.19702	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2921|o__OFGB2921	0.1106	0.0	0.48854	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Candidatus_Thermoplasmatota|c__CFGB76095|o__OFGB76095	0.10892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
