UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
14.496117,9.572144,13.107329,4.8763275,2.2264404,11.79046,10.013708,2.9530342,5.7428637,3.10376
15.079547,8.515716,13.856029,4.9753227,1.1410195,12.702876,9.804901,3.426249,5.5537148,3.2657564
14.745614,8.592969,14.062653,4.146762,1.9458222,11.199818,9.125455,3.094513,5.8812876,3.1529052
14.989697,9.415927,13.935126,4.2274284,1.6693994,12.032409,9.626496,3.2675993,5.6310987,3.1729884
14.576413,8.673352,13.872851,4.3525057,2.069661,11.207039,9.230147,3.0760617,6.0968766,2.9304438
14.34889,9.110672,13.388853,4.0431724,2.0439565,11.8505335,9.436653,3.1876183,6.757194,2.6203954
14.430842,9.949732,13.113317,4.7362537,2.2859914,11.253351,9.816412,3.1606336,6.1311946,2.994054
15.1556635,9.018104,14.295505,3.6846943,1.4648143,12.539556,9.306201,3.0052612,5.436856,3.8605642
14.45122,9.7727995,12.7406435,4.358242,1.618213,13.157989,9.970887,3.2987463,6.829221,2.6706617
14.693324,9.261475,13.731779,4.3367796,2.254378,11.552872,9.637506,2.8406546,5.4596453,3.5293798
14.525893,9.60886,12.59711,4.6656,1.3152319,13.417999,9.837057,3.3029056,6.8026414,2.7190769
14.596354,9.566363,12.9557705,4.8830576,2.0026832,12.660812,10.088156,2.8890834,5.7009473,3.3215613
14.754252,8.9820595,14.118831,3.8088682,2.0914395,11.322017,9.125189,2.9046373,5.735795,3.4673026
15.249891,9.94795,13.171612,4.330301,0.93748045,13.415562,9.740255,3.2893045,5.6725945,3.038626
14.263247,9.263172,13.444956,3.7011168,2.1251373,12.129817,9.59474,3.1869185,6.9507313,2.714129
14.863811,9.094902,13.056379,4.5516653,1.0460461,14.0583935,9.978981,3.3703263,6.3682694,3.1201124
14.033869,8.962286,13.136193,5.338725,1.5715005,12.199855,9.62415,3.428264,7.115355,2.8002007
