UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
1.9424826,7.831343,-4.54924,1.9704577,5.549682,8.236743,3.6848748,2.467578,3.26501,6.2461467
2.050531,7.7382517,-4.4077706,2.0905235,5.9039397,8.766415,3.7469027,2.162738,3.6574128,6.3624263
1.2945185,8.312323,-4.5384727,1.9625059,7.2456737,7.7094307,3.5247097,2.2325058,4.764645,5.0781
2.0552635,8.348184,-4.033813,2.0176406,6.322224,7.493014,4.041031,2.1215084,4.0343347,5.706771
1.6069432,7.803345,-4.424855,2.3929543,6.4688535,9.492022,3.1496716,2.1555169,4.0154886,6.6978917
2.4896898,8.276081,-3.7716691,1.8378633,6.1410923,7.4302287,4.0536337,2.290033,3.8448832,5.752584
1.174013,7.949346,-4.6790943,2.4123108,6.712597,9.186331,3.1689477,2.2986536,4.368499,6.198972
1.7183983,7.879444,-4.77437,1.9873261,6.5494304,9.181902,3.3069866,2.2449462,4.066537,6.055769
1.3847369,8.681237,-4.630998,2.028682,7.0281725,8.078711,3.489577,2.2054076,4.5310564,5.3199444
1.6861873,7.945542,-4.380619,2.0851042,5.783612,8.327584,3.6114616,2.4807918,3.525148,6.261319
1.4322848,8.319117,-4.4084697,2.0607054,6.9619126,7.7086606,3.6054003,2.2092667,4.5329046,5.3854218
2.0743935,7.815442,-4.535713,2.009886,5.5716195,8.251414,3.9706306,2.334592,3.4254363,6.117997
1.4127525,7.8269544,-4.5112348,2.4058094,6.745282,9.348667,3.1919258,2.296771,4.441213,6.285037
1.7289946,8.336362,-4.2955427,2.4859233,6.8043942,9.413328,3.2002714,2.0435178,4.239258,6.5234976
2.0661647,7.91241,-4.294343,1.9697573,5.5751843,8.088821,4.083882,2.2345023,3.4214504,6.1688046
1.6876507,7.794571,-4.765171,2.1369553,5.6343703,8.863476,3.7584226,2.0227695,3.4382472,6.454172
1.5791613,8.075307,-4.8700533,2.1833317,5.7430906,9.515722,3.7514257,1.8985031,3.5756526,6.49709
1.8321722,7.7285094,-4.5736027,2.1115916,5.5867267,8.60138,3.5790193,2.3847501,3.3020375,6.490422
2.1978612,8.007573,-3.9262614,1.9253404,6.1714535,7.6385603,3.7005408,2.3850958,3.7263625,6.050759
2.3546839,8.0258,-4.0634117,1.7969513,5.9725213,7.842243,4.1665325,2.2806256,3.80771,5.694138
1.8471234,8.2709675,-4.0180287,2.1351502,6.4405103,7.646317,3.494576,2.2551,3.9107108,6.1506186
1.363629,8.268951,-4.667089,2.319328,6.9014106,9.529599,3.054889,2.312328,4.4479747,6.154509
1.3686391,7.826861,-4.5861406,2.197935,6.219041,8.685502,3.1461065,2.680633,3.8370647,6.2489934
1.2861967,8.47417,-4.664184,2.23274,7.1898494,9.314865,2.728658,2.4007087,4.4219723,6.115768
