#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	0.6148800000000001	0.55952	1.79684	1.53974	1.14313	0.37138	0.5495500000000001	0.10418	1.74484	1.10075
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	0.279	1.16092	0.06728	0.8756200000000001	2.89664	0.23304	1.66649	0.88298	0.07547	1.48611
d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28	0.39241	0.08144	0.0352	0.15148	0.06998	0.0	0.0	0.03786	0.05648	0.08526
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.59568	0.46109	0.50397	0.7995300000000001	1.0623	0.14517	1.06478	1.08785	0.44597	1.28586
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20	0.3219599999999999	0.1139	0.09564	0.0231	1.20104	0.00806	0.94288	0.53363	0.24561	0.71784
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.2024	0.4231299999999999	2.30077	0.4523699999999999	0.03339	0.32323	0.09559	0.48278	0.06352	0.47448
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	0.60911	0.73779	2.27786	3.7382899999999992	0.97497	0.62051	8.02001	11.00715	1.3899	1.60152
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales	0.33237	0.96	0.52512	0.81238	0.55263	0.02528	0.71065	0.06044	1.1411099999999998	0.14459
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales	0.14044	0.0	0.0	2.76469	0.00343	0.07972	0.07559	0.0	0.6007	0.0
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales	0.21945	0.53615	0.06876	0.2123699999999999	0.13002	0.0	0.03221	0.44708	0.06387	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	0.36889	0.03609	0.3021	7.309330000000001	0.86331	0.98076	0.1753	0.30634	0.01837	0.23434
