#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	0.20646	0.0	0.0	0.3505	0.0	0.0	0.0	0.0	0.09005	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB35473|o__OFGB35473|f__FGB35473	0.15406	0.1401246283964735	0.03701	0.03736	0.09291	0.07665	0.05513	0.12718	0.0905	0.05763
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.15275	0.1479256023435738	0.04354	0.29079	0.04231	0.18253	0.26637	0.21505	0.21212	0.09193
k__Bacteria|p__Firmicutes|c__CFGB2833|o__OFGB2833|f__FGB2833	0.14929	0.0860352721174557	0.01142	0.19484	0.21684	0.0	0.08776	0.12733	0.16376	0.12386
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.14729	0.0901651995012147	0.24135	0.35226	0.21109	0.24174	0.14819	0.20313	0.14	0.33166
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226|f__FGB1226	0.11471	0.215488480583791	0.23171	0.17092	0.16728	0.10581	0.28233	0.16766	0.06666	0.21501
k__Bacteria|p__Firmicutes|c__CFGB1320|o__OFGB1320|f__FGB1320	0.05996	0.0	0.0	0.02618	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0.04993	0.0265369802105361	0.0	0.0	0.0	0.06993	0.03756	0.13098	0.12677	0.01889
k__Bacteria|p__Firmicutes|c__CFGB2875|o__OFGB2875|f__FGB2875	0.03748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB74567|o__OFGB74567|f__FGB74567	0.01764	0.0349725765688523	0.0	0.0	0.0	0.0	0.0	0.03567	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1763|o__OFGB1763|f__FGB1763	0.005	0.0148794546875854	0.01988	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	12.74014	12.724482010952096	13.3405	13.3752	13.09723	13.20844	12.70156	13.09585	13.52645	12.79032
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4566	11.8051	12.34457750875483	12.05513	12.00155	11.85874	12.01555	12.05778	11.73809	11.81066	11.94404
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus	7.80264	6.850885616979735	7.58266	7.11607	7.45704	7.58173	7.61496	7.21194	7.26075	7.56619
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312|f__FGB10312|g__GGB4644	7.7928	7.841277351923289	8.36474	8.78839	8.46479	7.80648	8.10156	8.2837	8.23095	8.83473
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB13404	5.46501	5.595787992607168	5.54756	5.68569	5.19752	5.47153	5.57224	5.30139	5.46576	5.80853
k__Bacteria|p__Firmicutes|c__CFGB72899|o__OFGB72899|f__FGB72899|g__GGB4611	5.16431	4.77423510931218	5.46154	5.45742	4.90229	5.35576	5.11658	4.8773	5.05548	4.94852
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4580	4.93376	4.721151385469396	4.76696	4.7632	4.90136	5.10191	5.33338	4.86817	4.82429	4.82774
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella	4.42266	4.168502662939158	3.978	4.03206	4.07959	4.40093	4.46411	4.52178	4.15819	4.28036
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia	3.48847	3.0422724417302653	3.10743	3.31584	3.38844	3.39891	3.11983	2.85741	3.35703	2.3757
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Negativibacillus	2.84204	2.8385879379950905	2.80979	3.05274	3.01962	3.01142	2.97343	3.22443	3.14276	2.66751
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4554	2.63797	2.460831388574246	2.60158	2.53372	2.75193	2.44391	2.64783	2.77364	2.46293	2.67391
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus	2.22323	1.8196186677033983	1.91577	2.36768	2.23523	2.22974	2.21772	2.30621	2.00874	2.21219
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes	2.16876	2.15468953740369	1.67586	1.83986	2.17673	2.31811	2.23766	2.42848	2.41907	2.10238
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	1.99608	2.030996747746853	2.17304	1.86865	2.0202	1.7916	1.9402	1.90786	1.86334	1.98986
k__Bacteria|p__Bacteroidetes|c__CFGB653|o__OFGB653|f__FGB653|g__GGB1615	1.91856	1.789264189603856	1.71684	1.63187	2.05831	1.93183	1.84821	1.96805	1.77961	1.50053
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9634	1.81995	1.7626979191281866	1.71584	1.59423	1.96211	1.24886	1.87988	1.78242	1.72044	1.98999
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Mediterranea	1.61157	1.5794970741427192	1.70117	1.60145	1.49244	1.93066	1.85938	1.52037	1.65073	1.62955
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	1.59768	1.5608391752529711	1.64603	1.56608	1.68581	1.75225	1.36935	1.51013	1.85954	1.9097
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB79930	1.2781	1.281820109595612	1.24095	0.84741	1.11142	1.22686	1.02968	1.15949	1.10083	1.20804
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium	1.25688	1.293565505913962	1.44447	1.40613	1.38242	1.09128	0.9039	1.34521	1.50653	1.2879
k__Bacteria|p__Firmicutes|c__CFGB76360|o__OFGB76360|f__FGB76360|g__GGB4697	1.2124	1.5524328691597882	1.23119	1.2237	1.14317	1.10706	1.05719	1.24102	1.33548	1.1616
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__GGB79678	1.0726	0.6703662980999354	0.8499	0.79568	0.94426	0.73346	0.97756	0.85786	1.03696	0.97918
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763|g__GGB79973	1.02756	1.4983044591939263	0.88415	1.72912	1.63552	1.6084	1.54589	1.24103	1.2612	1.35643
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0.93891	1.1092613942751497	0.88888	0.56625	0.72144	0.66163	0.21861	0.97986	0.90421	0.93446
k__Bacteria|p__Firmicutes|c__CFGB2844|o__OFGB2844|f__FGB2844|g__GGB9672	0.9364	1.287219281801803	1.15947	0.89952	1.23151	1.2141	0.88994	1.04779	1.15205	1.23182
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	0.93548	1.1867146187086242	0.86612	1.04285	1.04962	0.87413	0.8483	0.92027	0.9745	0.9819
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis	0.87327	0.8656933128504823	1.16259	1.04958	1.06805	1.51201	1.05505	1.07883	1.01888	1.26919
