UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50
7.9503345,6.9972634,6.084062,5.6710095,5.6924086,7.008641,10.311452,5.951406,7.258097,6.561508,4.050243,5.1860228,4.947846,2.5444725,4.5716753,5.4078097,5.251663,5.0092134,3.3811088,4.242223,4.4887743,6.0710907,3.6231582,5.411249,4.8084736,6.6267548,4.4189553,4.869825,4.283969,5.9665213,4.828386,3.7129307,4.1309495,5.2707086,4.398217,5.7163906,4.7793155,6.7261763,3.1912727,3.8507667,5.828873,6.626011,6.315743,5.798468,6.272645,6.7272577,4.9785314,4.273034,5.676296,4.9203024
8.056958,6.840768,6.5447183,5.500983,5.7400174,6.4460607,10.727196,6.0004535,7.3598557,6.552982,3.9981673,5.3321366,4.8565297,2.6001768,4.439005,5.3819036,5.094936,5.041981,3.1375186,4.0951943,4.6244273,6.002295,3.5454125,5.310179,4.8434534,6.87303,4.8034525,4.9672585,4.3398724,6.0799994,4.7107005,3.8748796,4.0032687,5.505729,4.0373497,5.737821,4.5277805,6.6803803,3.0031495,3.8171718,6.246407,6.5553837,6.397448,5.609264,6.517796,6.8329473,4.975236,4.4119577,5.87424,4.930529
7.6450205,6.666894,6.2746625,5.59829,5.7976623,6.7421074,10.672941,5.8794775,7.461296,6.609002,3.6869888,4.9799995,5.0915008,2.88334,4.08475,5.278804,4.6971693,5.372413,3.2461386,4.1548924,4.849316,6.315038,3.6021261,5.5706496,4.5521517,6.54647,4.585141,4.8631644,4.1725726,6.0292964,4.8478117,3.5555613,4.177257,5.194321,3.9388454,5.957547,4.544949,6.727281,3.1094363,3.5935707,6.555183,6.4832025,6.3088117,5.8714204,6.3168354,6.5574317,4.9238486,4.0182443,5.4606295,4.8952203
8.264264,6.431395,6.489092,5.057541,5.9209495,6.058117,11.33998,6.193639,7.7332764,6.857512,3.9027007,5.4131413,4.906844,2.6055043,4.177165,5.2749414,4.8318605,5.148856,2.8422575,3.9864633,4.748196,6.0536213,3.2908187,5.3154364,4.770885,7.0426526,5.023813,5.0993433,4.4395185,6.129677,4.7084613,3.848495,3.957095,5.6808057,3.7231636,5.876806,4.3982368,6.720094,2.881353,3.6579857,6.616929,6.5128026,6.3867965,5.4313297,6.738286,6.8244205,5.070117,4.3495016,6.0260134,5.0564933
7.4723077,6.083509,6.7337565,5.502266,5.4495935,6.5770583,10.748402,6.1687837,7.6751814,7.0666013,3.7386198,5.1700354,4.791668,2.7560778,4.3367586,5.2491393,4.9851866,5.036933,2.5256789,4.0066147,4.9584246,6.037737,3.3254411,5.4002304,4.80362,6.7340217,4.9398627,4.8363175,4.322517,6.088846,4.791596,3.6883922,3.9250894,5.4616604,3.970645,5.9227724,4.4289727,6.5872345,2.9300566,3.4306407,6.655997,6.532764,6.3469357,5.7082596,6.5391827,6.6845217,4.6148887,4.3863134,5.686054,4.7060347
7.9681344,6.678827,6.272379,5.21664,5.9351096,6.3435516,11.01821,5.758857,7.664718,6.50002,3.8040884,5.2769294,5.0943785,2.7777412,4.2483296,5.3996787,4.7637696,5.3730025,3.1632953,4.0131054,4.7663336,6.1644826,3.6710696,5.3359623,4.7540655,6.925528,4.739466,5.044053,4.248522,6.1010766,4.70056,3.6734416,4.0281005,5.4816575,3.8811684,5.841683,4.429521,6.6850643,3.0595143,3.742193,6.5710874,6.4388413,6.3712473,5.4897575,6.5683722,6.5775247,5.334475,3.9457088,5.806772,5.0670447
6.424246,7.3919287,6.919431,7.1123977,4.773243,7.558308,8.471347,5.936946,7.073406,6.261827,4.2287836,4.763801,5.020059,2.7198806,5.0180593,5.4534545,5.2397475,5.081703,3.5231051,4.0772386,4.0457087,5.8652763,4.1835427,4.7079277,5.2554436,6.342663,4.1131005,4.113083,3.2083054,6.285988,4.4939704,3.8353572,4.2859583,4.7193155,5.0613275,5.7270637,4.832801,6.3218546,3.6298864,4.157245,5.8093534,6.0394044,6.778922,5.603131,6.4323673,5.9585414,4.83403,4.204685,5.387619,4.707534
7.9199305,6.91723,6.279051,5.4321284,5.870647,6.5580378,10.636887,5.762175,7.411108,6.3578696,3.8454244,5.210771,5.0809937,2.6789308,4.321301,5.3947453,4.8559113,5.267621,3.39099,4.1886945,4.6965384,6.166866,3.7205427,5.4803452,4.7547836,6.7016983,4.602591,4.9404764,4.3642306,5.951895,4.798169,3.622288,4.054656,5.386213,4.0254135,5.8238993,4.5501013,6.693683,3.0653367,3.79097,6.2536464,6.5260444,6.3302298,5.666134,6.3961906,6.6225324,5.1822476,4.0406146,5.7012496,5.0276704
7.951017,6.5187345,6.3517623,5.217716,5.863692,6.301391,10.984827,5.9040346,7.752664,6.6324124,3.8667324,5.3091874,5.071588,2.6544347,4.240357,5.337675,4.789026,5.2850738,3.0378735,4.0255933,4.704403,6.1200576,3.5684183,5.2955365,4.7929826,6.8941264,4.760474,4.9767523,4.3286605,6.097728,4.6890836,3.704602,4.0162177,5.5113773,3.8782668,5.8986764,4.4711146,6.6620564,3.034562,3.7387314,6.526119,6.419396,6.42322,5.4303775,6.6714334,6.5756774,5.218759,4.064232,5.9014335,5.098869
7.74733,6.2935467,6.4779572,5.2291894,5.783873,6.2648363,11.00486,6.005239,7.820834,6.7994933,3.7159045,5.2003326,5.0574684,2.746737,4.1204195,5.263529,4.64026,5.2942476,2.878892,4.039085,4.8779597,6.1692653,3.4577284,5.434665,4.754146,6.792279,4.861481,4.938966,4.380369,6.0307193,4.770994,3.5933647,3.961527,5.502042,3.7694955,5.9920454,4.397531,6.6273303,2.9380436,3.541611,6.7154317,6.433925,6.3688493,5.5369196,6.629989,6.56764,5.0331964,4.0788555,5.7827744,4.997649
