UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50
1.2439067,7.054111,12.422977,5.0421243,4.0704255,4.7970853,2.8575954,5.796999,5.780008,4.658871,5.651526,4.8317184,7.9995537,4.6283298,3.0892582,2.8561502,4.509387,4.932845,5.6853223,5.460972,3.558175,6.853772,5.0901833,4.476916,6.6577106,5.8632836,4.3317833,3.6561193,5.6242967,5.131779,4.565194,3.365001,4.7916174,4.872204,5.799876,3.808481,5.3212347,3.8424509,4.2636824,6.6318645,5.2555594,4.357039,4.489388,4.51434,4.07511,5.1326404,4.7173944,4.5736876,4.767715,4.187712
2.0100849,6.680706,12.468221,5.654699,3.9204636,4.7452645,3.2248616,5.456564,6.322364,4.4293656,5.6832733,4.6371274,7.994505,4.9027205,3.4040294,3.2183938,5.313484,4.4156117,5.273891,5.53295,3.7586172,6.8473806,4.5879254,4.6238523,6.456408,5.7045937,4.839345,3.5447774,5.5726094,5.4807653,4.853201,4.1618485,5.2077565,4.6453366,5.7402024,3.63723,5.668195,4.154015,4.3318377,6.414352,5.6717663,4.1511493,4.9838114,4.79339,3.9488099,5.262075,4.134819,4.2215033,5.1487675,4.3569717
1.0118766,6.8728404,13.199625,4.4072714,4.0936384,4.514293,3.1454303,5.6594796,6.0190854,5.0021596,5.5694757,4.440382,7.7060924,4.980208,3.2241275,3.0404453,4.942377,4.5960665,5.243956,5.369558,3.6404111,6.865301,4.819555,4.111358,6.564318,5.9852138,4.5998354,3.3221817,5.4607406,5.519578,4.8252573,3.6726751,5.301051,4.9411173,5.9736576,3.9296603,5.4660034,4.070647,4.021026,6.5506997,5.662572,4.4001775,4.9861007,4.6959715,3.820088,5.1902995,4.3277426,4.514664,4.873676,4.5271215
1.3598654,7.093938,13.220121,4.3900414,4.147931,4.508602,3.087379,5.5201344,6.015399,5.1036763,5.4837866,4.351591,7.666731,4.9595685,3.2503006,3.2994313,5.0602574,4.4902053,5.0723815,5.3522034,3.6778686,6.786648,4.8252773,4.136057,6.5413866,6.0269337,4.455866,3.3509185,5.3922505,5.589707,4.908422,3.7535307,5.427899,4.8438153,5.996533,3.9362152,5.4074,4.0134835,4.000218,6.583174,5.6968713,4.3492265,4.9690237,4.829058,3.9018302,5.313111,4.380843,4.4719872,4.942561,4.602568
2.222035,6.735543,12.4451,5.6022263,3.9241736,4.69682,3.1824005,5.397986,6.2898607,4.40303,5.5936737,4.6488695,8.027931,4.841476,3.4527426,3.2610211,5.294394,4.429397,5.189713,5.5288734,3.8103461,6.845706,4.461793,4.700565,6.4576635,5.7400784,4.7055635,3.5609431,5.557559,5.5078335,4.886885,4.1050587,5.214031,4.6010413,5.6757255,3.5662806,5.641337,4.126197,4.3398614,6.4462037,5.666572,4.0959487,4.9261,4.78217,3.9809797,5.305557,4.265543,4.182609,5.137089,4.4481063
1.6496718,6.630198,12.887355,5.2203074,3.8265882,4.615481,3.1714692,5.3695235,6.3057947,4.715593,5.6087217,4.4756036,7.8439293,4.8591533,3.3828816,3.2878253,5.485732,4.3292794,5.1181264,5.575113,3.878735,6.964744,4.655581,4.497108,6.39239,5.716699,4.8757467,3.4061353,5.420823,5.5465937,4.8943048,4.123975,5.386159,4.725327,5.8248086,3.5972965,5.591008,4.0581365,4.183847,6.538827,5.7196107,4.1198273,5.117729,4.894127,3.934233,5.3054776,4.0657945,4.0920105,5.199335,4.5456405
1.5701203,6.6132812,13.229583,4.8446126,3.783795,4.492389,3.1371868,5.432007,6.252962,4.90596,5.490936,4.433272,7.808632,4.8685384,3.3275533,3.2975335,5.4855647,4.3312984,4.9762383,5.533848,3.8666377,7.0371976,4.617699,4.361025,6.374979,5.7778006,4.853695,3.299801,5.3378506,5.650851,4.844271,4.064794,5.5187335,4.827989,5.9292,3.5730047,5.5665374,3.9712727,3.9929903,6.6097713,5.757333,4.1553917,5.142955,4.9380527,3.9386873,5.370121,4.0208597,4.100436,5.174334,4.7296944
1.7141131,6.5845013,12.808638,5.2752905,3.8671496,4.586417,3.2317793,5.3687243,6.307074,4.5728393,5.644812,4.4234,7.871686,4.9576144,3.462008,3.2640421,5.423293,4.3657694,5.085705,5.485049,3.8805375,6.8892317,4.523047,4.5881925,6.4258265,5.7513404,4.8507605,3.3996289,5.49116,5.5540214,4.9724727,4.1503515,5.316866,4.6853867,5.746692,3.6793332,5.6642327,4.199934,4.332549,6.477426,5.7311354,4.0993423,5.124484,4.795568,3.8249543,5.223698,4.138522,4.1460443,5.1388946,4.4732738
1.9112282,6.986827,12.065506,5.425415,4.133659,4.830881,3.154113,5.4728527,6.1045856,4.5681367,5.7397475,4.649211,7.987797,4.7553716,3.5050018,3.0504515,4.878104,4.5973325,5.4700155,5.379914,3.7091863,6.738488,4.707282,4.6776066,6.6659174,5.8353434,4.5226574,3.6467202,5.6060357,5.343599,4.90161,3.8028333,5.0033755,4.534924,5.6663036,3.7888854,5.520361,4.155728,4.4197445,6.4720345,5.5065703,4.2637997,4.768651,4.6089783,3.9791956,5.2103558,4.5360193,4.372258,5.0067987,4.3142433
2.2778237,6.7801185,12.034864,5.6716123,4.0491886,4.7775607,3.2131145,5.5155196,6.1686754,4.365859,5.666812,4.797879,8.146078,4.816389,3.5371065,2.9932191,4.9788175,4.6603155,5.394432,5.393524,3.6942928,6.767847,4.505404,4.751313,6.6334634,5.790867,4.628086,3.63427,5.6316724,5.442187,4.813664,3.9179034,5.0307245,4.5635223,5.6243086,3.6417625,5.6252847,4.2120843,4.397413,6.471443,5.571503,4.2020473,4.7622223,4.6110086,4.016246,5.273414,4.430677,4.3279867,5.051933,4.3869085
1.704039,7.0172353,12.242915,5.289515,4.1115665,4.8221974,3.0261223,5.4822035,5.9998255,4.644292,5.709405,4.6102343,7.9444156,4.6773634,3.4103875,3.079017,4.823115,4.6143665,5.45838,5.4125614,3.732487,6.765364,4.8545356,4.6614103,6.65184,5.847249,4.418118,3.6505096,5.573152,5.291855,4.874508,3.6752536,4.983552,4.5747766,5.697217,3.8016593,5.427025,4.035411,4.3911586,6.541905,5.4140697,4.2508464,4.705913,4.613025,4.014313,5.20869,4.6298404,4.360783,4.9715514,4.2989755
1.0097833,6.8339944,13.363336,4.355682,4.044039,4.483562,3.080951,5.7196555,5.970413,5.0036182,5.5064077,4.4592257,7.7355704,4.9542,3.1526246,3.048658,4.8969483,4.6036196,5.1910243,5.3741546,3.628611,6.902139,4.8258066,4.0992465,6.544642,5.989821,4.559831,3.307266,5.4442706,5.544356,4.765008,3.6265624,5.3235765,4.9840865,6.009434,3.8967168,5.453589,3.9857032,3.9488719,6.5806837,5.625667,4.3937693,4.9413843,4.710183,3.8478107,5.220267,4.3366523,4.509921,4.8547525,4.5682807
1.2371798,6.741627,12.920574,4.8372254,3.9902165,4.60034,3.1723628,5.4854994,6.1521893,4.718805,5.731856,4.3213887,7.784846,4.9603825,3.3976321,3.1379824,5.0963664,4.490308,5.234027,5.377679,3.8106205,6.8450356,4.67052,4.5285196,6.509861,5.8580937,4.698834,3.4098544,5.560383,5.422555,4.994798,3.9130936,5.148027,4.751664,5.768676,3.8878899,5.5953145,4.22124,4.407056,6.4520063,5.613769,4.215758,5.036091,4.602544,3.7243183,5.0765333,4.3317413,4.335647,4.9437566,4.3362284
0.8293732,6.755163,13.425039,4.24949,4.0040298,4.4863515,2.9162958,5.728378,5.7583017,5.1055226,5.5675325,4.3264046,7.8164024,4.831456,3.2191453,2.9917433,4.721774,4.709684,5.151409,5.190775,3.6982355,6.917762,4.947537,4.3417473,6.6493807,6.0261073,4.4371843,3.301595,5.4139724,5.473515,4.772243,3.4749942,5.188449,4.925027,6.0082054,3.9514956,5.403239,3.919235,4.0840096,6.746584,5.4104605,4.3643193,4.8147593,4.5650854,3.8573704,5.1758227,4.521925,4.457088,4.802082,4.5580654
1.4085191,6.8132644,13.277043,4.4884324,4.002229,4.4577446,3.107024,5.4870925,6.0386643,4.9874334,5.532784,4.240395,7.7306185,4.988067,3.3656387,3.2690291,5.1418366,4.458141,4.9323645,5.28422,3.781953,6.830313,4.6783733,4.341121,6.536779,5.9759564,4.5638585,3.2946932,5.3969502,5.6294208,4.9725122,3.859701,5.4167395,4.787173,5.9232407,3.9002144,5.5038753,4.0907507,4.12622,6.6053066,5.677421,4.2548223,5.0333242,4.763179,3.8118958,5.2643147,4.3458176,4.34488,4.9707875,4.6107864
1.2541192,6.6858807,12.718624,4.8788095,4.0712266,4.5829306,3.2429457,5.689056,6.0208254,4.799274,5.6580405,4.57535,7.9157553,4.989809,3.4195294,2.8664212,4.858706,4.7206154,5.3340063,5.2168565,3.6151533,6.8201427,4.731909,4.3240967,6.693717,5.929071,4.709439,3.3545277,5.500929,5.5380597,4.783177,3.7314682,5.1919594,4.816068,5.8826222,3.9022272,5.572914,4.2049046,4.1508985,6.5860186,5.6218305,4.3925447,4.929471,4.61999,3.8391354,5.1927457,4.308696,4.493114,4.934003,4.508626
4.2807646,6.9748383,11.225113,6.203423,4.4106727,4.840339,3.3240178,5.320797,6.26745,3.9943388,5.4206176,5.0516458,8.619222,4.7083044,3.9786582,3.0754466,4.835817,4.5968246,5.218616,5.245382,3.7299619,6.5395355,3.6918385,5.236167,6.8202343,5.986034,4.218984,3.9006052,5.764134,5.7137113,4.986107,4.0058675,5.0569687,4.1403937,5.3354244,3.3233283,5.778333,4.398454,4.4976377,6.3609443,5.658876,4.087891,4.4696093,4.445144,4.250267,5.550926,4.801062,4.237697,5.116307,4.7475576
1.1874957,6.8523808,12.729645,5.129669,3.9758837,4.735616,2.942567,5.6272345,5.9740133,4.6219044,5.65708,4.652704,7.909737,4.721466,3.1443276,3.045012,4.8659177,4.670394,5.483166,5.538951,3.710776,6.8919625,4.9852953,4.503932,6.5208282,5.7959847,4.523168,3.5670965,5.5724945,5.249597,4.714109,3.6293678,4.9784617,4.827771,5.7968736,3.7623754,5.425821,3.9190228,4.2921567,6.5649037,5.3931,4.2356396,4.7361155,4.6364455,3.979122,5.1404686,4.494295,4.383916,4.9110928,4.243651
1.1524984,6.623924,13.060843,4.534975,3.974941,4.5098586,3.0626283,5.6634583,5.845191,5.032732,5.630014,4.3616247,7.904757,4.8583894,3.4543731,2.9196103,4.798267,4.708045,5.1383586,5.0926843,3.7189522,6.896677,4.78751,4.4656286,6.724745,5.983966,4.5787525,3.2925615,5.402428,5.5520296,4.825016,3.6119945,5.2161317,4.790338,5.9333577,3.9099245,5.4953237,4.0686235,4.1463766,6.7505713,5.4776745,4.353231,4.879419,4.5684037,3.8483005,5.219169,4.4325113,4.3867106,4.9038224,4.6316633
1.1726147,6.6538258,13.081246,4.653467,4.02273,4.4785757,3.2143793,5.5833163,6.0508122,4.948748,5.5952168,4.388582,7.8141346,5.016426,3.413231,3.036726,5.058243,4.5796432,5.1256075,5.230343,3.7202272,6.8610625,4.714887,4.281954,6.615186,5.94962,4.7243485,3.2542095,5.4087176,5.6268487,4.8730884,3.8090389,5.361436,4.8409023,5.945032,3.8955424,5.566732,4.168173,4.0964665,6.629829,5.687175,4.329275,5.0596976,4.7121897,3.8000226,5.225011,4.2387605,4.387041,4.9837856,4.6275663
1.3341398,6.850174,12.636772,5.164922,3.987603,4.720483,3.0726416,5.38901,6.124137,4.674807,5.7280464,4.4575753,7.8026414,4.7850413,3.371117,3.18159,5.145086,4.4940133,5.343111,5.516549,3.8423736,6.8450723,4.8597207,4.57891,6.5054235,5.7834573,4.624884,3.5300696,5.5233407,5.3249984,4.944557,3.8474944,5.101756,4.6729274,5.7275324,3.7844026,5.4729505,4.0895786,4.4080977,6.5276494,5.5329027,4.167006,4.934672,4.7018175,3.898478,5.155625,4.412849,4.249047,5.036289,4.2937403
1.3736238,6.7728777,12.585205,4.878689,4.096639,4.6229963,3.2141736,5.653747,5.9774246,4.812202,5.675503,4.5807242,7.9178677,4.9346337,3.4748223,2.8623242,4.811896,4.7505956,5.3418903,5.2001753,3.6145806,6.787589,4.7483377,4.3852353,6.735238,5.942486,4.6286063,3.4107769,5.502372,5.5074754,4.807991,3.6918626,5.1479125,4.7458167,5.839216,3.9056633,5.520863,4.206385,4.192578,6.6071634,5.583068,4.394476,4.862945,4.5997696,3.8813868,5.2207527,4.4048567,4.493652,4.9324255,4.4908476
3.874899,6.918495,11.418422,6.1414595,4.2882786,4.8397627,3.2996733,5.3664956,6.282019,4.0456257,5.470896,5.021957,8.53263,4.727857,3.8572671,3.0891044,4.9068265,4.594102,5.255135,5.302286,3.7153208,6.6086082,3.8548975,5.1310735,6.743937,5.901908,4.3582973,3.850786,5.7334504,5.651153,4.9164686,4.0496106,5.0581317,4.2429404,5.406634,3.364287,5.7666597,4.3397098,4.467002,6.367728,5.6487803,4.091831,4.5452085,4.518343,4.214583,5.5069323,4.6521645,4.237904,5.136641,4.65598
4.317362,6.9605284,11.227266,6.214003,4.435813,4.8126745,3.3500752,5.3180757,6.2782493,3.971848,5.4072714,5.0532627,8.634956,4.7339044,3.996721,3.067613,4.855595,4.5899487,5.1960454,5.23969,3.7388747,6.5388145,3.6564908,5.2473693,6.826069,6.0120673,4.2026496,3.8787577,5.768957,5.746696,5.0076156,4.0060263,5.0793905,4.133147,5.332675,3.3018568,5.8010817,4.418411,4.492304,6.3624573,5.692445,4.0915585,4.483248,4.431761,4.239961,5.556451,4.813962,4.2385397,5.1067233,4.781825
1.6134895,6.4901137,13.160459,4.8268824,3.8156154,4.474906,3.1036093,5.5922356,6.0580873,4.658593,5.5922384,4.323189,7.9552317,4.957897,3.422264,3.130879,5.04924,4.523029,4.945653,5.2368865,3.8156936,6.916047,4.4573746,4.658013,6.526234,5.874731,4.673066,3.3263717,5.5050707,5.5875835,4.904304,3.9333696,5.231943,4.7516656,5.7987,3.780013,5.6611485,4.1340265,4.297734,6.5588284,5.5717497,4.1664724,4.965257,4.601688,3.7524872,5.1786265,4.3248863,4.2644553,4.943593,4.5281725
1.5891192,6.878492,12.645318,5.057145,4.016896,4.6780343,3.1980946,5.335169,6.241024,4.7606554,5.7244306,4.369408,7.775108,4.8783894,3.4840968,3.2498136,5.2662096,4.3899775,5.234666,5.4542346,3.849219,6.8270183,4.6737585,4.5513377,6.5013785,5.8155484,4.7085776,3.477835,5.5045385,5.4406285,5.0385475,4.0161023,5.231365,4.6296644,5.7455325,3.7930028,5.551484,4.195254,4.37474,6.4653773,5.673105,4.188104,5.0576544,4.735928,3.8445325,5.1947227,4.2934194,4.2368445,5.0813518,4.399116
1.0646503,6.734077,13.458343,4.69711,3.871598,4.562632,2.8523872,5.6937823,5.941843,4.787702,5.5145993,4.468879,7.865629,4.7837043,3.002576,3.1881905,4.942744,4.5506935,5.1898365,5.508355,3.7543938,6.9878416,4.924907,4.4170933,6.4158645,5.8516164,4.5161524,3.4138668,5.4942746,5.395624,4.6971493,3.661057,5.1711364,4.9649982,5.945787,3.7502244,5.456239,3.7934458,4.11703,6.603951,5.4208155,4.206909,4.812599,4.690119,3.9228306,5.1753187,4.3932533,4.3376083,4.879787,4.4073358
1.9022094,6.787027,12.509744,5.263487,3.9725854,4.681769,3.2043242,5.4308987,6.2323675,4.5393057,5.700455,4.4914136,7.9378505,4.888656,3.4980571,3.1819093,5.154703,4.4782066,5.237344,5.4086037,3.801644,6.8230515,4.496871,4.6951914,6.515139,5.8013573,4.6914315,3.5243545,5.587797,5.4453754,4.966583,4.0373793,5.1263084,4.6130557,5.6758394,3.7301545,5.6360474,4.220525,4.4374595,6.4208784,5.6345267,4.1637764,4.95492,4.6483755,3.8483665,5.186068,4.331053,4.272932,5.0352936,4.3696036
1.661231,6.6036296,12.849655,5.2042227,3.8819323,4.571629,3.232053,5.3739667,6.294611,4.6292434,5.62871,4.4199114,7.850704,4.9609866,3.4518874,3.2611744,5.42122,4.370146,5.0808945,5.4796505,3.8710678,6.891533,4.5483265,4.5361257,6.4325695,5.767951,4.84453,3.3808062,5.4698777,5.5694776,4.964955,4.126497,5.3462157,4.7049093,5.774274,3.6896548,5.647048,4.1871986,4.2892523,6.4958577,5.742893,4.1186028,5.13295,4.812708,3.8319626,5.2374067,4.132383,4.158534,5.1381507,4.50514
1.5255626,6.577882,12.804619,5.466392,3.8216407,4.691426,3.0692143,5.459519,6.2287865,4.4467745,5.663842,4.555162,7.948534,4.8105474,3.271868,3.2133863,5.278876,4.4241834,5.2684197,5.6123505,3.868355,6.9475913,4.71833,4.6667314,6.3841243,5.6775217,4.7871504,3.5074024,5.5523787,5.3859477,4.832736,4.0124993,5.1408567,4.7407336,5.7381587,3.6123486,5.607107,4.031258,4.3671694,6.4866896,5.5498385,4.0716333,4.963936,4.7460146,3.9132938,5.172624,4.222572,4.141171,5.0949097,4.314031
1.1371949,6.7080264,13.050925,4.5669127,4.023195,4.5293775,3.0814526,5.606401,5.901658,5.009237,5.646146,4.3252783,7.850023,4.890424,3.432674,3.0007143,4.8630815,4.6465774,5.153255,5.1457753,3.7339356,6.857579,4.799116,4.4423227,6.686409,5.981829,4.5691566,3.315218,5.4258213,5.5295696,4.8832192,3.6627343,5.2244277,4.7790804,5.918406,3.939745,5.497416,4.096696,4.1923375,6.6902127,5.5158105,4.335969,4.9185343,4.592514,3.8247714,5.193055,4.4322095,4.394712,4.9095454,4.57274
4.2398424,6.964027,11.2546015,6.2131495,4.3922696,4.843187,3.3236272,5.3304415,6.2773256,3.9900813,5.426833,5.0576806,8.609947,4.7128572,3.9582818,3.0794837,4.8521557,4.590612,5.2308526,5.2620378,3.726618,6.5527983,3.7090003,5.2183557,6.8022313,5.9706206,4.2477217,3.8969035,5.765156,5.704643,4.9710493,4.02036,5.0555034,4.1595306,5.3453665,3.3216639,5.7822537,4.3901987,4.4916525,6.352424,5.6609297,4.087099,4.484523,4.4581056,4.245426,5.5417852,4.768099,4.236744,5.1208587,4.7315392
1.1601967,6.9982214,12.783459,4.616711,4.159179,4.5786223,3.237083,5.298595,6.1219583,5.068073,5.711335,4.2361917,7.6047044,4.9615955,3.5425758,3.2139318,5.2195845,4.474428,5.201268,5.3126736,3.8171964,6.7478986,4.8179502,4.313855,6.609224,5.95902,4.625861,3.360484,5.4019127,5.5004673,5.1143665,3.8573198,5.329918,4.6771274,5.8379073,3.9848733,5.4464264,4.260636,4.29451,6.5792117,5.7341347,4.294785,5.125538,4.755484,3.7940145,5.199941,4.368766,4.355877,5.0358696,4.5065126
2.5548987,6.8386335,11.898148,5.776365,4.080835,4.8032413,3.2503917,5.4994364,6.2235994,4.317198,5.653898,4.82087,8.184913,4.8193903,3.574483,3.0408463,4.9749336,4.602194,5.38109,5.383747,3.686567,6.7433496,4.409149,4.7878737,6.6361346,5.793476,4.6133327,3.662624,5.6515136,5.4739766,4.837456,3.9820764,5.052634,4.5051246,5.6068716,3.6181571,5.6662593,4.2265067,4.3984213,6.4183755,5.602248,4.2007785,4.7570724,4.6274524,4.026948,5.2988853,4.4231133,4.3253517,5.0729575,4.408897
1.7544931,6.637373,12.72609,5.395814,3.8579578,4.6606283,3.1333148,5.443815,6.257606,4.4426417,5.648378,4.534596,7.9557004,4.8592,3.3583708,3.2267153,5.2646804,4.427234,5.2120447,5.5449476,3.8536031,6.9087214,4.560225,4.6852636,6.4077,5.720654,4.758464,3.5028417,5.5698195,5.435588,4.888102,4.057383,5.1571484,4.698032,5.70219,3.6295295,5.6441197,4.111363,4.3890605,6.4426894,5.6104407,4.0839996,4.9763746,4.719602,3.875987,5.1843004,4.2463155,4.1785016,5.0762186,4.3573794
1.4199653,6.619017,12.73459,5.333029,3.8977993,4.6699924,3.1044362,5.441018,6.1537085,4.5722075,5.687658,4.4918065,7.9011803,4.8419724,3.3709478,3.1553807,5.2054043,4.481557,5.2505426,5.489888,3.8466458,6.883324,4.770793,4.6105638,6.4892006,5.7470255,4.739425,3.4668481,5.5090413,5.421978,4.886149,3.9324346,5.1684494,4.70213,5.7545705,3.7224264,5.5644236,4.096003,4.3588223,6.5514383,5.55712,4.1325684,4.9723353,4.7291965,3.89212,5.1823006,4.293401,4.1937985,5.0804033,4.3626614
1.71501,7.1356306,13.001496,4.6571736,4.151146,4.5705557,3.1587307,5.415212,6.166887,4.974629,5.4953294,4.4029126,7.6535482,4.961313,3.2974818,3.388725,5.2451205,4.37618,5.068635,5.5083694,3.7025485,6.765819,4.7322726,4.1679053,6.475442,5.9610486,4.517052,3.4212797,5.426149,5.5933843,4.9680057,3.905514,5.469842,4.772632,5.925576,3.8589056,5.437713,4.0623417,4.035581,6.485597,5.779249,4.2975783,5.0271707,4.9017777,3.9322698,5.3481135,4.317982,4.404825,5.0218687,4.56951
