UMAP_1,UMAP_2
9.006126,11.059753
6.432195,11.842846
4.673058,10.13939
4.912189,13.010412
1.7290243,8.331282
0.86514336,8.8277855
4.5867205,11.161107
1.5365533,13.218741
6.0274725,14.252941
2.8805103,10.447812
-1.3056096,9.940206
6.098675,12.908785
3.4347181,9.437085
5.478331,13.38626
6.8387437,12.443392
-0.9550872,11.319014
9.024064,10.658706
4.6600876,12.259117
-0.42489997,9.972787
2.054994,12.059785
6.345105,12.759669
8.672721,12.513755
1.2025503,8.861561
2.8731039,12.556165
6.606758,12.341144
1.5779998,7.6409454
7.566426,12.15929
-1.3651404,11.148039
4.8658395,13.364789
-0.85817546,11.237388
1.3525488,12.408221
5.984717,10.716841
2.650614,8.334133
0.21905394,7.9242706
4.3194065,10.974075
-1.4109726,8.520597
0.6391103,8.111264
2.596745,9.677525
2.8784728,8.868673
1.925628,10.511149
-0.8198367,11.769465
7.580953,11.748802
5.7624817,13.742089
10.550993,12.350646
5.249904,11.50434
6.2066674,12.320836
6.6654754,9.348513
1.0412637,10.312257
-0.6590822,12.81453
5.725219,12.68892
-1.1896483,9.727268
0.4058841,10.945387
6.0746665,14.376877
4.980398,7.9394755
1.4681032,10.354046
4.2442303,9.768622
0.009424751,11.122493
9.208151,12.028683
-0.8453077,10.598989
-0.1294202,11.378568
1.5726377,9.558135
7.563726,11.56256
6.959028,9.95852
0.83480793,10.788363
6.316147,15.414653
8.174712,10.120881
3.9537513,8.419296
10.22858,12.327813
5.2740154,7.8917994
5.8771996,13.967748
6.173721,9.722684
0.70407224,10.66643
9.03113,11.508856
0.5753931,8.916952
6.286526,10.035427
-0.081099026,12.092092
6.6865134,14.674042
1.9438969,8.694576
9.895933,12.255678
0.21000251,8.588035
1.4746956,8.610441
7.7254972,12.095614
-0.60180676,11.9506
5.009437,8.119549
-0.92108005,9.357415
7.4930243,13.508004
4.810523,11.468927
6.6734557,10.633619
3.441533,8.803656
0.8677499,8.83623
1.1005164,9.294372
3.8740203,9.704184
5.0130134,13.24143
-0.19240971,9.200801
4.436902,10.299793
-1.2380618,12.110955
8.12833,11.547152
7.3146033,12.919032
5.8800716,11.310853
4.387375,8.407747
7.1825185,11.578293
6.260546,10.871911
5.338849,13.327058
2.3471603,8.16655
-1.1127703,10.498204
-0.46819425,9.092267
4.06083,11.38675
0.18930836,9.605405
5.343822,12.85579
-1.4441487,11.144976
2.555879,10.309117
5.999882,10.774326
3.866176,9.853109
7.6100125,11.694579
0.8896569,9.597106
0.84547305,9.981291
1.9533613,8.023831
4.5773125,12.764736
1.4924171,9.800146
-0.42515162,10.608157
-0.6089201,10.700902
1.5431838,10.1175785
5.0240116,11.102487
5.174617,12.461139
-0.664392,11.090151
5.677978,13.157041
-0.5858259,11.523706
-0.5118233,12.850988
-0.2425576,8.830906
-1.1398693,8.771856
5.8938527,13.53037
5.838179,9.12309
6.5131392,10.291432
-1.2114743,10.108898
1.5584009,9.785512
3.4894426,13.536812
3.3307593,9.297963
5.643918,13.063532
1.3526766,8.523651
4.2487016,10.923106
4.5759087,8.042568
6.103543,12.933615
0.27023956,10.143325
4.519753,14.696096
7.7030582,12.164854
6.9503922,11.441459
7.1017456,11.705755
3.1584227,9.027683
3.2344377,13.35599
5.1569967,15.044852
1.0299755,11.654208
1.4057059,8.062796
-1.3598616,9.113773
9.118783,12.694342
-0.691499,11.526324
8.650419,10.722655
4.668397,12.889299
-1.4659237,9.959589
-0.7768504,12.155382
1.0280762,8.378119
6.1127152,9.771864
0.6636904,9.538453
-0.099602744,8.697528
-0.24281086,10.215518
1.3662722,11.199411
4.957719,8.275234
6.8999267,10.296151
1.2489203,8.8377285
4.693247,12.101137
2.2538178,10.792215
8.943292,10.606416
6.6183147,13.256359
7.6176753,11.020907
3.853748,13.121485
0.20986149,8.793737
3.7146037,12.355479
0.62433285,8.510942
-0.79573303,10.808307
-1.3037585,9.693926
0.588015,11.603116
6.1160345,12.489694
5.8299265,10.224286
6.079209,15.687563
3.77334,12.188919
1.8316127,7.712396
1.4986525,8.232084
7.617864,11.033106
1.1394247,10.5559225
1.0214219,10.253838
0.38294816,8.864014
-1.5577474,10.931588
4.956556,14.581265
2.0025666,8.381512
6.2717805,11.688648
0.6184797,9.949458
-0.55481005,10.610459
6.940264,14.645562
7.445969,12.853218
1.1439505,11.580974
-1.3382896,8.52393
6.820297,14.026642
-0.685735,11.3736725
-0.7886792,12.520156
0.6382928,9.754266
0.0018029514,8.666438
1.1000533,13.383658
7.9230084,9.660683
3.1076076,13.175617
3.2880504,8.864454
0.15900707,12.013613
-0.6013488,9.17012
1.8494536,8.517955
7.068754,12.575218
5.090843,14.842017
7.3064218,10.411075
6.0330586,10.292128
0.5932119,11.714263
5.076052,13.349458
1.0819172,8.411246
4.6310406,11.562603
6.9181557,10.306701
-0.57361466,9.17777
4.0380306,8.33854
0.50280744,12.131877
-0.34894693,11.409785
3.0018313,12.355871
4.2949653,12.172136
10.014661,12.394541
6.6646547,11.426468
5.636987,13.9973545
4.792254,10.804928
7.4608507,11.60731
3.2664523,12.504768
2.871892,10.682268
-0.5621082,10.387565
2.3156526,10.0292635
0.42411953,12.192764
-0.42443964,9.362884
-0.09590787,9.836599
-1.5005529,11.853993
-0.18392925,11.551878
10.152432,12.350825
2.4995658,8.513571
0.35758853,10.515993
7.06031,12.217962
1.6906807,8.672532
8.7514715,11.634767
3.8842208,11.046451
7.1887493,10.554321
5.5101547,8.146691
2.6418414,10.4893675
1.4241714,9.615217
7.993482,9.604267
5.520492,10.39432
6.3306627,14.550472
6.592952,11.642429
7.88821,11.8352995
4.099446,14.32702
1.4465115,10.375756
6.224413,14.162727
0.9583914,9.092271
1.6604885,7.792358
9.380614,12.502287
7.3387694,12.655308
-1.0665228,9.63327
6.6768513,13.096825
4.3809433,11.282158
4.4132423,10.117353
7.161305,11.062443
0.6811383,8.250464
7.298294,10.033585
4.6763353,14.930273
5.758484,10.921226
8.197564,10.743938
