UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70,UMAP_71,UMAP_72,UMAP_73,UMAP_74,UMAP_75,UMAP_76,UMAP_77,UMAP_78,UMAP_79,UMAP_80,UMAP_81,UMAP_82,UMAP_83,UMAP_84,UMAP_85,UMAP_86,UMAP_87,UMAP_88,UMAP_89,UMAP_90,UMAP_91,UMAP_92,UMAP_93,UMAP_94,UMAP_95,UMAP_96,UMAP_97,UMAP_98,UMAP_99,UMAP_100
5.6540155,11.333481,4.7249885,10.267927,4.288541,4.8214436,6.0802054,6.6355057,6.536761,5.7507896,3.8387368,6.0879183,5.8310366,1.8805104,6.625488,4.305542,4.4508314,6.168197,6.1846004,7.890639,6.0238466,6.1836524,4.368257,7.088508,3.9037957,6.5738664,4.2334857,6.3860674,2.4190893,4.1057367,5.2258463,5.4512205,6.689559,4.88837,4.0356817,5.366242,5.094989,3.8240056,6.2915635,2.2343595,5.7769313,3.1460698,5.573541,5.626267,2.6888204,5.7190456,3.7646174,6.1133175,4.7408204,5.60341,4.824382,7.665659,3.69215,4.815329,4.315921,6.8201375,4.343483,5.2202744,4.468855,6.6259413,5.5667276,5.8399134,3.86279,6.2402754,4.1572566,5.2961607,4.643399,6.292607,6.003093,5.905487,4.197345,4.8690085,4.451908,5.4059186,4.0477967,6.2628665,6.3782983,4.161083,3.640825,3.4977252,3.6256151,4.8191257,3.6061742,5.8545475,4.3713355,5.46957,3.1249156,6.281778,6.369288,7.34961,4.2983327,5.0201693,3.8370736,5.086827,5.4262414,5.0524964,5.7114835,5.1017404,5.7706895,3.9998946
7.2028947,10.24413,6.8736634,10.663632,4.828902,3.77032,6.700018,7.1035867,6.4617295,6.0433826,3.6659536,6.192825,5.3444757,1.6004434,6.585263,3.8344388,4.7615385,6.7505813,6.2649837,7.1197495,6.262983,5.684269,5.0635033,6.4572544,4.2354174,6.579729,5.1469107,5.784144,3.3630793,4.5057244,5.569929,5.152841,6.2535925,4.5940514,3.9416583,5.5484447,5.6445694,3.6257873,6.896263,2.7518263,5.5065045,3.4319797,5.623374,4.1733484,2.2611074,5.6110067,3.4483895,6.087102,4.8003426,6.5167036,4.4171553,7.19128,3.7074225,4.9775796,3.8511362,6.8771176,4.744052,5.536907,4.6804433,5.970752,4.8021097,5.495462,3.3913367,6.2083316,4.02522,5.208251,4.401871,5.8677335,5.8381763,6.2328897,4.483539,4.4243217,4.889378,4.86126,4.717196,5.5463123,5.972844,4.487497,4.170437,3.445249,5.1897593,5.091176,4.4068785,5.483636,4.841754,5.8048024,4.708906,5.423784,6.138115,6.336466,4.9297867,5.277344,4.71184,4.447163,4.9433475,4.3058352,5.986896,5.324952,5.255446,3.9555442
5.1521077,10.648261,5.2276444,10.636223,4.679285,4.7652473,6.2670593,6.874313,6.373777,5.8506637,3.6385045,6.0842867,5.858575,1.9438349,6.6149297,4.031231,4.688137,6.25945,5.9849544,7.686948,6.1359267,5.9380608,4.6090417,6.62156,3.7936182,6.5092673,4.5711465,6.093603,2.8330119,4.347272,5.513169,5.523117,6.438635,4.731987,3.9135325,5.1699843,5.275949,3.852863,6.450082,2.250745,5.5554247,3.5329487,5.6407757,5.089117,2.414559,5.575083,3.4952927,6.1418943,4.901065,5.758327,4.680954,7.318717,3.7626977,4.9273596,4.139963,6.873976,4.732349,5.384233,4.515868,6.3734517,5.252746,5.714779,3.7746093,6.0829806,4.1359253,5.199321,4.685965,6.0131273,5.888512,6.0391703,4.660714,4.8269095,4.590415,5.2953243,4.625085,6.1741924,6.006259,4.256393,3.6864398,3.3368285,4.097651,4.9976664,3.8960738,5.769187,4.684977,5.520609,3.5753758,5.9403377,6.1837463,7.0701876,4.4119086,5.123904,4.255073,4.905911,5.24961,4.7401514,5.70835,5.173642,5.749831,4.276869
7.3430276,10.331348,7.013519,10.806488,4.7318277,3.735681,6.750539,7.102084,6.433124,6.0384626,3.6992347,6.1311364,5.2437434,1.6135348,6.5011997,3.9424531,4.826178,6.684211,6.15394,7.136657,6.2209744,5.704865,5.0396338,6.52449,4.247256,6.6010423,5.0615406,5.843999,3.2686844,4.4695687,5.5454803,5.260986,6.316558,4.733253,3.9899418,5.519121,5.6292663,3.7409582,6.8577623,2.6834304,5.666781,3.4490526,5.611192,4.299451,2.431113,5.5896444,3.4470716,6.1592784,4.86255,6.4336896,4.3690467,7.275391,3.746063,4.8836207,3.9737587,6.79683,4.6907573,5.4943433,4.5742397,5.936336,4.8494606,5.4301853,3.4528372,6.183829,3.9628177,5.2474327,4.3978,5.8572307,5.779532,6.2470126,4.5225396,4.399424,4.8429346,4.8432574,4.756975,5.6089177,5.9437695,4.562552,4.1105027,3.453945,5.1145225,5.1005845,4.3535595,5.510613,4.8462048,5.7496457,4.6730804,5.4750404,6.14247,6.4797225,4.9408665,5.27945,4.712508,4.550736,4.998737,4.3282332,5.949168,5.2510376,5.2036576,3.9532418
7.030693,9.834424,6.5564547,10.431212,5.0151153,4.0125594,6.6357946,7.2196813,6.525194,6.0598955,3.5199103,6.207282,5.5576415,1.6355432,6.6043887,3.7752023,4.653681,6.787635,6.2879386,7.1619987,6.268312,5.69119,4.9259806,6.3599052,4.227488,6.470874,5.1619534,5.747647,3.355258,4.511096,5.554376,5.1426992,6.1980777,4.4463925,3.8698044,5.459331,5.59009,3.5689774,6.9393096,2.7404525,5.2878194,3.5119214,5.637429,4.1165104,2.1846333,5.59565,3.4294386,5.9925866,4.8036036,6.502181,4.3936086,7.105432,3.705168,5.085907,3.786256,6.9767303,4.832065,5.5975604,4.805251,6.0157013,4.771886,5.570194,3.3665497,6.2168283,4.139197,5.1134496,4.4364905,5.8001842,5.922571,6.2999134,4.493115,4.503083,4.932261,4.8750224,4.814209,5.563907,5.883478,4.354627,3.985686,3.4012828,5.0664325,5.1030564,4.4467044,5.416313,4.8439593,5.8416724,4.767409,5.4361987,6.002469,6.3364606,4.8617053,5.2603145,4.689301,4.373282,4.919125,4.2330155,5.994922,5.400532,5.3170238,4.005027
5.4898386,11.730645,5.043755,10.652783,4.1553373,4.5839977,6.094022,6.562565,6.4963284,5.7259564,3.99776,6.0389547,5.709211,1.8553898,6.5569286,4.3803105,4.4936323,6.091727,6.1146193,7.8899393,6.0280495,6.101854,4.4557996,7.1447916,3.8523355,6.65412,4.1792684,6.392875,2.404319,4.123834,5.24852,5.545539,6.7206244,5.0143046,4.0975547,5.3204308,5.1333647,3.8852234,6.3151526,2.214071,5.935331,3.1195648,5.5574794,5.6648607,2.7560267,5.720912,3.7718446,6.2307577,4.8006115,5.5929375,4.741805,7.7654443,3.6946454,4.7254677,4.3363104,6.746577,4.2676406,5.2188506,4.30257,6.596214,5.659579,5.7377644,3.89339,6.227697,4.059719,5.3640995,4.6234975,6.3750434,5.908552,5.923543,4.320204,4.8244915,4.3773017,5.3590045,4.0778084,6.3298507,6.414259,4.2429385,3.5896645,3.5217927,3.6625419,4.841738,3.5384867,5.8907423,4.3263807,5.405242,3.1721041,6.3241634,6.458549,7.4544296,4.3092,5.075723,3.8955126,5.1415043,5.4601707,5.117675,5.7303205,5.010735,5.7226014,3.9815817
6.8359337,9.3227625,6.8476353,10.490295,5.188606,4.2668676,6.8943543,7.445248,6.312654,6.0604463,3.2169914,6.1157613,5.432754,1.7190838,6.493202,3.6906664,4.8910866,6.729183,5.957526,6.8964834,6.1786346,5.618161,5.00836,6.0654206,4.3524556,6.4203696,5.2104006,5.664249,3.5647395,4.57083,5.6620045,5.1999593,6.1087294,4.317809,3.6828232,5.2958674,5.705883,3.8049793,6.9201035,2.6572587,5.298594,3.8244975,5.6169467,4.0833917,2.3468084,5.5805078,3.3350403,6.025868,4.988219,6.5288234,4.131078,6.947093,3.778863,5.0248003,3.8564978,6.8190312,5.09074,5.62272,4.728737,5.8126225,4.6072297,5.384308,3.4193594,6.033192,4.1214476,5.0863643,4.4445825,5.5478625,5.740339,6.4937305,4.7352843,4.5465083,5.0016103,4.8282437,5.2262926,5.538889,5.567194,4.5731053,3.9010644,3.282541,5.155909,5.2465305,4.5998807,5.3622203,5.0789595,5.8127527,5.1654425,5.2931633,5.8613853,6.3944783,4.9372025,5.3666224,4.923358,4.399636,4.8829155,3.9503763,5.96785,5.349698,5.262722,4.161847
6.7008514,10.418262,6.5631313,10.54926,4.725442,4.1411853,6.65151,7.074621,6.412929,5.9596148,3.5976794,6.0822854,5.3981133,1.7203187,6.505806,3.9481702,4.7405562,6.535191,6.0275116,7.192775,6.156767,5.767663,4.8929048,6.5281806,4.1874547,6.553226,4.8891525,5.9392276,3.1617823,4.436096,5.484712,5.270164,6.33811,4.612698,3.8618658,5.393261,5.5350122,3.7806087,6.718545,2.5355592,5.5950065,3.5047486,5.584499,4.6164107,2.5106099,5.6701903,3.4972157,6.134766,4.8838334,6.284,4.3334203,7.2981205,3.7387967,4.8893356,3.9850812,6.7725396,4.738697,5.470197,4.553326,6.0430226,4.9570627,5.4714894,3.5587604,6.1261835,4.056483,5.2143536,4.4593306,5.886665,5.787624,6.2912707,4.529673,4.547165,4.7872076,4.9782124,4.698098,5.7619977,5.927911,4.513427,3.893979,3.4059837,4.737389,5.0781393,4.226789,5.5560246,4.7869697,5.7179275,4.486635,5.6575017,6.2046037,6.720399,4.785097,5.3186297,4.5321083,4.629549,5.0736666,4.3851986,5.9263,5.22281,5.347807,4.013716
5.26149,11.419198,4.838755,10.451591,4.3448257,4.798139,6.065547,6.6266475,6.536894,5.754714,3.841536,6.045507,5.8193793,1.8598866,6.5998645,4.314166,4.457162,6.1482954,6.113737,7.9142323,6.0249968,6.178782,4.352905,7.0473857,3.8654156,6.580586,4.24272,6.378711,2.4389796,4.1030927,5.272513,5.5141034,6.678545,4.9180245,4.02644,5.29928,5.0974565,3.853051,6.327289,2.217164,5.762342,3.191815,5.5696845,5.6027827,2.6584475,5.677377,3.7293835,6.1330423,4.7904115,5.5704527,4.806739,7.6468678,3.7088969,4.8136926,4.3160286,6.837869,4.3525376,5.2435327,4.438438,6.5918436,5.5720077,5.794178,3.8830688,6.226696,4.1397924,5.292837,4.6645966,6.2895226,5.9817147,5.9245768,4.303334,4.899726,4.436695,5.4066553,4.1022816,6.3136706,6.3485656,4.1594205,3.6212876,3.4750202,3.6227956,4.8416657,3.6013408,5.8554893,4.379932,5.443245,3.1056921,6.269902,6.303201,7.375743,4.2653933,5.035598,3.8828356,5.096035,5.4254723,5.07838,5.705191,5.069096,5.7877955,4.063348
5.6794767,11.341325,5.561784,10.763875,4.203373,4.510808,6.2883267,6.748445,6.4639664,5.801907,3.9118476,5.923792,5.652897,1.8285537,6.437057,4.3011537,4.6266656,6.2020454,5.864984,7.742076,6.107124,5.9827414,4.5425625,6.8956656,3.8469255,6.6405416,4.392739,6.254446,2.5797255,4.2600403,5.3814588,5.6225924,6.5618224,4.976428,4.0092225,5.1844115,5.2460246,3.8984878,6.503694,2.2515771,5.926289,3.358903,5.5371027,5.3383536,2.6921458,5.617719,3.5506945,6.290187,4.953559,5.730391,4.5861597,7.5789943,3.7647555,4.744072,4.2088475,6.7916656,4.4570794,5.3381014,4.3017325,6.33827,5.4422827,5.556668,3.8064613,6.1823473,3.9998002,5.3101497,4.5837736,6.1803756,5.823233,6.0695915,4.6253514,4.7419887,4.5198073,5.161448,4.4328365,6.261772,6.129767,4.318586,3.582152,3.4741304,3.9115424,4.9869533,3.7507393,5.7604933,4.486897,5.4846435,3.5210445,6.111752,6.2915573,7.369908,4.426632,5.2271695,4.1668506,4.962383,5.3670306,4.930759,5.7654767,4.992577,5.592299,4.108479
