UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70,UMAP_71,UMAP_72,UMAP_73,UMAP_74,UMAP_75,UMAP_76,UMAP_77,UMAP_78,UMAP_79,UMAP_80,UMAP_81,UMAP_82,UMAP_83,UMAP_84,UMAP_85,UMAP_86,UMAP_87,UMAP_88,UMAP_89,UMAP_90,UMAP_91,UMAP_92,UMAP_93,UMAP_94,UMAP_95,UMAP_96,UMAP_97,UMAP_98,UMAP_99,UMAP_100
10.2285,8.666244,8.686064,6.52173,10.79746,4.5594234,9.429366,5.1141453,6.9211993,6.2065716,5.6379385,7.624141,6.3674917,5.025276,4.755301,5.0231776,7.222215,6.5802083,7.4605875,7.0195622,5.0921803,5.6135635,4.37989,4.821622,5.651429,5.9115386,3.8457768,5.7066517,3.8816528,6.4914317,3.8380072,3.37575,6.0202856,6.0857935,2.529737,3.87727,4.889178,5.169168,6.102824,4.55608,5.3583293,3.8159328,5.6801047,4.380935,4.770871,4.1884484,5.936795,4.5258093,6.2494783,5.3311944,3.8973918,4.5050282,2.8380342,6.116924,6.3100452,4.995759,6.3690977,5.9409432,4.1431746,3.9936275,4.920191,4.4280934,6.6104126,7.15801,6.1914587,5.9868603,4.9479537,2.449644,6.6046915,5.282028,5.078979,5.9912615,3.6670017,3.9115193,5.116745,3.6072397,4.765309,5.799481,4.302833,6.1989946,4.7167683,4.991757,5.283781,4.504164,6.5384626,4.3700695,4.1163664,3.880782,4.3699408,5.285025,6.100142,3.6014776,4.495515,4.9399424,5.0672307,5.8305387,4.6402464,6.6319103,3.8949437,6.0722947
10.147815,9.213312,8.977275,6.8881125,10.4265785,4.5332036,8.98633,5.229919,6.7031865,6.1834555,5.6855087,7.555641,6.2000384,5.087743,5.5794573,5.100999,7.133028,6.4953775,7.4339895,6.777792,5.0691,5.636463,4.7268267,4.944734,5.3327985,5.7066417,4.0383744,5.8497877,3.6596594,6.2000136,4.22005,3.204892,6.0662956,6.097493,2.726595,4.0015955,5.068424,5.232171,5.890696,4.2676363,5.521147,3.693209,5.491303,4.641808,4.6114388,4.0607204,6.005762,4.655432,6.21864,4.9834948,4.030217,4.6648493,3.3520904,6.1978307,6.0361886,5.181482,6.662929,6.0331507,3.869676,4.3214364,5.37442,4.617101,6.755108,7.314648,6.309916,6.0896106,4.972277,2.645843,6.425657,5.038123,5.132477,5.830257,3.7629278,4.1382236,5.184374,3.6767647,4.8196464,5.4264693,4.621648,5.967867,4.656589,4.4713674,4.962572,4.6193156,6.204808,4.2616625,3.8973346,4.102884,4.5196257,5.4106684,6.3493714,3.526647,4.408739,4.7098026,5.190109,5.6737294,5.051626,6.4870205,3.780305,6.092103
10.052051,9.45188,8.280741,7.3942914,10.452279,4.576423,8.680319,4.8165703,7.0601487,5.9939957,5.4839277,7.0938125,6.3733478,4.5275,5.471023,5.5338287,6.763603,6.609666,7.402566,6.364079,4.90271,5.705669,4.726038,4.7025375,5.384756,5.445482,4.31015,5.956252,3.89449,6.020646,4.1121807,2.8600552,6.481645,6.3788257,2.855797,3.975785,5.232646,5.185538,5.803271,3.9678686,5.796059,3.7503781,5.2794456,4.6929317,4.297126,4.331845,6.1201634,5.14067,6.0524626,4.90252,4.2989144,4.5617642,3.636734,6.235037,5.9590883,5.3371277,6.3308406,6.270036,3.6232495,4.2999706,5.389087,4.5601087,6.3126388,6.943974,5.960343,5.5436134,4.977843,3.0192542,6.379293,4.8151884,4.8961325,5.9747586,3.8294835,4.5233917,5.054284,3.665744,4.906635,5.2942247,4.6258473,5.442149,4.7852564,4.5277953,4.75038,4.5974016,6.02179,4.0864067,3.901048,3.9817114,4.4527884,5.5747943,5.8795047,3.89447,4.357875,4.697593,5.2429132,5.428647,5.0009794,6.30292,4.1745577,5.8351965
10.43958,9.189928,9.096772,6.625529,11.242822,4.8117814,9.02326,5.004186,7.1287737,6.2291193,5.76988,7.5212116,6.283756,4.882034,4.8353524,5.06245,6.9795303,6.7519975,7.430768,6.856361,5.106402,5.602511,4.6032143,4.5792427,5.492634,6.012828,3.9341602,5.832652,3.8665888,6.513381,3.8129475,3.1639228,6.00682,6.1984935,2.6847394,3.7926967,4.9402537,5.0698,6.0717587,4.2168922,5.467173,3.863261,5.676006,4.5452332,4.4076934,4.02272,5.964964,4.486353,6.076436,5.0850635,3.9283948,4.6488657,2.915176,6.230226,6.259051,5.0330815,6.5944233,6.275207,4.0181594,4.006398,5.124556,4.5429344,6.679248,7.148949,6.334534,6.0438385,5.0745645,2.4503126,6.5098367,5.1763783,5.0199394,5.9937983,3.7882543,3.9355142,5.0101085,3.4179819,4.683275,5.7342744,4.30249,6.0292215,4.7445164,4.8784137,5.176899,4.3892155,6.577193,4.041924,3.976923,3.901365,4.412901,5.3483243,6.0786567,3.5717525,4.2871304,5.0124116,5.1601553,5.614586,4.6580563,6.586289,3.843144,6.080994
10.190583,8.5445795,8.311034,7.273357,10.26516,4.443166,9.131662,4.878758,7.175862,6.0081987,5.393868,7.317692,6.392009,4.7280397,5.103859,5.39065,6.9300013,6.451703,7.4628234,6.717797,4.8766756,5.633033,4.34964,4.88464,5.7063766,5.375221,3.9795985,5.7425966,3.9677587,6.304674,3.8997095,3.2937005,6.3577547,6.157993,2.720413,3.921851,4.997026,5.217577,6.0861297,4.378491,5.459931,3.835503,5.4482636,4.4043393,4.605931,4.586395,6.0049586,4.999655,6.204501,5.2679896,4.1585665,4.413064,3.2627227,6.1219273,6.168389,5.1421466,6.070857,5.761826,3.9142861,4.2692795,4.9905524,4.459763,6.194303,6.757553,5.803871,5.7176237,4.941756,2.8716683,6.5280886,5.128522,4.863516,5.8589687,3.6580267,4.339664,5.0882406,3.8410375,4.9294243,5.466682,4.5291967,5.794473,5.012175,4.9223027,5.074974,4.593963,6.223153,4.5437465,4.0881658,4.000779,4.316957,5.273965,5.991745,3.854902,4.5804276,4.811866,5.0099277,5.7133265,4.839959,6.289504,4.0614004,5.7780547
9.936984,8.745714,8.612849,6.5006795,11.368374,4.767632,9.296074,5.1201186,6.909132,6.276734,5.759302,7.5781074,6.26858,5.1700273,4.498339,4.788908,7.201062,6.652301,7.4580717,7.0314317,5.1413383,5.574938,4.4223413,4.6117735,5.593198,5.9894795,3.9641757,5.7218304,3.8017702,6.492485,3.80746,3.1766102,6.0214477,6.0070624,2.5773501,3.9231224,4.904855,5.200465,6.0306697,4.631122,5.4538746,3.8427277,5.822975,4.372262,4.700719,3.869286,5.9139004,4.320091,6.1062155,5.3237567,3.9666486,4.5711565,2.8288822,6.105666,6.3151927,5.005087,6.50906,6.1922865,4.1318417,3.8720222,5.070176,4.534786,6.6535788,7.012089,6.38807,5.9811435,4.930099,2.4326437,6.627031,5.387385,5.146631,5.9349527,3.6344879,3.8774378,5.184187,3.5299578,4.786743,5.84646,4.2088723,6.023194,4.70215,4.845589,5.249526,4.534587,6.625561,4.137077,4.0278716,3.7652352,4.4331055,5.306363,6.0483456,3.643606,4.371764,4.8960166,5.0527716,5.788159,4.5892615,6.638014,3.9327774,6.064916
9.949174,8.729655,8.214925,6.648114,10.141475,4.2306414,9.720244,5.0884047,6.5386176,6.021813,5.338925,7.4459133,6.535003,4.789518,5.0678406,5.3496327,7.320773,6.4449277,7.470889,6.8036737,4.9667454,5.7087784,4.38095,5.0703435,5.638207,5.682641,4.0042315,5.7219305,3.9386122,6.082198,4.1237674,3.297047,6.2281995,6.395633,2.4966314,4.0387435,5.056558,5.189664,6.023068,4.4977603,5.4857984,3.6017466,5.2543235,4.4292846,5.0343328,4.40622,6.100815,4.9918923,6.541124,5.3442345,3.944819,4.3423686,3.1942701,6.0066857,6.1624994,5.2717047,6.155304,5.9205394,3.9818974,4.0956845,4.962279,4.249375,6.5537825,7.4724727,5.9559402,5.593051,4.7719703,2.6526291,6.661198,4.916559,5.0930476,6.205953,3.6948946,4.212789,5.2066746,3.7029245,4.8189282,5.6138396,4.4301925,6.0931396,4.410485,4.7603297,5.071506,4.5795274,6.1634254,4.5650516,4.157868,3.8812933,4.337464,5.6167765,5.9329653,3.63478,4.6708026,4.7389646,5.2437606,5.90398,4.8030562,6.7226815,4.1220527,6.122663
9.742754,8.918398,8.553142,6.7765045,11.443716,4.842772,9.185458,5.024393,6.8049808,6.116916,5.639372,7.32251,6.227976,4.9773703,4.7009387,4.873632,7.0333037,6.661661,7.4839687,6.710346,4.985252,5.587871,4.5628295,4.4901433,5.4468427,5.7711363,4.25504,5.791085,3.7904882,6.1468644,4.0103164,2.8753603,6.199249,6.330987,2.7518954,4.038141,5.068005,5.1230583,6.0637126,4.2953777,5.651221,3.7150884,5.485673,4.4989758,4.6189456,3.7511132,6.061565,4.5077295,6.1835046,5.1380453,4.0267024,4.5746136,3.2039094,6.0370226,6.1602306,5.328151,6.567649,6.6020474,3.88774,3.966167,5.320534,4.542902,6.6707006,7.2118554,6.409154,5.752463,4.887522,2.6083782,6.658813,5.0341096,5.1001105,6.0156274,3.7056484,4.1861725,5.263919,3.4499915,4.7733974,5.5870876,4.26517,5.6576295,4.464723,4.4167566,4.9825993,4.5223293,6.374547,4.0265408,3.8643534,3.7228827,4.42289,5.643745,5.881646,3.6374876,4.3298945,4.7408385,5.2480493,5.6919556,4.760602,6.6300893,4.0568776,6.0849156
10.279284,8.668161,8.497184,6.6878614,10.736626,4.5564556,9.32509,4.9760795,7.0310707,6.127158,5.6468167,7.4982414,6.4220123,4.758342,4.874653,5.173465,7.0622115,6.6501374,7.4399967,6.7953167,5.036572,5.6356463,4.480876,4.6936345,5.631102,5.86305,3.951144,5.8031087,3.987036,6.4215016,3.8657718,3.2160096,6.124472,6.3149014,2.6244478,3.8273122,4.9515896,5.092055,6.1241446,4.2202506,5.4508004,3.8267093,5.534661,4.460386,4.6341205,4.227036,6.013837,4.6801496,6.2085695,5.2058144,3.919283,4.5056047,2.961418,6.1360264,6.2643533,5.0912657,6.3269253,6.1444216,4.0196195,4.022433,4.967848,4.422565,6.5291944,7.249186,6.105943,5.8123875,5.0068827,2.5402646,6.5735784,5.0670743,4.9263086,6.099864,3.7723918,4.030225,5.039079,3.4929552,4.7198935,5.731544,4.3047953,6.0468435,4.6543865,4.9385476,5.188689,4.4438415,6.455144,4.2568436,4.0811243,3.8477838,4.3335743,5.4636703,5.924867,3.6617444,4.4269414,4.9842596,5.1519566,5.682539,4.6569705,6.632531,3.977029,6.075208
10.24404,9.247916,8.842647,6.6142044,11.402138,4.8215427,8.985988,4.9824295,7.0540705,6.293893,5.8951406,7.484064,6.3068843,4.8445077,4.807346,5.0347815,6.993683,6.8231564,7.3807116,6.789898,5.19856,5.616192,4.7121506,4.4660497,5.4580464,6.151553,4.0184216,5.9254837,3.858707,6.4995065,3.851616,2.9684312,6.040688,6.2450237,2.6995137,3.79481,4.9873304,5.1173186,5.903769,4.1223493,5.584665,3.879638,5.74721,4.582649,4.370882,3.8531203,5.9831214,4.4837384,5.953164,5.0579915,4.0191846,4.6744423,2.9587362,6.255729,6.2306814,5.0259423,6.644634,6.4319115,3.972464,3.9073963,5.2403464,4.6012053,6.6774096,7.1600366,6.398592,5.9071174,5.056501,2.4733627,6.4792805,5.158513,5.036295,6.057029,3.8327913,3.9123285,5.001207,3.3227837,4.7013426,5.7998605,4.2586036,5.9259872,4.680977,4.806695,5.11129,4.4231944,6.58013,3.817809,3.9588149,3.8153722,4.477322,5.458939,5.9806876,3.6563394,4.166142,4.999584,5.1790166,5.51905,4.6116214,6.646668,3.935936,6.1152153
