UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70,UMAP_71,UMAP_72,UMAP_73,UMAP_74,UMAP_75,UMAP_76,UMAP_77,UMAP_78,UMAP_79,UMAP_80,UMAP_81,UMAP_82,UMAP_83,UMAP_84,UMAP_85,UMAP_86,UMAP_87,UMAP_88,UMAP_89,UMAP_90,UMAP_91,UMAP_92,UMAP_93,UMAP_94,UMAP_95,UMAP_96,UMAP_97,UMAP_98,UMAP_99,UMAP_100
-1.5115819,9.217118,8.537743,3.4807148,9.561727,-1.6279284,6.0919843,5.6130037,4.2316685,7.6050005,3.6768694,4.734558,6.8521733,5.1054025,7.8017306,9.060311,5.770582,6.0203633,6.2062054,7.191923,6.6199656,5.266481,6.631954,4.402116,3.8237865,4.5862503,5.65342,3.7708359,5.718041,5.111329,4.771353,2.6633003,2.9101744,2.2029257,3.5320866,5.5990353,6.303442,4.7598524,4.8113427,3.801104,5.293511,5.6341534,7.105375,5.133411,5.5881553,5.01099,4.749626,6.8766203,3.6849015,3.2541037,5.5013285,6.5675397,5.5686626,5.9332647,1.8518443,4.6658397,3.789987,4.2420826,5.657051,5.6963935,5.3788857,6.3398223,2.0893686,6.920986,6.0065794,3.8525445,5.5366144,8.154254,4.1103544,5.3117065,7.1440005,3.5186925,7.0498013,4.2448645,5.337598,2.6329358,2.6349719,5.4722924,4.856423,5.772668,5.170733,2.6137831,1.7792947,4.890637,4.6790776,6.013716,6.769513,4.333679,6.327073,4.789408,2.7326515,4.8161273,6.3379226,6.0796537,6.5532804,6.226979,3.0148826,4.0762796,5.1146655,6.5217667
-2.040631,8.665743,9.139817,4.0554132,9.592428,-0.58502495,5.92984,5.5975204,4.598916,7.242447,3.66917,4.8527255,6.966399,4.735452,7.50102,9.127224,6.1665163,6.223956,6.482383,7.0177107,6.5364685,5.1920595,6.3643084,4.4186206,3.5880451,4.6101403,5.500376,3.5881279,5.6418557,5.297371,4.592102,2.8017201,3.3816,2.435948,3.7587066,5.704034,6.438587,4.774086,4.8658285,4.009768,5.539891,5.5075192,7.285242,5.308085,5.292029,5.1137147,4.99269,7.068902,3.687864,3.5143344,5.241736,6.4193916,5.577811,6.0379734,1.9466492,4.523249,4.241881,4.266152,5.545257,5.65553,5.771068,6.5404983,2.296229,6.736776,5.9966474,3.923434,5.2346706,7.9896274,4.176516,5.384015,7.0157895,3.4716587,6.9283366,4.0618687,5.458249,2.7424188,2.763036,5.289785,4.974615,6.0585885,5.1629977,2.7141829,1.929636,4.7917337,4.693876,5.754172,6.605357,4.274809,6.25533,4.8609962,2.9656954,4.6414294,6.2115254,5.8309474,6.4373813,6.21259,2.944583,4.3122215,4.735471,6.3533783
-1.7110337,8.889682,8.741632,3.7359192,9.515433,-0.6774265,5.9235525,5.6490126,4.6857305,7.286481,3.5162623,4.809255,6.827674,4.8121853,7.5030665,8.997031,6.2178354,6.100508,6.322469,7.059184,6.377424,5.0637617,6.3734083,4.2940083,3.6128056,4.612746,5.322762,3.644541,5.465967,5.26919,4.7499013,2.7334645,3.3643007,2.384083,3.7523532,5.673666,6.346949,4.758586,4.8605876,3.9959173,5.396569,5.6115255,7.253298,5.160611,5.3370895,5.1195936,5.029585,7.1743665,3.7858863,3.5278432,5.397449,6.3623643,5.4847975,5.9329066,2.0234015,4.5773063,4.106741,4.308626,5.48753,5.721731,5.608416,6.3978977,2.6370897,6.7254257,5.875695,3.872342,5.336814,7.8312035,4.248158,5.360969,6.9500237,3.5135748,6.828911,4.1887565,5.360679,2.951275,2.8200343,5.3065715,4.9562874,5.894501,5.0887,2.8765178,2.116711,4.828087,4.775721,5.796739,6.5115247,4.463686,6.1876326,4.841798,3.0579324,4.6325326,6.163769,5.8862147,6.23357,6.122201,3.290444,4.313907,4.7250915,6.294781
-1.9706562,8.580457,8.72815,3.2899356,9.554051,-0.60125583,5.7895346,5.711498,4.7509556,7.2165895,3.6401722,4.8128333,6.697791,4.699635,7.4071836,9.139069,6.289447,6.2105474,6.437859,6.88644,6.32339,5.198861,6.2803416,4.3985972,3.5311637,4.616684,5.318589,3.6067436,5.5625033,5.2589145,4.6286907,2.8015752,3.658141,2.4640994,3.7901807,5.590045,6.23059,4.8760853,4.94761,4.0625834,5.472752,5.646684,7.1908083,5.2710547,5.433691,5.0562425,5.159874,7.38711,3.8112433,3.6418958,5.322351,6.4004874,5.426451,5.98464,1.9877554,4.651987,4.3185873,4.239991,5.4746695,5.627328,5.7327337,6.3197346,2.6585112,6.644338,5.728936,3.783346,5.315585,7.8348536,4.215518,5.4461427,6.8416276,3.5005612,7.023192,4.195772,5.3756227,2.98804,2.728743,5.3464713,5.08727,5.945362,5.0833383,2.89058,2.1100695,4.851871,4.885856,5.803035,6.621115,4.4839234,6.106607,4.716074,3.025025,4.7542315,6.1086097,5.812428,6.220562,6.0820184,3.5749946,4.41559,4.547427,6.2293024
14.224129,12.228909,1.4783059,4.396329,10.224339,4.30905,4.7307467,6.621503,6.6253552,6.0416484,3.5659876,4.543104,5.3596106,3.9947479,6.337307,7.5481195,6.5598145,5.2936764,4.9811397,7.186514,5.1554947,3.1933703,6.8507032,4.894414,2.1252697,6.3126874,4.3266816,3.5765607,2.9925265,6.6591268,5.545628,2.813862,2.9823523,4.9866614,5.2124653,5.528352,6.40948,5.0806813,5.6663475,4.2418823,3.5396476,4.81573,5.743193,3.3422642,4.6789865,5.295779,4.914493,6.5628943,4.717975,3.1132987,6.482038,6.2654705,3.8456664,5.2710886,2.8295805,5.094765,4.0033426,5.808297,4.484733,4.1945157,5.7370768,5.782647,7.0087786,5.009983,5.7803116,3.7255304,6.0999556,4.6668496,6.5003123,6.3790255,6.305629,4.3405437,4.564341,4.4170785,6.015172,5.630448,3.6759493,3.0080059,4.9568014,4.631643,4.734577,7.0348415,4.535246,4.921306,5.9467134,4.9537697,3.4896781,4.9617076,4.4275455,5.0875583,6.290947,3.615619,4.5499334,4.0629244,3.1408908,6.6807504,4.81942,3.9424596,4.1124887,4.7801065
14.093092,12.102355,1.6577955,4.383953,10.1387205,4.3381033,4.8269134,6.6311746,6.4891005,6.0961227,3.5576968,4.601381,5.366411,3.9872649,6.238033,7.521274,6.5663614,5.3222947,5.0040507,7.1575947,5.178627,3.2013884,6.799501,5.0267706,2.1253424,6.4032598,4.45145,3.5233269,2.9567115,6.5905547,5.5015945,2.660858,3.058102,4.9175463,5.2531857,5.541783,6.3857946,5.136783,5.584912,4.177543,3.623426,4.852058,5.6863427,3.4101112,4.6443825,5.1913834,4.860798,6.5858555,4.664247,3.1590877,6.537828,6.2956886,3.9355166,5.3554807,2.7760575,5.08416,4.036567,5.637984,4.436336,4.228566,5.6904573,5.7849774,6.8931127,5.041762,5.847287,3.836453,6.2516513,4.796528,6.5166273,6.3708825,6.3088827,4.2434297,4.572864,4.4289355,5.9631844,5.6838117,3.6621718,3.048569,4.9278264,4.67868,4.7014112,6.927591,4.51343,4.868445,5.939639,5.0090566,3.5237885,4.9432626,4.4682612,5.1093173,6.175712,3.6292338,4.570674,4.037298,3.1621306,6.6210914,4.784274,3.985531,4.11186,4.8108
-2.0796597,8.58212,9.100341,3.9448454,9.601661,-0.5986516,5.8699727,5.61578,4.6022673,7.2028413,3.7098298,4.849573,6.91688,4.6995425,7.470366,9.161105,6.1632757,6.2584314,6.506953,6.9781227,6.519643,5.221362,6.3487253,4.4438567,3.5647693,4.6145535,5.4988966,3.5774014,5.6494346,5.297061,4.567421,2.8173704,3.4493213,2.465793,3.7739372,5.685434,6.4132733,4.8001947,4.8919897,4.0260563,5.5628886,5.5120544,7.2551365,5.32506,5.323896,5.08911,5.0247602,7.127266,3.7005498,3.5622609,5.233174,6.4304347,5.5572968,6.0494604,1.9353384,4.55629,4.295881,4.2507925,5.5398135,5.615878,5.8049307,6.518388,2.3054364,6.7160716,5.968129,3.8969092,5.238097,7.983287,4.1691065,5.4076185,6.9967384,3.4748366,6.9856215,4.064638,5.467244,2.7472832,2.7449582,5.295942,5.0020523,6.0630183,5.1615596,2.7245243,1.9430445,4.7927513,4.722237,5.757,6.63069,4.2898483,6.230868,4.8298345,2.964592,4.671312,6.2035356,5.803053,6.425542,6.203687,3.0523403,4.337066,4.6919336,6.341435
12.522989,11.952741,1.7832433,4.2475343,10.229935,4.0818973,4.6745744,6.3776436,6.4100027,6.1580276,3.5936565,4.431836,5.450391,3.9873195,6.383785,7.732769,6.6200356,5.350325,4.992878,7.2367444,5.201155,3.4056573,7.0475593,5.1386504,2.1931117,6.4165616,4.419539,3.6355958,3.0596535,6.513788,5.3455944,2.8373494,2.9735136,4.7974815,5.1288805,5.618111,6.3814664,5.151052,5.589139,4.506666,3.5818968,4.898141,5.95519,3.4490502,4.6247406,5.291385,4.9621987,6.597394,4.6984797,2.9701686,6.531904,6.283308,4.017269,5.3638353,2.9064062,5.067333,4.0041447,5.93955,4.506525,4.183024,5.8040733,5.742349,6.757565,5.148995,5.7768173,3.6158442,5.7616506,4.8533826,6.397659,6.452397,6.2351003,4.3075304,4.668663,4.333517,6.140029,5.527884,3.6968884,3.1191313,4.774727,4.665657,4.803078,6.5825043,4.1728306,4.9154344,5.855801,4.929101,3.6632373,4.8522954,4.5569453,4.9481006,6.0637355,3.733007,4.7068,3.9670522,3.2638247,6.597515,4.71684,3.9236784,4.1478963,4.9074745
-2.2221897,8.219351,8.801412,3.4646757,9.688237,-0.9787508,5.5226097,5.819703,4.427083,7.2275414,4.066199,4.8613987,6.5563745,4.70007,7.4584856,9.321997,6.028171,6.427486,6.7375383,6.7298083,6.5286717,5.549637,6.3418436,4.5901256,3.4928873,4.5883408,5.668247,3.56082,5.78156,5.1298547,4.3878813,2.811757,3.6180737,2.5132098,3.6360557,5.483019,6.239641,4.9888625,5.0692115,3.984832,5.6300664,5.641315,6.9895406,5.41306,5.7062674,4.8344684,5.0232506,7.3971567,3.6742995,3.7173088,5.237095,6.651436,5.3963823,6.093065,1.7569473,4.8374147,4.3476405,4.208203,5.6214495,5.294952,5.8673587,6.282929,2.1197727,6.67735,5.784075,3.7030077,5.3783884,8.047312,4.1085877,5.538414,6.948075,3.517227,7.4337564,4.1583447,5.448322,2.734046,2.5408084,5.4382544,5.168587,5.9315805,5.1479955,2.756142,1.8900774,4.8693333,4.9261384,5.8896775,6.9285135,4.3484073,5.9957304,4.559267,2.9193382,4.9558654,6.173697,5.86262,6.451404,6.160473,3.5952973,4.3740444,4.632516,6.2981305
13.212321,12.160004,1.5866978,4.2228193,10.1819515,4.2147408,4.6606545,6.4810543,6.496795,6.172754,3.6222503,4.460323,5.403125,4.072366,6.3635607,7.640237,6.6126432,5.3128633,4.977764,7.191275,5.2049594,3.3190684,6.9015875,4.9743037,2.094146,6.340421,4.351603,3.5719836,3.1135054,6.552305,5.3374653,2.856971,2.9096913,4.8318686,5.2392845,5.656318,6.363378,5.149792,5.568745,4.421175,3.3823202,4.8924985,5.8975763,3.345934,4.699557,5.4011106,4.931465,6.601354,4.7506056,3.0340588,6.5195117,6.256696,3.9544008,5.3209066,2.906053,5.1221013,4.0298944,5.805151,4.61043,4.159606,5.851008,5.8205495,6.806566,5.12146,5.7529445,3.620439,5.8449984,4.7898397,6.340617,6.453122,6.1969194,4.35686,4.6444216,4.4006352,6.1388893,5.5136347,3.7323427,3.0223553,4.7824817,4.6542053,4.7363687,6.8046265,4.3102202,4.968242,5.8802104,4.8999763,3.6405194,4.938542,4.5736284,4.955475,6.1052127,3.7147758,4.6083074,3.9898047,3.184389,6.6262794,4.686191,3.9456918,4.1278973,4.838558
