UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70,UMAP_71,UMAP_72,UMAP_73,UMAP_74,UMAP_75,UMAP_76,UMAP_77,UMAP_78,UMAP_79,UMAP_80,UMAP_81,UMAP_82,UMAP_83,UMAP_84,UMAP_85,UMAP_86,UMAP_87,UMAP_88,UMAP_89,UMAP_90,UMAP_91,UMAP_92,UMAP_93,UMAP_94,UMAP_95,UMAP_96,UMAP_97,UMAP_98,UMAP_99,UMAP_100
10.326635,8.668303,4.7738504,6.4573655,9.552779,3.4575684,8.584539,8.624142,6.3455973,6.262979,2.2215333,6.9613194,4.300748,4.9903755,7.0717835,7.9379363,6.1707544,2.564885,2.5533142,5.2482,7.3847575,6.969139,6.098757,3.8138418,3.8287468,5.6423583,8.691455,3.9809763,5.7938848,5.0356297,3.8939505,6.9058337,4.8138094,5.5101943,3.825614,3.2273095,7.666418,4.977909,4.2288303,4.807992,4.8391867,5.403154,5.2064376,3.606491,6.1825247,6.41332,6.5171313,5.3399177,6.994545,5.614651,4.3758464,4.1653385,4.43822,4.396536,4.114625,3.2585816,6.8732395,6.768073,4.2921367,4.964699,7.4261913,4.8954325,4.3656845,4.1965976,4.4500027,2.9221108,3.4869137,3.622764,4.160271,5.4395247,4.86899,1.7912308,5.860988,7.1740336,3.4214349,3.4183261,5.288991,7.621995,5.3483,6.500797,3.3731005,5.8102317,6.19431,4.2524743,2.3412764,5.963106,5.7376614,4.781769,4.8973165,6.5496774,4.4566283,5.4903407,7.13859,5.8736854,5.4142504,5.461298,3.5453,5.7735105,5.1416044,4.591411
10.626253,8.59459,4.9341583,6.556536,9.180432,2.7644453,8.869721,8.558634,6.3415785,6.162869,2.3556218,6.7064314,4.7321825,4.755124,7.1991506,7.7300143,6.5637074,2.6123483,2.6835425,5.122568,7.525598,6.623111,6.0657578,3.528833,3.7730577,5.456474,8.353502,3.9516163,6.110594,5.0444613,3.882442,6.5633583,4.8614216,5.446315,4.251582,3.606817,7.4553347,5.2745204,4.0693545,4.8776336,5.054678,5.284044,5.2033734,3.4130857,5.983339,6.5688086,6.4042754,5.0864863,6.9682813,5.6803827,4.304257,4.032895,4.5593343,4.073475,3.976323,3.514769,6.857885,7.07876,4.672901,4.842088,7.1365767,4.865097,4.5210686,4.52726,4.148281,3.1765928,3.7827003,3.2184784,4.150993,5.372579,4.997909,2.0720022,5.829819,7.1779976,3.405752,2.976413,5.2779765,7.5999846,5.3695836,6.6966166,3.5687358,5.804867,6.090699,4.1362414,2.4834244,5.7239923,5.6138873,4.834316,5.0306134,6.69309,4.2772665,5.56756,7.0978975,5.7764244,5.353049,5.380621,3.6488225,5.4570913,5.048776,4.567362
10.234353,8.706607,4.9219923,6.798107,9.552983,3.1018615,8.559774,8.171936,6.6878014,6.1569734,2.1957326,6.871003,4.6513686,4.821699,6.9243174,7.512277,6.4243693,2.6370711,2.7138326,5.175541,7.4230256,6.7219543,5.8122234,3.891845,3.8759496,5.4396844,8.327782,3.889087,5.799566,5.1350493,4.0578084,6.7413406,5.02885,5.4036255,4.0142155,3.4314656,7.1261325,5.1272483,4.2484574,4.8786077,4.8161187,5.431809,5.3110375,3.7387857,5.945273,6.507143,6.2536783,5.1988244,6.6355324,5.4776373,4.5123367,4.539885,4.427968,4.301639,4.1515965,3.513387,6.6456614,6.69833,4.561275,5.2065334,7.125424,4.786167,4.414566,4.3214197,4.4783015,3.1627038,3.7860706,3.6040683,4.379325,5.4829435,4.8669567,2.2210298,5.609016,6.943157,3.551651,3.5152032,5.3061914,7.390505,5.197592,6.496359,3.6367512,5.7929277,6.1148877,4.554251,2.6126256,5.802631,5.80376,4.9127927,4.9952226,6.4428277,4.3396587,5.5271325,6.8907137,5.7498107,5.265749,5.419371,3.583514,5.771032,5.220484,4.7095723
10.381427,8.805766,5.1913185,6.586577,9.852509,3.3080633,8.532361,8.423148,6.458606,6.1058598,2.2555535,6.882135,4.5789065,4.889394,6.8995442,7.755488,6.295322,2.652735,2.6316829,5.21685,7.420265,6.784012,6.0145664,3.7437363,3.8388565,5.5633864,8.492454,3.9788976,5.888919,5.068043,3.9437973,6.8105407,4.9561076,5.457231,4.0300813,3.4314554,7.472326,5.0866485,4.227046,4.928101,4.922541,5.349989,5.2821407,3.5984461,6.1730533,6.4236403,6.392599,5.2443585,6.862589,5.602157,4.3744526,4.255596,4.511978,4.3072033,4.12239,3.4029334,6.820246,6.818686,4.471289,5.0562744,7.1887236,4.767354,4.398938,4.305006,4.342056,3.072494,3.5869112,3.4982696,4.279979,5.4192324,4.8812547,2.0008326,5.834842,7.09762,3.4626498,3.2990909,5.280722,7.5336304,5.332878,6.582376,3.496705,5.7786283,6.132872,4.3326054,2.4334946,5.832989,5.7273417,4.819762,5.027628,6.501792,4.339786,5.4937263,7.0879383,5.8370724,5.320888,5.43323,3.5696597,5.7898808,5.1937633,4.686745
10.34332,8.637952,4.7220984,6.794105,9.285154,3.2040374,8.700987,8.30034,6.5490556,6.2412105,2.216925,6.885514,4.4663167,4.8360305,6.9330564,7.577666,6.45334,2.538093,2.7243168,5.2166886,7.359279,6.755342,5.839166,3.9830506,3.8171494,5.395635,8.426808,3.8721282,5.7530355,5.108718,4.0444202,6.8169,4.896286,5.355828,3.8928175,3.3197517,7.269524,5.019212,4.230677,4.7486544,4.740346,5.4994893,5.2698946,3.710129,5.918649,6.546682,6.2912574,5.235618,6.7951994,5.390807,4.533619,4.4903255,4.354872,4.320174,4.1513405,3.509673,6.6614747,6.5720906,4.463781,5.1564126,7.2354603,4.832304,4.392662,4.2306786,4.5270386,3.1244774,3.7274137,3.6952546,4.2648096,5.5070996,4.843189,2.1182225,5.5794826,6.9875684,3.5333114,3.5518875,5.384318,7.3951025,5.1616406,6.410412,3.6320329,5.78842,6.136952,4.510099,2.6275387,5.848881,5.769124,4.8781366,4.9012165,6.5170918,4.435763,5.52773,6.8591247,5.794915,5.290474,5.414646,3.5806944,5.6650505,5.1742487,4.611099
10.459126,8.785546,5.189214,6.7553596,9.093365,3.7293658,8.763502,8.46532,6.163056,6.1778684,2.3163095,6.919952,4.3914523,4.827301,6.611253,7.694731,6.2922206,2.5081816,2.719815,5.2231216,7.2223024,6.864727,6.0074654,3.9991665,3.592412,5.492734,8.603589,3.83411,5.7031918,4.9304576,3.9847088,7.0652986,4.8001285,5.339694,3.8427641,3.244532,7.6385326,4.84388,4.2002335,4.706547,4.7267184,5.444323,5.4046283,3.6616938,6.0840487,6.548592,6.3539205,5.298182,7.036112,5.2749133,4.5504355,4.2396007,4.4190245,4.367031,4.312446,3.6065621,6.6530347,6.3494396,4.2972155,5.007925,7.2790785,4.7605824,4.4397845,4.1287665,4.4482555,3.0951178,3.539148,3.7580655,4.0961394,5.486551,4.833095,2.1007268,5.663936,7.082795,3.5998287,3.5044937,5.54755,7.452737,5.1824107,6.236699,3.7116227,5.6204667,5.982353,4.4659905,2.6560817,5.832186,5.6507335,4.711721,4.8068657,6.649162,4.5377803,5.4059796,6.8284645,5.8855104,5.199842,5.331587,3.6177611,5.5043316,5.1430907,4.466415
9.676901,8.656836,4.6102705,6.629144,10.09197,3.6266081,8.529839,8.428294,6.5105476,6.2586513,2.0961895,6.9765005,4.216031,5.0011463,6.832367,7.7821345,6.260624,2.4785905,2.6008162,5.382222,7.2876697,6.943626,5.9512067,4.1628804,3.8639066,5.437654,8.65419,3.9319901,5.6386046,5.1416254,4.0259957,7.0145206,4.8012366,5.325055,3.651192,3.1345994,7.5012803,4.8218513,4.309711,4.825064,4.639818,5.605255,5.1952305,3.7285938,6.146313,6.3929768,6.385906,5.367429,6.8589706,5.401048,4.449581,4.4691153,4.2787666,4.4834523,4.195083,3.3143203,6.811588,6.4514866,4.2135735,5.1860933,7.436493,4.807326,4.1973786,3.9774663,4.640086,2.9538796,3.4555357,3.8679886,4.225997,5.5465894,4.767186,1.8522604,5.69308,7.073236,3.4365165,3.6987748,5.407025,7.4429345,5.188877,6.40699,3.4134283,5.8557043,6.317387,4.4559717,2.4638987,5.9924135,5.8109426,4.812269,4.9000597,6.4845967,4.5124965,5.4948926,6.9637427,5.939277,5.3994503,5.518231,3.4466767,5.883697,5.210217,4.6221833
9.9841385,8.81336,5.553355,6.696279,10.065121,3.0714955,8.305419,8.205208,6.622698,6.033781,2.2538419,6.8288236,5.0498486,4.858116,6.7922626,7.5985174,6.32283,2.8675284,2.6217086,5.1300554,7.5011086,6.739767,5.972413,3.6139247,3.874972,5.6036158,8.233691,3.966938,5.9641776,5.123246,3.9238954,6.6446295,5.1711273,5.490975,4.267843,3.65188,7.271641,5.2886543,4.1724343,5.2623644,5.112148,5.257193,5.4247513,3.7277215,6.1668496,6.4219947,6.27972,5.141316,6.54132,5.705033,4.3178763,4.3285728,4.605895,4.2582083,4.208982,3.5390484,6.7689333,7.0036793,4.6594462,5.0561914,6.9406424,4.6657043,4.4400816,4.4781566,4.224676,3.2368479,3.735316,3.3817232,4.425045,5.4790263,4.9445095,2.2738748,5.861074,7.012876,3.5054867,3.1775444,5.2153716,7.485659,5.3638377,6.704939,3.622208,5.725011,6.044882,4.3963003,2.4973595,5.66671,5.7115436,4.848575,5.113921,6.428816,4.166968,5.459673,7.0489545,5.741451,5.266648,5.4030495,3.5731442,5.859104,5.2737827,4.7513747
10.859238,8.88485,5.526729,6.49856,8.882545,3.8706906,8.904653,8.755102,5.809202,6.174008,2.4980037,6.9019074,4.3514204,4.830143,6.6903267,7.942915,6.218095,2.482131,2.7085123,5.177442,7.23709,6.8592715,6.267298,3.7012765,3.4994347,5.647051,8.778893,3.9101155,5.8767753,4.780335,3.8024929,7.057047,4.664394,5.462574,3.9262943,3.2525444,8.061296,4.866494,4.081385,4.658297,4.897754,5.2703366,5.3598022,3.391496,6.1999903,6.567642,6.572989,5.335754,7.3377404,5.4179964,4.4353876,3.772103,4.5334525,4.2782965,4.260855,3.5467026,6.7953844,6.494915,4.270148,4.7100716,7.355939,4.8257513,4.59218,4.242783,4.227427,3.0405395,3.420619,3.5560627,3.8850853,5.3710237,4.921086,1.9363368,5.883043,7.304832,3.520612,3.1465003,5.530633,7.650342,5.3627496,6.275673,3.6179006,5.5589194,5.8996162,4.1247907,2.4938889,5.849226,5.485597,4.6199336,4.745493,6.823932,4.5806804,5.3936925,6.9938483,5.958633,5.247268,5.293671,3.69134,5.308526,4.999237,4.3446045
9.941039,8.59405,4.7290993,6.565856,9.809282,3.269916,8.413077,8.467732,6.5503902,6.240013,2.1258218,6.938774,4.5142,5.0038967,7.021001,7.8131075,6.198812,2.682838,2.520291,5.2478576,7.426958,6.9750924,6.0080743,3.8736858,3.8957694,5.607002,8.515545,3.9597228,5.767633,5.137479,3.9434643,6.8241105,4.954314,5.479135,3.8970244,3.3279037,7.4535975,5.0662236,4.2469087,5.0111055,4.877421,5.4406257,5.2681465,3.768963,6.166164,6.3781347,6.396664,5.277338,6.7547297,5.6418943,4.350689,4.348822,4.432962,4.4154882,4.1617064,3.3105838,6.8423567,6.8368044,4.37459,5.0602565,7.3035393,4.823092,4.2930193,4.2162623,4.475337,3.0016177,3.574466,3.6371248,4.304085,5.5204635,4.8670487,1.9282129,5.821708,7.0710464,3.4407916,3.4858325,5.249626,7.5417686,5.3119617,6.5819707,3.4247653,5.8304625,6.2252035,4.373637,2.3950415,5.888587,5.7957253,4.8205094,4.975813,6.4501047,4.3456078,5.4809065,7.0964875,5.8143835,5.4034767,5.484203,3.4922187,5.9069295,5.2359614,4.670678
