UMAP_1,UMAP_2
3.2562585,20.764364
2.4691699,17.307318
3.6790054,17.228775
4.7166,16.835655
19.537395,7.464245
19.90416,8.033151
2.8087254,17.288818
17.24162,9.176313
6.341319,18.806831
17.776628,8.227136
20.815802,9.862394
5.33063,19.14466
18.24207,7.460918
4.7381,16.690737
3.8996909,18.70838
19.797266,10.544542
3.0697968,20.13281
5.217981,17.813416
19.84741,9.8295765
18.01823,9.907152
4.068072,18.764013
4.7142606,20.340538
19.604715,7.867361
17.75763,10.162132
6.21674,18.418669
20.064991,7.1765375
3.611154,19.33824
7.2121615,18.508766
5.256942,17.360418
19.532696,10.839311
19.897123,10.302357
2.9674494,18.271673
19.312675,7.0124335
20.81239,7.8610272
3.9801939,16.646257
21.49055,8.866033
20.481886,7.7067027
18.509256,7.8567924
18.44212,7.2587295
18.88094,8.524108
19.845018,10.931211
5.2813435,18.90311
5.652492,18.897081
4.813734,21.007376
5.3318787,18.550089
6.3964424,18.479073
3.3844419,19.276812
18.95007,9.062625
19.632742,11.370785
4.723456,16.875307
20.934559,9.718131
19.564651,9.99623
2.6935775,17.176458
18.284433,5.8329954
18.56201,9.073891
5.52771,18.312506
19.471075,10.4789
4.655461,20.168274
20.070541,9.829863
7.3153,18.502808
18.571144,8.951591
3.3906035,19.292143
2.8920152,18.362886
19.311266,9.653897
5.942622,20.196836
2.7854967,19.140621
18.4933,6.4781313
4.8858337,20.803207
18.181498,5.773065
5.3217053,19.15681
3.3820193,18.27516
19.803593,9.65645
3.5076342,20.81395
19.930809,8.274782
2.6445098,18.76914
19.437475,10.830733
5.0182943,20.026184
19.276573,7.22381
4.3869624,20.91253
20.45343,8.107682
19.79164,7.8740506
3.54283,19.243185
19.926723,10.75747
18.30606,5.9193625
20.820387,9.553193
4.6790175,19.709675
4.1120753,16.987352
4.652205,17.74338
18.483007,6.9495645
19.218733,8.052429
19.691233,8.190242
3.7003198,16.803596
4.9518595,17.156029
20.743818,8.55559
4.345682,16.612183
20.311985,11.117803
3.094006,19.717537
4.419037,19.255947
3.6384478,17.66954
18.475332,6.209024
3.9680095,18.916111
3.3694854,18.489742
5.84262,18.599876
19.409712,7.3231535
20.278908,10.053485
20.996695,8.558327
4.1030107,16.398758
20.101757,9.03041
5.7828574,16.826815
20.655142,10.58924
19.062597,8.076164
4.339058,18.309217
18.189579,7.5429626
3.7730565,19.756128
19.265726,8.633687
20.329128,9.170681
19.987938,7.3388095
6.679903,18.260235
19.387817,8.123397
20.266527,10.087646
20.801195,10.25406
19.174263,8.628472
4.117691,17.299593
5.475071,16.63284
20.377636,10.466553
5.999053,18.372526
19.800066,10.654511
19.544216,11.28129
20.728449,8.821077
21.326515,9.04868
6.340825,18.573606
4.260932,18.437517
4.606285,17.576414
21.040749,10.060701
19.40892,8.123922
7.395845,18.535917
18.821054,7.2265615
6.2196827,18.061222
19.840517,7.7450366
3.8873656,17.63925
18.451193,5.939889
5.8847666,18.421364
19.818733,9.4733095
6.773484,18.742258
3.3921764,19.366976
4.9207716,18.610506
6.3749986,18.5545
18.776815,7.1142025
5.890949,16.83753
7.227094,18.81428
18.697826,10.211486
20.191288,7.398556
21.37964,9.230165
4.2874475,20.631102
20.055792,10.613987
2.7415235,19.884361
4.642464,16.649435
21.016638,9.653435
19.67416,10.847403
19.968555,7.6416206
3.8646204,18.693987
19.594484,8.742824
20.392443,8.471839
20.084929,9.883592
18.425879,9.4546385
18.091684,6.0267177
4.0248666,17.683756
19.681557,7.8480606
5.482003,17.166813
18.172647,8.723353
3.0134487,20.353138
4.7187066,18.901382
3.5618649,18.927431
6.3828297,18.16997
20.450525,8.348231
5.103739,16.622972
20.228754,8.113235
20.95327,9.783603
20.718815,9.46628
18.810179,10.034418
4.8437867,18.720127
4.291958,16.549257
5.841493,20.237528
5.124375,16.912727
20.117447,7.387374
19.88087,7.4557824
3.1319513,18.505463
18.587595,9.273166
19.07533,8.955996
20.141123,8.467575
20.696148,10.629001
6.929248,18.453794
19.861803,6.7897463
5.1825323,18.719784
19.720587,8.937181
20.753706,10.050318
5.6284275,19.954021
5.4904466,19.012922
18.003569,9.706975
21.547953,8.840044
4.595787,19.63433
7.1110086,18.044325
19.722359,11.266895
19.57391,9.124681
20.480536,8.458062
5.670086,17.155237
2.8027864,18.716433
7.1962605,18.218159
18.384918,7.1569266
19.185272,10.379152
20.824677,8.846975
19.821188,7.481681
3.8397028,19.221935
6.57426,18.725416
5.1918774,18.449944
3.9776273,16.798964
18.980297,10.475565
21.176285,9.330225
20.049883,7.618015
4.3026233,17.4239
5.6956472,18.376402
20.821398,9.219249
18.712193,6.251623
18.772152,10.419557
19.938793,10.383974
17.877743,10.264528
5.982612,17.758413
4.6234565,21.012123
4.4987698,18.029554
4.8600483,17.403511
3.938986,16.68426
3.5297806,19.092003
5.562948,16.641792
17.854982,8.332772
20.55617,10.133622
18.487585,8.343983
18.603453,10.497073
20.454985,9.042782
20.303465,9.02912
20.376656,11.209082
19.605808,10.540562
4.350523,21.063696
19.389797,6.8303547
20.62223,9.264633
3.8584404,19.300514
19.888134,7.9740367
3.5603561,20.520014
3.922297,17.21759
3.2207642,18.784357
18.212414,5.778213
18.36997,8.249008
19.390295,8.544622
2.5160367,19.053492
4.548458,17.924088
5.208875,19.99969
5.418186,18.345108
3.225416,19.527576
21.323362,9.739267
19.731136,9.062454
5.129338,19.89413
19.81656,7.928726
20.061247,7.2851257
4.5564113,20.633759
3.6017265,19.624474
20.80711,9.57084
4.3423467,18.957521
19.638906,8.044562
3.8924417,16.858925
3.3852043,19.083618
20.252068,7.725913
2.9563806,18.329851
6.3019695,19.454838
3.2701852,18.54666
2.72257,19.57568
3.5132768,16.703587
5.8578334,18.303715
20.13129,9.5313
19.110899,7.805244
19.032845,10.667205
18.905914,10.728932
3.4407892,20.376951
19.29948,10.432951
5.466775,18.633661
3.5566714,18.501846
3.0792584,18.230127
18.847235,9.718701
19.807657,7.8275847
2.788058,18.502897
17.93392,9.612759
20.771439,9.118289
21.057379,8.126042
20.399792,8.101526
2.641416,18.684532
19.550909,10.917507
4.3881526,16.377111
3.5691,17.911118
20.441471,9.102267
7.0840178,18.855309
18.92578,9.706726
4.9264445,18.108727
18.342072,5.8844943
19.64589,6.6453867
20.766367,10.069771
21.300467,8.939236
6.658284,18.361958
20.093712,9.768482
6.007621,18.764791
20.616854,9.88912
19.375904,8.290617
19.680056,6.8197503
19.552439,10.403681
4.9135995,19.048302
4.5493627,16.541601
3.6696205,17.486753
21.412893,8.952608
19.558117,10.118713
17.924976,8.842137
5.910793,16.95072
18.333616,5.999218
3.932474,17.033276
3.2223067,19.403557
20.219429,10.610542
20.716936,9.046648
6.1684647,18.817186
2.5575016,17.813763
19.880291,10.112933
5.547305,18.448591
2.549015,18.995464
5.692116,16.83773
21.188072,9.819271
19.044298,10.214895
4.1439695,18.497562
2.8729427,17.073013
5.366552,19.481539
4.1982827,19.932636
4.4143853,19.22862
20.646627,9.992262
5.90079,16.655514
19.708252,7.8487425
18.383322,10.487963
4.9025693,17.499308
4.1405106,19.071592
19.938837,11.31499
20.582653,10.32842
5.2521133,18.740925
6.0185432,16.245914
18.658445,9.039952
19.538755,9.507792
18.587467,10.65367
3.5460572,17.553024
5.105464,17.856964
19.446383,10.454415
3.255288,20.250118
3.0083618,17.8597
20.27549,10.522983
4.284157,18.96433
20.544594,10.61762
19.328749,8.167367
4.5251,20.006124
4.840721,16.971209
7.504115,18.722862
17.00199,8.633972
3.5733325,16.65322
17.783852,9.88539
3.4644294,20.519182
4.8281045,18.319256
3.0622392,18.05891
5.083336,17.63449
7.1155353,18.085533
4.3375325,18.701675
19.498224,6.557632
5.3550367,17.957972
19.73727,8.40999
20.723183,10.11714
3.4057248,18.064848
3.4246914,19.663054
18.524445,6.898342
19.771986,11.302534
3.6707933,16.978064
7.3696065,18.609236
19.314934,9.234001
16.86873,8.866452
3.0858064,18.364603
18.231785,8.9796915
6.2683296,18.203432
19.717428,8.535686
6.1502132,19.220154
18.474491,6.211547
20.908136,8.936938
19.240002,9.073313
19.337616,8.631146
18.830868,10.405327
20.366776,9.204974
5.3464537,16.454939
20.31477,8.260069
19.129827,9.666171
20.636162,8.78513
16.9021,8.807991
19.759766,7.8835
5.1832037,19.176128
21.317514,8.423971
18.826422,7.095232
18.743433,9.652766
20.152035,8.141661
5.82264,16.736076
4.6341214,21.04824
4.843224,20.594767
5.601063,17.533003
18.809465,7.2523828
2.8043847,18.893354
4.8473277,19.516033
19.650064,6.682373
20.937775,8.249877
4.320968,16.501978
18.806414,11.068096
6.748032,18.94215
19.445969,8.728528
19.310982,9.075513
3.3310313,17.307533
19.762808,9.915468
18.719875,10.637668
19.186646,8.704187
5.518463,18.028412
18.848375,7.5863576
4.984941,19.75463
20.301178,9.145196
3.2216797,18.973944
19.527279,7.7775364
19.80955,7.3126693
21.078566,10.103972
18.215017,8.668949
7.162668,18.912182
6.346044,18.429638
2.56602,17.945976
3.2016737,19.911537
6.734036,17.96475
19.24332,9.510422
3.576033,19.143879
5.602311,19.330845
20.657343,8.158317
18.405771,7.703678
18.430359,9.73005
3.373633,20.672054
4.01849,18.931946
18.233507,5.8784523
19.034565,9.614779
19.576004,6.7835417
5.8974304,19.590612
3.1590748,20.530252
18.44154,10.485569
3.2463093,20.601147
18.410446,10.452408
3.5187225,17.692827
5.575151,18.913618
19.745071,10.343023
19.826658,6.8600817
19.526367,8.922241
19.747955,9.937279
19.4602,9.485531
4.1763787,16.442616
18.277536,7.775382
4.01978,18.4594
20.84675,10.009041
17.01258,8.701697
18.029062,9.966403
19.355597,7.9231315
5.3691034,18.782217
20.56554,10.198135
5.9897857,17.924942
7.2193627,18.683775
6.191753,17.49339
5.316386,19.59457
20.417364,7.4648
4.05489,19.565956
17.869698,8.713937
20.280624,11.260194
19.377466,8.439927
3.6162324,20.186275
19.304068,9.243084
18.679873,10.93061
5.8215384,20.30902
3.802344,17.524334
19.0145,7.9154377
6.4932733,18.257555
5.2666473,19.297222
6.1183677,19.923254
4.7294726,18.869999
3.012185,18.137661
6.2657595,19.628458
18.480381,9.794956
5.4379206,19.268162
4.033575,17.895964
3.9480186,19.368315
18.854187,6.240181
5.310585,18.442724
4.672381,18.862919
2.439517,17.120745
