UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
1.7354978,8.453117,-2.8351104,4.7492375,7.1889744,7.3388,1.5905576,4.1471634,10.322694,5.04008
1.4698306,8.757572,-2.4192548,4.935466,7.646862,7.5695143,1.692269,3.9446769,10.366655,5.265183
0.36439618,8.188128,-1.3891454,5.2631993,7.239699,6.516473,2.573579,3.5664518,9.726155,6.029785
1.5596489,8.659002,-1.9572657,4.565739,7.2412653,6.344683,2.1245584,4.0684867,9.953909,5.7082887
0.95182914,9.216704,-2.4949,5.826683,7.9138165,8.094151,1.6424406,3.4503713,10.340051,5.186974
2.093802,8.506544,-1.9909166,4.5099716,7.131028,6.5554013,2.2870255,4.18722,10.036896,5.819272
0.3556255,8.935316,-2.2478745,5.809491,7.7221723,7.844238,1.7412385,3.2768657,10.000208,5.34918
0.82596344,8.37344,-2.184992,5.5668497,7.716186,7.8759594,1.868399,3.4381325,10.288851,5.5422664
0.29119048,8.118972,-1.7038133,5.367991,7.236632,6.6192136,1.9692421,3.376653,9.851803,5.960387
1.3374554,8.639659,-2.701727,5.029432,7.0985694,7.3448353,1.6659847,3.992519,10.211109,5.034975
0.56295073,8.357408,-1.5374922,5.1252303,7.2560277,6.493131,2.4701784,3.658716,9.722562,5.9380903
1.7406528,8.519016,-2.616536,4.392651,7.4158034,7.193016,1.6727812,4.124286,10.31348,4.9418745
0.3985363,8.887204,-2.1106205,5.788385,7.7337723,7.842881,1.8130981,3.222477,10.007154,5.4115663
0.81622624,9.256195,-2.2207203,5.87802,7.849201,7.939947,1.6517395,3.3144696,10.190068,5.463596
2.0553033,8.613622,-2.589233,4.5997586,7.3719974,6.9996166,1.6240201,4.130029,10.509063,5.092306
1.2786463,8.765361,-2.8443687,5.139444,7.8679767,7.4781976,1.1904181,3.759132,10.627721,4.9118857
1.1603832,8.89875,-2.7381914,5.362462,8.025265,7.55786,1.0307099,3.5385182,10.770228,4.9166656
1.5423988,8.641104,-2.913132,5.019712,7.368966,7.5820494,1.4638857,4.010654,10.44323,4.894839
1.7754499,8.622672,-2.2462566,4.805559,7.1091013,6.926112,2.277289,4.1688457,9.856713,5.688736
2.0572593,8.3749695,-2.3201797,4.479654,7.332053,6.7030253,2.152436,4.1542954,10.226822,5.4012485
1.381215,8.796137,-2.2743816,5.003002,7.0433335,6.70927,2.0798998,4.035321,9.645278,5.8482437
0.29353464,8.942295,-2.0516155,5.9233546,7.701637,7.8230615,1.5987153,3.0889204,10.0549345,5.5224266
0.9114303,8.811413,-2.538482,5.4909306,7.108211,7.7712607,1.851506,3.7471294,9.991077,5.157192
