UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
0.8354191,-0.20325054,13.278246,17.825005,-0.31563154,16.790943,1.7073882,5.022768,14.758347,9.532885
0.10486515,0.036458477,14.038606,17.521187,-0.13043259,15.892722,1.4608678,5.148654,14.822204,9.903405
0.41218293,0.25577357,13.861079,17.185646,-0.37627816,15.477876,2.0082378,5.043033,14.955307,10.046362
0.7334837,-0.1845524,14.63179,17.114376,-0.09637791,15.851189,1.9325085,5.1697507,15.383398,10.048735
0.44613692,-0.2159305,7.518862,10.059842,2.2542872,7.3103266,2.4939954,1.480619,8.838923,4.1424947
0.6729643,-0.39912617,7.4994555,10.508351,2.0107803,7.4477525,2.2652128,1.5688823,9.59206,4.3275847
0.258899,-0.11839894,14.219896,17.362593,0.019272357,15.81263,1.4603034,5.335523,14.949638,9.9431505
1.1362172,0.02369611,8.058053,10.198416,2.3066754,7.5587177,3.390925,2.1448002,9.458775,4.023441
0.884291,-0.5809367,15.038267,17.751219,-0.06905261,16.40117,1.4831638,5.60609,15.922707,10.0327635
0.7762999,-0.22193132,7.5690446,10.162495,2.3060498,7.418894,3.0946426,1.9378628,8.98038,3.927975
0.9267422,-0.07866674,7.9045815,10.813337,1.9947743,7.173027,1.9781029,2.0516698,10.196026,4.2477574
0.83068246,-0.64398867,14.719029,17.686928,0.048450906,16.246582,1.6307782,4.997949,15.34606,10.016353
0.7205664,-0.1516312,7.4837255,9.997413,2.4827847,7.5949607,3.0506878,1.673055,9.003114,4.1082244
0.6767406,0.06264318,14.425067,17.327076,-0.093446404,16.088007,1.9332377,5.552785,15.509904,10.225767
0.67608523,-0.36962926,14.0785055,17.687609,0.036926564,16.041128,1.4892038,4.7679987,15.000106,9.900225
1.0145583,-0.0574471,8.323546,10.582568,1.914686,7.0000076,2.3684487,2.2323647,10.213678,4.3358865
0.6323501,-0.078585826,13.5268545,18.03597,-0.4541754,16.678833,1.646746,5.027483,14.89961,9.688196
0.84442383,-0.40968004,13.761956,17.452011,0.13134065,16.14553,1.6842333,5.569277,15.034656,9.861417
1.0688508,0.14824745,7.935808,10.627554,2.0526109,6.9716983,2.3152092,1.7135844,9.866937,4.240499
1.0725806,0.15046494,8.524978,10.685017,2.1284757,7.4759135,3.120461,1.7813628,9.501538,4.3577986
0.5430093,-0.41878325,14.506479,17.42581,-0.30141145,15.890616,1.7092291,4.525683,14.960008,9.755989
0.82337743,-0.316148,13.899856,18.08913,-0.23214205,16.846354,1.5101743,5.543507,15.358147,9.768524
0.11345187,-0.24413314,7.8106894,10.567041,2.234405,7.285518,2.368108,1.821855,9.113147,4.159884
0.61780185,0.053564455,8.057683,10.704334,2.406812,7.8411007,3.0443628,1.9912225,9.425857,4.3683405
0.6733527,-0.45263496,14.832682,17.845676,-0.10088452,16.364353,1.5378684,5.8315864,15.829523,10.088772
0.2840552,-0.44118747,7.539781,10.26135,2.0649552,7.198998,2.3721435,1.4211265,8.841775,4.1493206
0.87331015,-0.3827174,13.793685,17.59804,-0.21186927,16.156483,1.6071818,4.5699196,14.779217,9.63992
0.84056455,-0.75555766,14.784928,17.828194,0.14968191,16.499548,1.4473418,6.187804,15.870875,9.983104
1.0298852,-0.70936793,14.413586,17.162403,0.09591034,15.695678,1.6109363,5.1342645,15.09952,9.808521
1.1215972,-0.071409695,8.245022,10.580936,1.9096482,7.082404,2.3943024,2.1793673,10.248378,4.368493
0.981387,-0.059955716,8.351294,10.990564,1.913221,7.2617497,2.4310622,2.3266535,10.014953,4.2681613
