UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
17.688175,14.222611,23.013483,1.1390566,3.2979805,5.699393,3.0866916,6.69734,5.146176,4.9391055
17.207481,14.348631,22.250338,1.0274988,3.4814394,5.9195256,2.7193244,6.9682827,5.0086374,3.348716
17.165781,13.161085,21.682135,1.1215441,3.5546672,5.9522614,2.6243916,6.814683,5.250532,4.542241
17.425287,13.923519,22.247547,0.6307521,3.7255132,5.7707577,2.8790123,7.451961,5.1333666,4.385889
17.28263,13.237185,22.004839,1.3077025,3.5143516,5.716152,3.0655198,6.6086526,5.461117,4.411248
17.69637,13.523247,22.197021,0.7923096,3.1717608,6.237151,3.8328876,6.5721917,5.4003196,4.503701
17.979267,13.66815,22.906101,1.0562055,3.0667605,5.5763106,3.132191,6.977583,5.111137,4.9116535
17.338758,14.164575,21.78148,0.28236762,3.5133827,6.3929033,2.27545,7.491565,4.7015543,4.21973
18.103952,14.576497,23.001165,0.18009159,3.1019733,6.679279,4.1396346,7.050675,5.099541,4.1570187
17.474691,13.805238,22.10368,0.9982388,3.414069,5.849885,2.3777893,6.874312,4.9472346,4.8244405
18.159883,14.755202,23.074116,0.4283422,2.9583805,6.966293,4.010435,7.0781956,5.1854177,3.7245815
18.074537,14.948642,22.936937,0.6872948,3.430321,6.1422153,3.136473,6.87597,4.7922125,4.2442102
17.27292,13.271042,21.742496,0.8659119,3.4241424,6.0111623,2.4425082,7.06365,5.06871,4.9650974
17.982363,14.609873,22.961548,0.12563781,3.6788766,6.3384886,3.3809924,7.8412423,4.524402,3.845479
17.595736,13.686162,22.133106,0.3790955,2.9950132,6.1647677,3.9526458,6.667058,5.2024293,4.543387
17.804077,15.176934,22.694103,0.035824817,3.0201206,6.7754416,3.6003506,7.1123414,4.75348,3.274345
17.621563,14.1754,22.668903,1.1706938,2.5502415,6.3705792,3.7111163,6.663386,6.0020795,4.013807
17.329147,14.54947,22.316364,0.8412652,3.5214558,6.314658,2.8947356,7.059291,5.026873,3.1691432
18.231594,14.307648,22.82247,0.5934822,3.4064524,6.9067945,3.8260496,7.2218795,5.1943235,3.7653632
17.887703,14.530735,22.416882,0.3783016,3.566752,6.1412377,2.912248,8.011719,4.600542,3.6014519
17.090876,13.242165,21.825916,1.206716,3.4641535,5.8432713,2.808935,6.7077613,5.3737245,4.3685856
17.804474,15.053286,22.831726,0.50306576,2.9683301,6.608631,3.6247172,6.9221334,5.1289816,3.3523307
17.55104,13.794155,22.639652,1.1511279,3.694573,5.484658,3.1903896,6.570293,5.139076,4.548501
17.94772,14.250976,22.395636,0.24405052,3.4600549,6.253091,3.0793302,7.5685887,4.752281,4.496024
18.18141,14.225873,22.838913,0.6033916,3.2197247,6.8024197,4.0492654,6.831454,5.3088465,4.1041794
17.371552,13.25286,22.163778,1.4086798,3.5689576,5.7768874,3.197262,6.480029,5.459797,4.4388065
17.604965,14.072915,22.923744,0.84654963,3.6031203,5.338866,3.3809612,7.0544653,5.026754,4.466427
18.108479,15.124767,23.121258,-0.022358239,2.8949115,6.828552,3.9766028,7.4657598,4.9756646,3.7173045
17.631218,15.3747425,22.379654,0.36689797,3.1439607,6.353913,3.1145303,7.124088,4.988959,2.9665322
17.89825,15.074184,22.748035,0.04319492,2.9484546,6.994659,3.6785345,7.1635504,4.796327,3.417801
18.072718,15.214027,22.963873,0.2189653,3.1635,6.3462067,3.6415904,7.2773943,4.936364,3.6341712
17.28171,14.080331,21.968872,0.7705298,3.6725273,6.019229,2.5415995,6.996179,4.8074093,3.8243055
17.262287,13.433515,22.197054,1.395785,2.959636,5.9392443,3.0094743,6.4112267,5.636594,4.913547
17.40368,13.520693,22.619123,1.3721027,3.175549,5.848696,3.473392,6.6044807,5.678824,4.425288
17.325422,13.375619,21.927425,0.8201024,3.4604895,5.850325,2.5681221,7.2419257,5.138338,5.0568624
17.644539,14.280469,22.670002,1.1320484,2.6001763,6.2701592,3.6568506,6.77528,5.971757,3.9282513
17.774992,13.697518,22.516909,1.2002485,3.3318923,6.059482,3.7384255,6.5445676,5.596879,4.1500072
17.281246,13.380347,22.189823,0.91657966,3.555911,5.6031632,2.7677574,7.2231145,5.1920347,4.9995513
17.304659,13.300409,21.684217,1.0653557,3.2933965,6.3840885,2.67495,6.806449,5.381949,4.5647826
17.612265,14.298797,22.781652,0.30993882,3.6508944,5.693465,3.089493,7.644439,4.745254,4.536398
17.824635,15.114725,22.611588,-0.06390811,3.2079604,6.7565374,3.416549,7.6824985,5.019358,3.4737134
17.677366,14.474065,23.016214,0.46350273,3.451322,6.0937734,3.2956216,7.440666,5.2221055,4.609404
18.196636,14.87336,22.583582,0.21493529,3.1541007,6.88401,3.824068,7.182882,5.2334332,3.679254
18.145327,15.298581,23.177734,0.061852608,3.0055323,6.6575074,3.7274592,7.520548,4.877712,3.6586657
17.771456,13.970536,22.475258,0.50503904,3.9170976,6.3307447,3.159239,7.2395597,4.525135,3.928681
18.18096,14.952233,23.117079,0.31090388,2.9392185,6.8210707,4.056167,7.2317247,5.2112927,3.6672251
16.806667,13.644914,21.741762,1.18181,1.8277665,7.0807953,2.8656406,5.979189,5.884714,4.832543
17.439266,14.546161,22.372726,0.40061477,3.7150798,5.7165165,3.1316535,6.9318013,4.6287417,3.6075194
17.918327,15.166954,22.428284,-0.17214762,3.532271,6.5950146,3.3881373,7.5050683,4.712791,3.2669532
18.031551,14.551782,22.477266,0.21679063,3.6109662,6.8753834,3.7057729,7.1260943,4.9056463,3.4170074
18.081701,14.860327,22.747747,0.26272193,2.9241343,6.629705,4.016489,7.128874,5.3413997,3.7916117
17.940939,14.409455,22.44873,0.21820195,3.8205488,6.4155383,3.16723,7.6922755,4.4254208,3.5867453
17.964836,14.236011,22.995468,0.26933262,3.3034852,6.337893,4.0159125,7.6634398,5.2214937,4.069752
16.975258,13.603362,21.721893,1.2582855,2.0588195,7.0413837,2.7508056,6.1072354,5.885546,4.8654337
17.23922,14.412124,22.46055,0.57807904,3.5752835,5.7457747,2.9138906,7.5519557,5.112574,3.8936746
17.2781,13.302012,21.678192,0.8655831,3.431245,6.1191645,2.407003,6.9954643,5.0371814,4.863012
17.73312,14.515242,22.341686,0.11325941,3.679875,6.375991,3.287827,7.791954,4.872856,3.7425563
18.153236,14.395813,22.626408,0.37367833,3.546108,6.9555216,3.8603685,6.9227757,4.9996524,3.620345
17.987524,14.688077,22.812578,0.15135837,3.8082566,6.4587526,3.675091,7.100876,4.548078,3.6060045
18.087496,14.689019,23.133842,0.08899066,3.380418,6.5877795,3.66358,7.872707,4.7023764,3.8586404
17.337044,14.20714,22.937347,0.6196818,3.5086024,5.7354264,3.133485,7.448327,5.1128907,4.5334196
17.41187,13.411156,21.754951,1.1430726,3.111887,6.4201818,2.9102442,6.608395,5.5520306,4.5322948
17.378721,13.822234,22.843685,0.841567,3.5612674,5.872202,3.498256,7.353543,5.429103,4.375106
17.784554,14.028008,22.170887,0.45260537,3.7826996,6.647735,3.1174555,7.260791,4.8010697,3.8354204
17.567156,15.048815,22.540363,0.36430407,3.220628,6.110108,3.0322194,7.689515,4.9391494,3.2038884
17.928246,14.701896,23.029623,0.8073164,3.3627834,5.940215,3.105657,6.8817487,4.9141192,4.6353316
16.93818,13.390919,21.847267,1.1565874,2.4623697,6.589231,2.8610513,6.25547,5.573798,4.8916636
18.070335,14.863635,23.30245,-0.008888617,3.478862,6.291828,3.8362381,7.339959,4.6043887,4.08409
16.691141,13.581394,21.776142,1.240701,1.8433378,7.0289736,2.841927,5.9743047,5.8611135,4.854296
17.513897,15.176277,22.419533,0.22916922,3.585843,5.8337693,2.9626336,7.124471,4.4936237,3.1489758
16.958927,13.689169,22.015299,1.140749,2.24538,6.8215857,3.1336527,6.155144,5.740513,4.6282773
18.02875,14.402889,22.33011,0.5221207,3.4121075,6.267907,3.8103924,7.147693,5.430514,3.6876097
17.736704,14.550501,22.83267,1.1564789,3.172632,5.821214,2.838071,6.586589,5.0539813,4.725044
17.605448,14.030714,22.976906,0.8769077,3.5748582,5.421401,3.2732449,6.8762097,4.94708,4.734896
17.124556,13.262967,21.78944,1.0176857,3.6630707,5.9838214,2.5820794,7.0217657,5.1398387,4.4610558
17.61525,15.014251,22.410019,0.43368077,3.477974,6.333079,3.2360315,6.809291,4.7244277,2.9566607
17.527985,13.844843,22.4293,1.1243316,3.2812674,5.307615,3.1574492,6.9729934,5.434521,4.3206296
17.45364,13.31902,21.89284,0.9054882,3.331275,6.0166707,3.187976,6.5279584,5.246141,4.7164483
17.557215,15.050193,22.351088,0.34660897,3.6539376,6.0178823,3.05426,6.8903604,4.517175,3.0285208
18.036892,14.010958,22.777416,0.78747845,3.3679082,6.5664577,4.004736,6.78427,5.3629975,4.016964
17.350273,13.79227,22.507439,1.2964191,3.60212,5.476278,3.288822,6.894131,5.4582767,3.923123
17.980389,13.411221,22.62299,1.2950189,2.9139178,5.789485,2.9941251,6.753535,5.277342,4.960823
17.861267,15.0404415,22.481562,-0.07107246,3.7660706,6.361378,3.3430407,7.3808064,4.4610395,3.2229183
16.824638,13.537556,21.883127,1.2338847,2.1134143,6.8226542,2.9154482,6.094806,5.7772946,4.8293076
17.362873,14.544419,22.922503,0.6036269,3.237407,5.6247582,3.5209188,7.1999493,5.1335707,3.6657019
17.591822,14.4951725,22.939203,0.3774623,3.557884,5.421103,3.1181815,7.576984,4.7646356,4.4941545
17.28084,13.3814535,21.97876,0.8724017,3.3883197,5.781922,2.742606,7.196316,5.283957,4.9542418
17.618076,14.093558,23.078814,0.86156464,2.907308,6.3042006,3.907465,6.9549885,5.5438414,4.3386173
17.252905,13.089611,21.671503,1.0239961,3.2275052,6.159776,2.9406848,6.6672187,5.413294,4.805238
17.487082,13.885055,22.573196,1.271279,3.581571,5.5077214,2.9123244,6.6708884,5.172318,4.625841
17.343306,14.129407,22.794964,0.88411397,3.4254503,5.440387,3.308363,7.37808,5.312274,3.9938824
17.45299,13.279706,21.958126,1.0832044,3.289062,5.9339676,2.518401,6.875365,5.1385126,5.031323
17.926704,15.001878,22.4364,0.23783883,3.039361,6.54329,3.332036,7.5328403,5.2488103,3.764014
17.530043,14.367262,22.76251,0.62919486,2.7347746,6.521573,3.851119,6.9743905,5.497597,3.9327955
17.323431,13.497225,21.761074,0.80152094,3.6572251,6.2864933,2.5247343,7.072504,4.9830594,4.406252
18.113539,15.053596,22.649767,-0.26977873,3.317042,6.864217,3.6783502,7.5328,4.7349634,3.5879724
17.330563,13.99637,22.483109,1.3356189,3.276064,5.59297,3.129737,6.5220785,5.3665476,3.9427392
17.398684,15.247242,22.381977,0.53611255,3.2379045,6.093728,2.7981334,7.141116,4.855604,2.9671204
17.77205,13.83625,22.096716,1.0453432,3.282197,6.79232,3.34908,6.764227,5.5664363,3.8456771
16.706041,13.597402,21.856535,1.207283,1.9641786,6.889049,2.833394,6.0116496,5.7450747,4.9171996
17.299456,13.227665,22.137165,1.2110348,3.2275162,5.790212,3.1255624,6.530046,5.441792,4.8726225
17.220383,13.255443,22.12982,1.1670879,3.4852512,5.614756,2.875885,6.936135,5.3971515,4.8478355
17.948656,14.464179,23.058184,0.12761423,3.7023828,6.0938234,3.88672,7.286756,4.8132505,4.091864
17.097315,13.243037,22.067211,1.2754958,3.130512,5.8995037,2.8739095,6.6635194,5.531601,4.8736124
18.015032,14.67808,23.011381,-0.06894863,3.4924612,6.514174,3.9800107,7.207395,4.652203,3.8087807
17.440575,14.205717,23.152628,0.52835196,3.2142158,5.7913775,3.6336882,7.3865986,5.2055917,4.5063663
17.892654,14.34878,22.394163,0.34730983,3.8123655,6.365887,3.067167,7.7769866,4.5346885,3.5614676
17.65936,14.321719,22.965025,0.9335303,3.5717597,6.299132,3.57065,6.561279,5.0096936,3.8809392
18.004915,14.946686,22.298609,0.11979203,3.1573114,6.7872753,3.4215608,7.163338,4.8808846,3.5741746
18.219736,15.174608,23.220207,0.10541469,2.9171193,6.69514,4.0364804,7.5579405,5.083006,3.5863595
17.321823,13.818377,22.422956,0.67614,3.5032244,5.6068077,2.938427,7.5784755,5.2066092,4.6697364
16.821072,13.608696,22.055992,1.0604765,2.2613873,6.648489,3.0948472,6.18422,5.5932956,4.7641687
17.206924,13.185997,21.722061,1.0626086,3.2331135,6.0053177,2.5601387,6.7840247,5.2728972,5.0304008
17.517427,14.831024,22.278814,0.55039966,3.570857,6.1695695,3.078247,6.770885,4.6923394,3.0364184
17.256918,14.069445,22.68174,0.70426667,3.6061232,5.6202693,3.2608204,7.56077,5.306983,4.065382
17.936768,14.316498,22.723364,0.49230298,3.5628195,5.8253922,3.9646769,7.020505,5.272794,4.2156916
17.383259,13.371859,22.154297,1.3734121,3.4511456,5.5124326,3.194304,6.63398,5.5691967,4.3730025
18.07451,15.039833,22.971594,0.055489432,2.9188762,6.802402,4.077557,7.317247,5.1443796,3.608539
17.148415,13.744118,21.96496,1.022413,3.4477859,5.8196945,2.8555355,6.734071,5.203816,4.0019097
18.186209,14.76955,23.127394,0.17412664,3.609978,6.477581,3.6526663,7.3839626,4.6615467,4.05037
17.754034,14.799331,22.820808,0.20165536,2.692171,6.699071,3.9370604,7.1863675,5.362281,3.9567275
17.769848,14.005073,21.966301,1.0852476,3.2802103,6.289431,3.0389464,7.070825,5.721401,3.9763672
17.415724,14.971718,22.38561,0.6823828,3.196561,6.25222,2.806281,7.363694,5.392654,3.5340316
17.791311,14.518527,22.806372,0.9308544,3.2256646,5.829052,2.7101808,6.8980575,4.847503,4.8773556
