UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
3.128778,5.732479,6.2574935,2.2673998,3.098857,5.62121,1.4039893,3.9877791,12.345477,-0.061504938
2.6847355,6.100694,6.216826,2.336009,2.3450882,5.923464,1.2612103,4.231376,12.558193,-0.07447218
3.587883,6.908412,6.764053,2.8529751,3.156003,6.0848513,1.6200995,3.2032218,13.050247,-1.0601168
3.7892177,6.120222,6.7803473,2.536658,3.2248375,5.957775,1.6446964,3.7295885,12.433575,-0.62853587
2.456005,6.7380567,6.098434,2.5519247,1.8124056,6.0676627,1.0177889,4.124933,12.656294,-0.61468303
3.8227484,5.998221,6.7881603,2.2925158,3.1590786,5.8062735,1.8521045,3.759555,12.507932,-0.4722852
2.407679,7.032507,6.206649,2.9750748,2.468502,6.0031447,0.8310816,3.740847,12.909428,-0.84159446
2.4252255,6.496661,6.1681433,2.6256275,2.4519994,6.246944,1.2175959,3.9258664,13.037306,-0.18237144
3.3838744,6.989531,6.0559387,2.7905447,3.0695393,6.045157,1.3655485,3.3561356,12.884926,-0.9596487
2.8528786,5.874615,6.370464,2.592151,2.8574493,5.3156314,1.1154568,4.0393357,12.509349,-0.14361311
3.5210536,6.6650786,6.682424,2.8161407,3.1274831,6.002573,1.493071,3.387033,12.799461,-0.9616489
3.3035872,5.6217875,6.209016,2.2505567,3.1170835,5.7316623,1.3856987,4.0424213,12.18404,-0.1759674
2.2609649,6.863236,6.2775145,2.742441,2.2366114,6.236605,0.99504346,3.9608023,12.942939,-0.63427263
3.0593383,6.9824705,5.622487,2.7511373,2.3557434,6.1813984,1.0589669,4.0328403,12.550566,-1.0839807
3.462764,5.7392807,6.3541446,2.0391324,2.8548012,5.731802,1.441518,4.120026,12.034514,-0.14374512
2.6957219,5.8835974,6.15499,2.3584013,2.6130462,5.789751,0.98689026,4.024707,12.219899,-0.012345447
2.6997037,6.3901825,5.8082247,2.2563546,2.455182,6.023152,0.92567086,4.1982455,12.296817,-0.027838008
2.5470479,5.806116,6.196631,2.35408,2.4654908,5.765128,1.09226,4.1892,12.427572,-0.04350886
3.5345678,5.921216,6.8051014,2.416255,2.8816805,5.483069,1.7468892,3.8279436,12.496218,-0.4663414
3.4291089,5.912875,6.673933,2.187552,3.030395,6.1094112,1.6334443,3.89952,12.528956,-0.21222389
3.2810986,6.324573,6.548093,2.7726462,2.8039775,5.4891834,1.3607095,3.5370686,12.508795,-0.7992644
2.4238417,7.1821766,6.025807,2.831627,2.3172657,6.222019,0.94765943,3.8356135,12.979503,-0.69059145
2.5021574,6.532745,6.247073,2.8733199,2.8465967,5.452488,0.9400464,3.8066537,12.785367,-0.4054585
2.5361745,7.308982,6.0056157,3.0436502,2.508147,5.8776145,0.9671777,3.5456464,13.231113,-0.81014913
2.6338427,6.8109975,5.7882075,2.4213953,2.1047509,5.9740386,1.077263,4.087152,12.664699,-0.57745636
2.6284523,6.6489205,6.4543486,2.8580134,2.6416912,6.005926,1.3445113,3.656397,13.23993,-0.45918825
4.1894393,6.163409,6.168691,1.061174,2.582492,6.383835,1.8063313,4.337614,11.756404,-0.15797259
2.8690653,6.3430624,6.343539,2.9415207,3.046851,5.7380314,1.0596932,3.5044332,12.622683,-0.6800228
2.773102,6.821135,6.251686,2.8088245,2.5540419,5.771389,1.3621943,3.6157966,13.178163,-0.45091987
2.3052163,6.632129,6.087151,3.000839,2.3338096,5.863961,1.0695609,3.9134185,13.220466,-0.46488863
2.8006184,6.0056086,6.5845184,2.7892582,2.4741137,5.4012723,1.2017637,3.755236,12.520069,-0.6119229
