#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
UNCLASSIFIED	9.68148	0.0	0.0	9.21863	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria	90.25515441638169	99.75171	99.69894	90.72830573529492	99.70903	99.07788	99.52156999999995	99.49792	56.28432000000001	97.31251999999998
d__Archaea	0.0633584431067754	0.1276	0.30109	0.0530526311346045	0.1289799999999999	0.67761	0.2240599999999999	0.50203	43.7157	0.26893
d__Bacteria;p__Firmicutes_A	47.70246794879105	49.04832000000001	33.47665	54.50792907983489	55.29889999999999	25.33318000000001	44.116220000000006	66.91314999999999	31.45805	50.22033
d__Bacteria;p__Firmicutes_B	6.615036925548058	0.00454	0.91175	0.0	0.05195	0.41931	0.0081	0.0	0.06378	0.01453
d__Bacteria;p__Actinobacteriota	3.555551187592028	3.01113	21.009690000000003	10.38603298336724	8.146389999999998	10.91628	9.48572	5.795859999999999	13.28846	3.51095
d__Bacteria;p__Firmicutes_C	4.128685431957909	2.6262600000000003	0.05713	4.737879566931915	0.8778900000000001	24.68681	4.07041	1.46017	1.16933	1.07863
d__Bacteria;p__Proteobacteria	6.97129833514845	1.14656	9.02566	0.5082304075016599	3.09511	2.11927	1.5434100000000004	4.04448	0.1631699999999999	8.37355
d__Bacteria;p__Campylobacterota	1.5287132378284531	0.08985	0.03581	0.0080341510188441	0.02312	0.03467	0.12924	0.02398	0.01798	0.11266
d__Bacteria;p__Cyanobacteria	1.752721235823356	0.3183299999999999	1.56597	0.2181022352855705	4.47614	0.28874	1.46067	1.20498	0.3119	0.93077
d__Bacteria;p__Firmicutes	10.31174693100406	12.94612	22.51594	6.725365122532546	8.35096	7.474589999999999	7.782630000000001	11.68858	3.79641	11.12915
d__Bacteria;p__Bacteroidota	6.963350305222012	30.21316	9.73247	11.222365409087052	14.006490000000005	25.7294	27.42717	2.23803	5.811869999999999	15.663120000000005
d__Bacteria;p__Fusobacteriota	0.2403737141616139	0.07067	0.4009	0.0255004861151786	0.09348	0.18423	2.34382	0.10089	0.01453	0.2037299999999999
d__Bacteria;p__Elusimicrobiota	0.2293638863430595	0.0	0.0	0.1003043328895013	0.25546	0.0	0.22013	0.0	0.0	0.02037
d__Bacteria;p__Verrucomicrobiota	0.1308715382205525	0.2767699999999999	0.30779	2.138200781832103	4.53816	0.0589299999999999	0.60237	0.17232	0.11236	5.555820000000001
d__Bacteria;p__Spirochaetota	0.1046069120545507	0.0	0.0	0.0	0.31171	0.0	0.0	5.13884	0.0	0.22728
d__Archaea;p__Thermoplasmatota	0.0633584431067754	0.1276	0.0609899999999999	0.0530526311346045	0.04384	0.67761	0.1687	0.0	0.17809	0.04637
d__Bacteria;p__Desulfobacterota_I	0.0203668266864973	0.0	0.65918	0.1503611788984351	0.16753	1.73868	0.27415	0.71467	0.0764799999999999	0.27163
d__Bacteria;p__Firmicutes_A;c__Clostridia	47.70246794879105	49.04832000000001	33.47665	54.50792907983489	55.29889999999999	25.33318000000001	44.116220000000006	66.91314999999999	31.45805	50.22033
d__Bacteria;p__Firmicutes_B;c__Peptococcia	6.604090320694827	0.00454	0.91175	0.0	0.05195	0.41931	0.0	0.0	0.06113	0.01453
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	2.965066755170821	2.77436	20.61905	9.105543639288143	7.709439999999999	10.435299999999998	9.17317	4.948309999999999	6.043119999999999	3.3511900000000003
d__Bacteria;p__Firmicutes_C;c__Negativicutes	4.128685431957909	2.6262600000000003	0.05713	4.737879566931915	0.8778900000000001	24.68681	4.07041	1.46017	1.16933	1.07863
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	2.575730702853819	0.02484	0.06558	0.1070403103538881	0.18384	0.37652	0.00859	0.30938	0.02327	0.77254
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	4.395567632294631	1.12172	8.96008	0.4011900971477718	2.91127	1.7427499999999998	1.5348200000000003	3.7351	0.1399	7.60101
d__Bacteria;p__Campylobacterota;c__Campylobacteria	1.5287132378284531	0.08985	0.03581	0.0080341510188441	0.02312	0.03467	0.12924	0.02398	0.01798	0.11266
