#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
k__Bacteria|p__Firmicutes|c__CFGB76238|o__OFGB76238	0.1346197568790432	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.01136	0.0389
k__Bacteria|p__Firmicutes|c__CFGB1767|o__OFGB1767	0.1313682900909549	0.01098	0.19717	0.0	0.29476	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1347|o__OFGB1347	0.125244694306722	0.0	0.0	0.0	0.0	0.68543	0.0	0.0	0.02125	0.0
k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787	0.1166373391704772	0.0	13.75624	0.0	0.01817	0.0479	0.0	0.00061	0.06673	0.0
k__Bacteria|p__Tenericutes|c__CFGB10317|o__OFGB10317	0.1080480477386107	0.0	0.01553	0.1919935140085132	0.0	0.92372	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2978|o__OFGB2978	0.0981762332958872	0.0	0.0	0.0	0.02562	0.0	0.0	0.00811	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	0.0942202820370465	0.07079	0.33461	3.2492557817126606	0.07429	0.01878	0.12661	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1763|o__OFGB1763	0.0925313256776784	0.13461	0.0	0.0	0.04591	0.69832	0.0	0.05501	0.0	2.31966
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	0.0823072689995787	0.0	0.0	0.0065544147294976	0.0	0.0	0.20707	0.0	1.88674	0.0
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280	0.0809886185799651	0.0	0.0	0.1921206079229356	0.01995	0.0	0.03893	0.0	0.0	1.42146
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403	0.0803654207789149	0.02484	0.0	0.0034496919628935	0.01637	0.04904	0.0	0.03068	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__CFGB76022|o__OFGB76022	0.0755785391186738	0.0	0.0	0.0	0.0	0.0	0.01274	0.0	0.0	0.0
