#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
UNCLASSIFIED	0.0	11.46211	3.73592	0.0	0.0	3.672	0.0	0.0	0.0	7.18641
d__Bacteria	89.08473	87.85619715923178	93.05007836902048	95.9918	99.34807000000002	84.80177404220433	99.62709999999998	99.89279999999998	99.85594999999998	91.29612740930202
d__Archaea	10.91536	0.2223894614440004	1.9771582295716528	3.48164	0.13646	11.526242054411467	0.37293	0.1070599999999999	0.144	1.046974449080578
d__Bacteria;p__Proteobacteria	23.77841	1.6296637403944774	7.567010965547959	2.27397	18.25723	2.047239651050226	11.769640000000004	21.25644	1.7916200000000004	1.0615833085434772
d__Archaea;p__Thermoplasmatota	10.908	0.1522674559245926	1.9771582295716528	3.02847	0.13646	11.526242054411467	0.00979	0.06619	0.0	0.5394511624540032
d__Bacteria;p__Firmicutes_A	27.85582	28.3760116721546	45.14004460495386	59.93012	32.467400000000005	49.3116212713539	41.93131999999999	34.32339999999999	65.06387	39.36929842143925
d__Bacteria;p__Actinobacteriota	12.04442	29.114523884829445	11.837612672639336	5.511349999999999	14.56585	5.38386807088234	13.396679999999998	7.738479999999999	6.8361	6.834477387075539
d__Bacteria;p__Bacteroidota	12.55848	17.669381907450084	5.978740350007416	9.23986	14.47567	12.159251852786817	7.62103	22.67287	8.715009999999998	10.127856341393246
d__Bacteria;p__Firmicutes	9.53473	8.59140655124243	15.882821672296568	6.018630000000001	16.26838	9.70791625503047	22.63701	6.827439999999998	10.622350000000004	29.854874957098986
d__Bacteria;p__Fusobacteriota	1.65547	0.1744019273637996	0.0	8.47035	0.11693	0.0	0.17543	0.39072	1.52518	0.1193582799827686
d__Bacteria;p__Firmicutes_C	1.24067	0.4657801093895202	2.7678809758494234	1.0157699999999998	1.07801	2.544128357103659	1.17947	2.2579199999999995	0.7893899999999999	2.9206117226732298
d__Bacteria;p__Cyanobacteria	0.16299	0.3717617285043447	2.493201061527832	1.53451	1.02497	0.0279062206819454	0.5721700000000001	3.2571200000000005	2.15835	0.2440626228947811
d__Bacteria;p__Verrucomicrobiota	0.21814	0.5778867803348159	0.2654481894377903	1.48694	0.74071	0.0585096252751593	0.05624	0.50117	1.54763	0.0665844712749908
d__Bacteria;p__Desulfobacterota_I	0.02266	0.8008163228819329	0.0923557544684011	0.0653499999999999	0.01891	0.2066717172009457	0.21009	0.59253	0.19101	0.6974198969257546
d__Bacteria;p__Spirochaetota	0.01033	0.0	0.0	0.44495	0.0	0.0	0.0	0.01734	0.4754	0.0
d__Archaea;p__Methanobacteriota	0.00736	0.0701220055194077	0.0	0.45317	0.0	0.0	0.36314	0.04087	0.144	0.5075232866265751
d__Bacteria;p__Firmicutes_B	0.00261	0.0	0.0063919346432164	0.0	0.2159799999999999	0.08065543174661	0.00844	0.03493	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	23.46889	1.5908664388558351	7.4998667725714	2.27122	4.34654	1.9656883689330875	11.182330000000002	21.15291	1.1263900000000002	1.0211073008448104
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata	10.908	0.1522674559245926	1.9771582295716528	3.02847	0.13646	11.526242054411467	0.00979	0.06619	0.0	0.5394511624540032
d__Bacteria;p__Firmicutes_A;c__Clostridia	27.85582	28.3760116721546	45.14004460495386	59.93012	32.467400000000005	49.3116212713539	41.93131999999999	34.32339999999999	65.06387	39.36929842143925
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	4.61704	6.9962106097730885	1.5047037712065645	0.6533200000000001	7.24879	0.0662254978213238	0.6007	3.94899	0.41825	1.2381704496750603
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	7.427379999999999	22.118313275056355	10.332908901432772	4.858029999999999	7.31706	5.317642573061016	12.795979999999998	3.78949	6.41785	5.596306937400479
d__Bacteria;p__Bacteroidota;c__Bacteroidia	12.55848	17.669381907450084	5.978740350007416	9.23986	14.47567	12.159251852786817	7.62103	22.67287	8.715009999999998	10.127856341393246
d__Bacteria;p__Firmicutes;c__Bacilli	9.53473	8.59140655124243	15.882821672296568	6.018630000000001	16.26838	9.70791625503047	22.63701	6.827439999999998	10.622350000000004	29.854874957098986
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	1.65547	0.1744019273637996	0.0	8.47035	0.11693	0.0	0.17543	0.39072	1.52518	0.1193582799827686
d__Bacteria;p__Firmicutes_C;c__Negativicutes	1.24067	0.4657801093895202	2.7678809758494234	1.0157699999999998	1.07801	2.544128357103659	1.17947	2.2579199999999995	0.7893899999999999	2.9206117226732298
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.30952	0.038797301538642	0.067144192976558	0.00275	13.91069	0.0815512821171385	0.58731	0.10353	0.6652300000000001	0.0404760076986667
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia	0.16299	0.3717617285043447	2.493201061527832	1.53451	1.02497	0.0279062206819454	0.5721700000000001	3.2571200000000005	2.15835	0.2440626228947811
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.21814	0.1258743121804822	0.1438666615103454	1.48694	0.74071	0.0585096252751593	0.05624	0.08659	0.79731	0.0344709682625196
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.02266	0.8008163228819329	0.0923557544684011	0.0653499999999999	0.01891	0.2066717172009457	0.21009	0.59253	0.19101	0.6974198969257546
d__Bacteria;p__Spirochaetota;c__Spirochaetia	0.01033	0.0	0.0	0.44495	0.0	0.0	0.0	0.0	0.4754	0.0
d__Archaea;p__Methanobacteriota;c__Methanobacteria	0.00736	0.0701220055194077	0.0	0.45317	0.0	0.0	0.36314	0.04087	0.144	0.5075232866265751
d__Bacteria;p__Firmicutes_B;c__Peptococcia	0.00261	0.0	0.0063919346432164	0.0	0.2159799999999999	0.08065543174661	0.0	0.03493	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	23.33717	0.8261027430540829	7.324050064252568	1.44999	3.39144	0.404201907502628	10.76493	3.50237	0.54203	0.5021029728233142
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales	10.908	0.1522674559245926	1.9771582295716528	3.02847	0.13646	11.526242054411467	0.00979	0.06619	0.0	0.5394511624540032
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	14.96745	12.699086345776164	23.5059160884942	42.514520000000005	9.84229	18.178875069954177	27.2671	15.58731	44.46612	18.755780058122777
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	4.61704	6.9962106097730885	1.5047037712065645	0.6533200000000001	7.24879	0.0662254978213238	0.6007	3.94899	0.41825	1.2381704496750603
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	7.427379999999999	22.118313275056355	10.332908901432772	4.858029999999999	7.31706	5.317642573061016	12.795979999999998	3.78949	6.41785	5.596306937400479
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	12.55848	17.669381907450084	5.978740350007416	9.23986	14.47567	12.159251852786817	7.62103	22.67287	8.715009999999998	10.127856341393246
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	3.51595	4.320374357487356	4.538369860759611	2.9391500000000006	9.320959999999998	7.579279446658035	5.555669999999999	4.592420000000001	1.5800699999999996	6.446822855190602
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39	4.29411	3.105979862658128	10.992356327334722	2.34154	3.10814	1.884050391618801	3.25131	2.283339999999999	3.707	2.822387097707628
