UMAP_1,UMAP_2
4.1154695,-6.2614202
1.9934176,-6.1500053
-1.0692195,-3.0699112
2.382726,-3.5879934
-0.84678954,-10.032776
3.0417562,-3.3626633
-2.9145663,-8.008384
-1.0386126,-7.392729
-1.9480354,-4.3044734
1.6794335,-5.9556494
-0.12790972,-3.117465
3.797031,-6.4904737
-2.4358487,-8.114177
-1.9874275,-8.4868965
4.1430545,-5.876217
2.5434248,-7.7951016
2.3442526,-8.929786
2.3733964,-6.761196
1.8008732,-3.7876165
2.8723748,-4.3792014
0.23367721,-4.01054
-1.8034327,-5.4134417
0.20427145,-6.2635036
-3.6333694,-8.149417
-0.57845044,-9.997795
-1.6010286,-5.040264
7.3995337,-6.563451
-0.74254763,-5.0235963
-0.97310007,-7.107392
-2.0981197,-7.99385
0.61593366,-4.98818
-0.53526884,-5.5350585
5.81449,-4.974412
7.775657,-6.373736
0.3764551,-8.638667
1.470399,-6.5257587
-2.6145487,-7.4913435
2.2291372,-5.6704535
1.7133521,-7.0772147
1.318101,-5.791869
-2.745319,-7.667737
6.5472875,-6.2732196
-0.6554247,-8.649263
4.207088,-4.5432897
2.123723,-5.992833
-0.06335498,-6.1125603
0.93777525,-9.834675
-2.7255561,-9.338276
7.0213876,-5.9018683
3.6392746,-5.105955
-1.8027704,-8.342648
1.0253046,-7.6522493
-0.72889376,-6.911556
-2.1033149,-9.933587
1.3068551,-3.9104724
3.838697,-4.24181
-0.26425952,-6.2299795
0.48680702,-8.94014
4.5536504,-6.7888646
1.7235047,-5.6855245
-2.3568583,-8.365278
0.11402947,-10.2302
2.573293,-7.441692
-2.3848042,-8.71768
-1.689411,-8.214498
-3.6523006,-8.475449
1.3098073,-8.719797
1.3230234,-9.336396
-0.81380683,-10.251271
-1.1518644,-7.5184517
3.8023624,-4.12579
2.554411,-6.366758
6.0460377,-5.430535
-0.9709938,-6.551232
4.449605,-4.2547197
-1.959983,-6.2456207
3.2503269,-5.7634497
1.033935,-9.133373
-2.7444005,-8.448236
0.3646615,-10.663227
-1.0624193,-7.717106
2.587474,-5.989779
0.45263207,-6.907877
1.7164018,-7.7438965
-1.5108008,-7.972238
-0.56681806,-7.347786
6.7230196,-6.175381
2.3301625,-5.7576427
0.5865078,-6.5816426
1.2658281,-7.8105574
2.0879226,-7.920748
-1.1789114,-8.824656
0.03489165,-9.989023
-0.7679336,-6.2498965
3.943799,-5.8267193
3.0273852,-5.7249203
2.02626,-5.4170613
0.11866642,-5.0842013
0.90646064,-7.239171
-2.100194,-9.444684
-0.36923638,-8.777178
0.628209,-5.929158
-1.1361347,-9.376294
-1.4904156,-4.525168
1.8061372,-9.02109
-3.4079323,-8.754858
0.68182516,-7.6903524
1.8372935,-7.5132546
4.1919026,-3.9875426
-1.8882269,-7.1138573
0.91399395,-8.207831
1.6685243,-5.0102596
-1.7894104,-6.915352
2.4359105,-10.003288
2.6152756,-6.500182
0.74549645,-9.321848
5.4931273,-6.175496
-2.4822807,-6.1097794
-2.0785031,-7.5648375
-1.2309779,-2.6248646
1.1533266,-4.835219
-1.2510643,-8.329871
0.32069305,-4.9420857
-2.042318,-5.8158975
-0.5303623,-8.4299135
-0.61914593,-7.4311123
-2.4380684,-10.545478
-2.001178,-7.586221
2.0969388,-4.093984
1.6713061,-9.966808
2.388015,-5.127432
7.3297944,-7.035332
1.7113851,-4.381654
0.78260654,-5.993518
0.97611785,-11.961727
1.4667386,-3.919279
1.0072623,-7.1016474
3.6647398,-5.847248
-0.78329086,-9.539037
3.4316878,-8.276444
2.0591164,-6.815386
-0.33472833,-8.629687
2.5724545,-5.2422466
-2.650179,-6.2135224
-3.6484363,-6.447447
-2.3211122,-6.7993197
-1.1306989,-6.109705
2.132959,-6.4617453
0.35000515,-2.9904969
-0.24730036,-9.351775
1.2364883,-6.573592
2.7075071,-7.759182
-3.1214576,-8.7048025
0.07390934,-8.347225
0.33245245,-7.772767
6.8101745,-7.0674276
1.4006294,-9.166353
-0.8267194,-8.94595
0.78891927,-9.074687
-1.0675431,-7.4832363
-1.2399246,-7.988516
1.9568907,-6.816057
0.9190819,-8.242708
-3.3519254,-7.872308
1.536346,-8.810793
-2.7529395,-7.1960855
0.9023948,-4.4582834
6.0192604,-6.397633
-1.8933724,-9.212161
0.13229199,-8.30176
-1.5696447,-7.896046
1.9419483,-11.029589
-0.87903845,-9.291482
-0.6898119,-9.62072
-1.9283657,-4.78957
2.6752334,-5.39005
-2.669836,-4.963766
-3.5800064,-8.886446
-1.7904763,-8.973401
-1.4968809,-4.721386
-1.0186367,-8.670686
2.0545897,-5.091985
-3.2179544,-6.1081824
-3.5311527,-7.840807
-2.1074514,-8.473725
-2.0431561,-8.9749975
1.0817595,-5.277003
-0.13849361,-2.1540253
-1.6816645,-3.6768806
3.171999,-5.7997518
1.875168,-7.910652
-1.2557833,-9.002099
4.1771464,-4.8787313
-4.1194043,-8.085407
-0.4886266,-5.94811
-0.8191062,-2.2484398
0.037806034,-5.850248
0.6120167,-5.406202
6.0548005,-5.6572156
0.43601403,-7.963102
1.056153,-6.8355727
0.9328614,-7.2851815
-2.287412,-6.134258
-0.64251846,-8.286421
1.6786805,-7.625037
-1.438778,-6.7578692
0.20511214,-8.716484
-0.6690301,-2.2618377
2.3449442,-6.9226937
2.373906,-8.813668
3.5059304,-4.568847
-2.195946,-6.0325036
3.044538,-8.579189
3.057457,-4.1812167
0.002922734,-7.2000566
1.6558311,-6.295351
-3.9256887,-7.0423884
0.42494816,-6.365938
-0.4599737,-5.403509
-1.1296934,-7.9206214
-2.729096,-6.430204
0.70381963,-4.4608126
5.0365877,-4.4459357
1.3939215,-7.710183
2.1471903,-5.4016485
2.0583885,-6.888475
-1.0532448,-9.884871
1.0110242,-5.981043
-0.10907293,-6.8125663
1.629905,-6.3956194
1.8865672,-3.0422552
-1.9521046,-4.913283
5.876487,-6.71325
-1.0373563,-5.285367
0.280953,-7.839978
-3.4949372,-5.0811276
-3.253684,-5.760052
-3.0728889,-7.9743466
2.8002498,-6.9124484
-0.11240718,-5.383329
-0.7039602,-7.82708
-0.2907485,-7.7620564
2.1021771,-3.542572
-0.82710797,-9.969398
-0.067771085,-2.2798033
-2.1290457,-4.2813907
2.1457314,-6.0739336
-1.5108597,-9.884863
3.169126,-6.337085
0.3418324,-4.1817584
-2.975429,-9.957513
1.7396101,-6.2457833
0.8129025,-5.221836
-4.1803517,-6.7665834
2.393237,-3.2785082
-0.9313878,-5.438414
6.3476048,-5.7202616
1.153838,-9.647978
2.5605586,-3.4415267
-1.6229044,-8.8207655
1.1976547,-8.205701
-0.53430986,-9.203187
2.5283566,-4.6068063
-0.9686353,-7.519494
-0.12904286,-4.925899
1.4306577,-5.464045
2.062144,-5.8703947
0.81201464,-8.3854265
-4.110979,-8.240078
1.001814,-6.0396004
-0.14397307,-6.055762
1.812417,-7.204819
1.5434737,-4.938771
-1.6657332,-6.3140697
-1.2822627,-7.2368803
7.6252007,-6.199783
5.8985553,-7.610692
1.502033,-3.0220447
1.2811053,-5.9129286
-1.3483944,-9.010889
1.9482996,-9.252479
3.5158877,-3.458139
-1.591207,-8.496487
-3.0949166,-9.726681
3.255209,-4.784647
4.989031,-6.488612
1.5051912,-7.7611675
0.59610736,-5.6644087
-1.3914938,-5.1983724
0.47097683,-5.5621824
0.53119826,-5.4105163
4.1782413,-5.1711583
0.45501563,-9.295837
-1.2551475,-7.35956
-1.5476099,-6.736098
0.5688249,-7.5007067
-0.37722412,-8.431416
-2.8216543,-8.840732
0.609489,-6.5889993
-0.3633812,-8.429214
-2.962956,-5.6739964
1.8417884,-3.8676264
0.89462584,-5.6710095
-1.3787131,-3.873143
2.5641036,-6.433419
-2.3616705,-4.9585605
0.042332385,-7.35425
-2.7967918,-6.1665945
2.2193234,-5.33501
4.1104593,-4.6667686
2.959694,-5.9072647
-1.362708,-8.012
-1.2701945,-8.529311
2.9046528,-5.6633353
0.10284585,-7.989279
-1.6818264,-7.4628897
-2.5092902,-6.524288
-0.5239649,-3.498371
-0.15426123,-9.413653
-0.15015504,-4.0472445
2.4795523,-4.3478785
-0.48727944,-1.8106496
7.285622,-6.065509
-2.396181,-5.6105943
-2.7718742,-6.860966
3.82484,-5.824504
4.7513266,-4.5402737
5.7165604,-5.343377
0.5208546,-5.655666
-0.054410018,-5.687142
6.6356783,-6.287732
0.9763395,-5.902059
0.26949498,-7.358225
-1.4018867,-5.7041855
0.86567986,-6.4921026
1.3934559,-5.4786835
0.47272995,-3.919529
0.6054539,-8.347324
-0.7093137,-7.184063
2.7955403,-7.1806707
6.6093097,-6.4411345
2.761298,-6.244676
