UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
3.9761863,2.6787462,1.9698768,-0.2797686,1.3711956,5.3948646,1.4623545,3.2477179,4.671877,6.442862
3.442193,3.931642,5.528442,-4.1274076,5.2102337,8.274151,7.6113954,5.5332336,0.29689407,4.0959654
2.8666677,6.432809,-0.99374956,10.024654,4.9324183,3.047134,-0.38587233,13.035751,-1.5579779,1.4086275
8.567989,6.94468,3.1684318,4.263147,4.972771,0.83502364,2.214991,2.906693,3.464054,7.2357335
2.0136864,8.57142,7.195972,-0.57780546,5.3028183,6.606032,4.714159,6.44951,4.2064385,0.19276802
1.3081039,2.2826834,0.3683122,8.925856,-0.45630482,2.2267451,5.150998,2.8017669,2.8308365,4.6678085
2.588831,8.71774,7.272377,2.7973862,4.3197093,4.8158274,1.6450592,5.3250494,6.886583,1.763474
-0.5834745,8.963421,2.6959827,3.830413,1.0439068,6.935329,2.4311676,3.384365,2.0959609,5.533921
2.7701893,2.8752916,3.4121609,12.138997,7.7156873,2.4222112,3.6343293,5.072426,2.9659636,9.527616
-1.3537836,3.3255126,4.1919236,-0.40325746,1.4505514,1.2204802,5.4739933,5.3068748,4.721849,1.0914638
0.3014055,3.5637372,0.6977757,8.293519,4.6880093,4.696424,4.828005,11.58761,2.2574935,6.695179
4.6710844,-0.40407187,2.0801284,3.9960759,7.610646,7.853926,2.8298776,3.5525322,7.9300103,3.4181232
2.145838,11.697234,3.6965706,5.1676536,9.33324,9.711096,6.440902,4.3878093,4.9973664,4.7871222
2.0194058,8.57944,7.1837063,-0.5719966,5.284092,6.588748,4.702005,6.4574647,4.219437,0.20279522
-1.2649107,3.2935257,4.084642,-0.4338478,1.4281179,1.2797256,5.5574183,5.16832,4.792715,1.1179888
1.9545454,3.7759702,3.439765,-2.7801123,8.032577,6.8331733,3.5197415,5.256374,4.0371184,4.369542
1.9015913,3.825075,3.3858428,-2.8359058,8.088343,6.888846,3.5272949,5.2008457,3.9812913,4.425379
3.9739368,2.6762214,1.9695162,-0.28108937,1.3698308,5.3937902,1.4622606,3.2474277,4.671127,6.4427905
2.3308733,2.8120415,-0.46088874,4.4013896,3.4687934,-2.465333,8.215611,8.073353,1.9468901,2.9798245
1.9721361,2.207598,1.4318198,-0.18109982,2.8846383,8.986517,4.456783,9.498876,4.0859094,8.193367
2.3223736,2.8030338,-0.47003034,4.3920355,3.4772596,-2.473574,8.2248335,8.08272,1.9377239,2.9705837
2.1255877,11.677122,3.7167182,5.147504,9.313116,9.690929,6.4206953,4.407956,5.0174456,4.7668924
2.0218565,7.971581,2.8647075,-0.49107268,3.0952072,2.9209185,5.505679,9.173627,3.829177,0.019100014
4.2121587,10.322195,3.5774944,4.2705235,7.720769,1.4389448,2.4868605,7.0193343,5.7629285,1.840121
2.243028,6.2183485,5.0244737,0.83642787,9.451429,1.1210529,2.6688602,7.5855427,6.037754,8.178075
-0.62933934,9.010303,2.6492803,3.7767825,0.9892873,6.8862004,2.4838893,3.3446872,2.1479328,5.586567
2.1629636,2.1111119,1.652909,0.07174732,2.8723476,8.777298,4.346108,9.162461,3.7847912,7.9592333
0.30057085,3.5643957,0.6970375,8.295163,4.68855,4.6947627,4.8283987,11.588438,2.2571113,6.6957016
1.8356142,8.155837,0.65547377,5.759165,7.9108267,3.153872,2.5143137,1.3454516,1.4575996,3.1597273
2.0318322,8.280393,7.4736114,-0.55684453,5.5922384,6.894784,4.9451127,6.2151823,3.9793756,-0.040347364
0.8111538,8.592607,2.993767,4.106968,6.9698987,2.8932006,0.61311615,1.1029152,8.222982,3.9234629
-0.30216417,8.954194,2.422605,3.5936353,0.7649855,6.8592563,2.672644,3.2007368,2.2519512,5.7302613
4.2111483,0.6930226,-0.17797951,7.6519856,2.1288104,4.890182,6.458264,4.52251,5.4861574,2.5025127
2.103145,2.1819751,1.6471696,0.112106636,2.914721,8.836949,4.395253,9.269893,3.754768,7.9465275
2.2568724,6.6081305,4.4958963,0.9396758,1.901292,-0.39439917,3.8065567,1.5335813,1.0480014,1.6523837
2.7216964,0.683077,2.295394,3.3551388,-1.2134411,1.2813734,5.956873,7.0730963,8.3323965,4.875092
2.0254982,6.3099256,4.793011,0.6404904,9.2776375,0.99726593,2.5781083,7.7883387,6.132459,8.198904
-1.3458283,3.289891,4.155247,-0.43195856,1.4150773,1.2447244,5.5371075,5.3298593,4.7168,1.0179758
3.9755485,2.678087,1.9697499,-0.28017235,1.3707821,5.3945446,1.4622881,3.2475827,4.6716485,6.4428587
0.14893474,2.6601045,1.9709142,-1.4033722,4.4247923,-0.42394647,2.1400888,4.1522064,3.6526542,7.9048123
-0.014976515,8.205175,5.3843093,5.0285883,2.5413566,3.713381,3.9484556,4.973943,7.981476,5.8871074
2.0305994,2.2047179,1.5456369,-0.050411243,2.8765538,8.92293,4.453757,9.38967,3.9441602,8.073592
1.9474179,7.922206,2.4132044,-0.39170092,2.7245214,2.7464435,5.95654,9.016494,3.888927,0.20389254
0.3229434,2.2272208,1.5815849,6.5710874,-2.1237082,5.955592,3.4632492,4.2976418,8.239738,7.669069
-1.3540696,3.3239446,4.195052,-0.4042649,1.4471059,1.2232221,5.474698,5.316133,4.719866,1.0877341
0.1585532,2.6557736,1.9494435,-1.3849032,4.418453,-0.45611963,2.1431525,4.159772,3.63478,7.9188967
3.4423516,3.9315932,5.5287905,-4.12776,5.210154,8.274515,7.6118817,5.533156,0.29643244,4.095935
3.728199,9.001684,4.6941757,6.900286,3.2506418,6.7535176,1.0723494,10.24525,5.9280486,1.2415993
2.3669095,2.0624754,1.7572029,0.20644625,2.8347647,8.563268,4.288478,9.08788,3.6411417,7.8153605
2.7643275,-1.4799925,2.2545652,1.2160301,2.657807,2.80305,4.1139927,7.227181,7.6424527,4.7601438
-1.6696697,3.6871297,4.5114646,-0.017417075,1.8163512,0.8273289,4.9506173,5.240652,4.637402,1.572161
