#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
UNCLASSIFIED	0.0	4.33875	0.0	0.0	0.0	2.67056	0.0	0.0	0.0	0.0
d__Bacteria	99.90152	95.34475969966518	99.65477000000004	99.81428	99.20984	97.3294461933753	98.11738	99.49478	99.96325000000002	99.69497
d__Archaea	0.0985	0.3165048281663003	0.34529	0.18569	0.7901400000000001	0.0	0.00142	0.4424	0.03661	0.1968099999999999
d__Bacteria;p__Firmicutes_A	62.60729	44.44485041949134	26.88041	28.868730000000003	27.26521	28.744156475704603	41.0653	52.926100000000005	57.44944	68.78158
d__Bacteria;p__Firmicutes	12.324659999999998	5.834140786977042	18.30232	14.31193	12.73776	3.1868285391929776	19.05927	21.1724	5.24732	8.582439999999998
d__Bacteria;p__Actinobacteriota	13.548559999999998	27.35179126691784	28.3419	5.2341500000000005	7.983180000000002	2.0603765733745245	7.331180000000001	8.881780000000003	6.08846	4.879709999999999
d__Bacteria;p__Proteobacteria	2.1335299999999995	0.2268511000161895	0.65679	11.42228	1.72011	0.7813996476789298	1.41749	1.49669	0.5556200000000001	1.45643
d__Bacteria;p__Bacteroidota	7.039140000000001	14.288299855472768	19.519680000000008	30.318580000000004	36.3034	61.8942413469873	15.6515	4.509849999999999	27.13682	8.934510000000001
d__Bacteria;p__Verrucomicrobiota	1.15407	0.9202995372335958	0.4408799999999999	0.6092599999999999	0.44225	0.1621800399740173	2.8387100000000003	5.08165	0.87084	0.6857199999999999
d__Bacteria;p__Cyanobacteria	0.43875	0.2262006034824499	0.33775	6.328899999999999	7.584560000000001	0.0	4.89821	3.1407300000000005	0.57782	3.66179
d__Bacteria;p__Firmicutes_C	0.52092	1.692620679166929	1.6146300000000002	2.058	4.39547	0.1529142776229842	2.85247	0.7457900000000001	1.59434	2.17617
d__Bacteria;p__Desulfobacterota_I	0.09851	0.1752992497173261	1.92617	0.37104	0.00246	0.1045026159275655	0.09445	0.34061	0.01458	0.25881
d__Archaea;p__Thermoplasmatota	0.08379	0.3165048281663003	0.03972	0.115	0.04039	0.0	0.0	0.32418	0.0022	0.0
d__Bacteria;p__Fusobacteriota	0.03475	0.0	0.30418	0.11003	0.00636	0.0313206126529669	0.07739	0.21896	0.28089	0.27781
d__Archaea;p__Methanobacteriota	0.01471	0.0	0.30557	0.07069	0.74975	0.0	0.00142	0.11822	0.03441	0.1968099999999999
d__Bacteria;p__Firmicutes_B	0.00134	0.0132586499376924	1.19239	0.04085	0.63107	0.0132660021895568	0.27999	0.39348	0.01359	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia	62.60729	44.44485041949134	26.88041	28.868730000000003	27.26521	28.744156475704603	41.0653	52.926100000000005	57.44944	68.78158
d__Bacteria;p__Firmicutes;c__Bacilli	12.324659999999998	5.834140786977042	18.30232	14.31193	12.73776	3.1868285391929776	19.05927	21.1724	5.24732	8.582439999999998
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	10.30643	26.260554633193166	27.90177	4.4283600000000005	7.738960000000001	1.1961787740987055	6.05883	8.540350000000002	5.564939999999999	4.318829999999999
d__Bacteria;p__Actinobacteriota;c__Actinomycetia	3.24213	1.0912366337246684	0.44013	0.80579	0.24422	0.864197799275819	1.27235	0.34143	0.5235200000000001	0.56088
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	2.00306	0.2268511000161895	0.46846	0.94293	1.2461	0.1459941546906475	1.30396	1.37776	0.5532600000000001	1.37174
d__Bacteria;p__Bacteroidota;c__Bacteroidia	7.039140000000001	14.288299855472768	19.519680000000008	30.318580000000004	36.3034	61.8942413469873	15.6515	4.509849999999999	27.13682	8.934510000000001
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria	0.94072	0.2299887891789334	0.01441	0.00454	0.0	0.0213930101340028	0.11273	5.07967	0.0356	0.07554
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia	0.43875	0.2262006034824499	0.33775	6.328899999999999	7.584560000000001	0.0	4.89821	3.1407300000000005	0.57782	3.66179
d__Bacteria;p__Firmicutes_C;c__Negativicutes	0.52092	1.692620679166929	1.6146300000000002	2.058	4.39547	0.1529142776229842	2.85247	0.7457900000000001	1.59434	2.17617
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.2133499999999999	0.6903107480546624	0.4264699999999999	0.6047199999999999	0.44225	0.1407870298400144	2.7259800000000003	0.00198	0.83524	0.61018
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia	0.09851	0.1752992497173261	1.92617	0.37104	0.00246	0.1045026159275655	0.09445	0.34061	0.01458	0.25881
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.13047	0.0	0.18833	10.47935	0.4740099999999999	0.6354054929882823	0.1135299999999999	0.11893	0.00236	0.08469
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata	0.08379	0.3165048281663003	0.03972	0.115	0.04039	0.0	0.0	0.32418	0.0022	0.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	0.03475	0.0	0.30418	0.11003	0.00636	0.0313206126529669	0.07739	0.21896	0.28089	0.27781
d__Archaea;p__Methanobacteriota;c__Methanobacteria	0.01471	0.0	0.30557	0.07069	0.74975	0.0	0.00142	0.11822	0.03441	0.1968099999999999
d__Bacteria;p__Firmicutes_B;c__Peptococcia	0.00134	0.0132586499376924	1.19239	0.04085	0.63107	0.0	0.00172	0.39348	0.00848	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77	27.01236	1.5801613078339476	4.13517	3.17845	6.926800000000001	3.4071823833393946	2.58537	2.63663	3.432500000000001	3.65501
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39	9.459499999999998	1.8544125596836625	13.84163	4.11079	6.387359999999999	1.3756931867063258	1.7439100000000003	3.1866500000000006	3.3736300000000004	5.077399999999999
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	10.30643	26.260554633193166	27.90177	4.4283600000000005	7.738960000000001	1.1961787740987055	6.05883	8.540350000000002	5.564939999999999	4.318829999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales	6.488289999999999	0.1216141534328167	0.0726899999999999	1.01553	0.06321	0.1448456673404144	0.01821	0.0	0.09132	0.0858399999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales	17.60898	33.16835908135842	10.23239	11.30987	10.12591	15.405254538238896	17.84673	16.067670000000003	43.58269000000001	7.23855
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales	3.24213	1.0912366337246684	0.44013	0.80579	0.24422	0.864197799275819	1.00685	0.34143	0.5208900000000001	0.56088
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales	8.813150000000002	5.104398469627162	7.466469999999998	7.743410000000001	5.436169999999998	3.741499264637332	13.560130000000004	30.539290000000005	5.487249999999998	35.246550000000006
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	2.1059600000000005	3.6671263783295167	1.8302	3.54824	4.652950000000001	1.5307681778187316	3.6711	1.29434	0.55463	1.4012
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	1.6434399999999998	0.0594726022096925	0.17414	0.29351	0.44153	0.1120943119714791	0.61712	0.6452399999999999	0.14416	0.1965899999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	7.039140000000001	14.288299855472768	19.519680000000008	30.318580000000004	36.3034	61.8942413469873	15.6515	4.509849999999999	27.13682	8.934510000000001
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales	0.94072	0.2299887891789334	0.01441	0.00454	0.0	0.0213930101340028	0.11273	5.07967	0.0356	0.07554
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales	2.18095	2.8144019516008694	3.78752	4.04086	2.727930000000001	4.220204364924318	4.915829999999999	2.92948	2.5195800000000004	19.91797
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales	0.4213599999999999	1.6559154556381224	0.26276	0.4623899999999999	0.14164	0.2487253748746331	1.7073	0.6032900000000001	1.84941	1.81701
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales	0.43875	0.2262006034824499	0.33775	6.328899999999999	7.584560000000001	0.0	4.89821	3.1407300000000005	0.57782	3.66179
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales	0.37584	0.3436056616969516	1.35041	1.36399	0.95785	0.0920541810042763	0.28898	0.04662	1.1684199999999998	0.83619
d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28	0.24866	0.0159562973276125	0.00753	0.08934	0.01021	0.0	0.0	0.01011	0.01368	0.03805
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales	0.14508	1.036432300757107	0.02428	0.69401	3.4376199999999995	0.0608600966187079	1.52906	0.63692	0.00508	1.2763699999999998
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20	0.1912399999999999	0.0253024019373712	0.0288	0.0	1.01789	0.0	0.7768200000000001	0.32128	0.1114699999999999	0.73915
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales	0.19749	0.6903107480546624	0.38891	0.6047199999999999	0.40353	0.0	0.5293000000000001	0.00198	0.83524	0.08865
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.35962	0.1673784978064969	0.29432	0.64942	0.80457	0.0338998427191683	0.68684	0.7325200000000001	0.4091	1.0605099999999998
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales	0.09005	0.0	0.0	3.52088	0.0	0.014219830666869	0.04108	0.0	0.47106	0.0
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales	0.09851	0.1752992497173261	1.92617	0.37104	0.00246	0.1045026159275655	0.09445	0.34061	0.01458	0.25881
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	0.22591	0.2713431496988789	2.59416	3.0426800000000003	0.66935	0.1935201185142763	12.79667	16.36002	0.72285	1.02773
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	0.13047	0.0	0.18833	10.47935	0.4740099999999999	0.6354054929882823	0.08102	0.11893	0.0	0.08469
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales	0.08379	0.3165048281663003	0.03972	0.115	0.04039	0.0	0.0	0.32418	0.0022	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.07786	0.0	0.32356	0.00747	1.664	0.0330822754529007	0.17326	0.04883	0.02731	0.24443
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.03475	0.0	0.30418	0.11003	0.00636	0.0313206126529669	0.07739	0.21896	0.28089	0.27781
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	0.01586	0.0	0.03756	0.0	0.03872	0.1407870298400144	2.19668	0.0	0.0	0.5215299999999999
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	0.01471	0.0	0.30557	0.07069	0.74975	0.0	0.00142	0.11822	0.03441	0.1968099999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales	0.00434	0.0	0.0	0.0	0.0	0.0	0.0	0.00934	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.00334	0.0	0.0	0.0	0.0	0.0726272254867741	0.02339	0.0	0.0	0.29891
d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales	0.00134	0.0132586499376924	1.19239	0.04085	0.63107	0.0	0.00172	0.39348	0.00848	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508	22.34487	1.5295086733317242	4.13517	3.17845	5.3529800000000005	3.4071823833393946	2.49553	1.15972	2.75295	3.5928000000000004
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660	9.459499999999998	1.8544125596836625	13.84163	4.11079	6.387359999999999	1.3756931867063258	1.7439100000000003	3.1866500000000006	3.3736300000000004	5.077399999999999
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	7.676019999999999	3.4226162106473965	15.8958	2.23962	2.6325200000000004	0.9389370735337844	4.36982	6.729560000000001	4.751729999999999	3.25111
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae	6.488289999999999	0.1216141534328167	0.0726899999999999	1.01553	0.06321	0.1448456673404144	0.01821	0.0	0.09132	0.0858399999999999
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272	6.048699999999999	0.1278608333818161	1.65069	0.1701299999999999	0.33119	0.0627482876860403	6.91877	0.39922	0.05753	0.56385
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-465	4.61079	0.0	0.0	0.0	0.43499	0.0	0.05361	1.47691	0.04884	0.04887
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae	3.24213	0.7860293997693456	0.34155	0.60583	0.00513	0.78956558739796	0.6563699999999999	0.08476	0.42952	0.07044
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	3.96469	1.4760244656826345	1.4219400000000002	3.01413	5.2984100000000005	2.0320926391391234	4.41919	9.512450000000005	2.35582	0.98137
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	1.74962	0.0	0.06401	0.0	0.00084	0.0	0.33408	0.09404	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	8.757540000000002	4.891791330474771	7.375359999999998	7.691940000000001	5.436169999999998	3.711142213405323	13.128450000000004	29.695990000000005	5.233709999999998	34.951130000000006
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	2.0072300000000003	1.7157515706166693	0.41628	2.91848	2.27413	1.264834958577894	0.2168399999999999	0.08874	0.23414	1.13457
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	5.064290000000001	27.13536724369247	5.7304	4.86444	2.9923200000000003	10.854431810602138	4.960329999999999	3.4715100000000003	6.650690000000002	1.90528
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	1.6434399999999998	0.0594726022096925	0.17414	0.29351	0.44153	0.1120943119714791	0.61712	0.6452399999999999	0.14416	0.1965899999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932	1.81912	0.499294354147128	2.59907	0.11466	11.871850000000002	0.6922361509375282	0.71548	0.08395	0.49202	0.45237
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	2.9776100000000003	8.212690928721388	7.57483	4.09151	9.88461	1.8566271310882567	12.42564	2.19748	21.95013	3.76718
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	1.50534	22.53622282439655	11.9122	1.5117100000000003	0.81336	0.2354691056287224	1.19406	1.65925	0.78292	0.8393700000000001
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	1.12507	0.2806509898066529	0.0937699999999999	0.38968	4.293080000000001	0.0217725949361985	0.49495	0.15154	0.0113	0.22835
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae	0.94072	0.0	0.0	0.0	0.0	0.0213930101340028	0.11273	5.07967	0.0356	0.0282
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138	1.18347	0.3427160120258077	0.58987	2.2027	0.00985	0.7210845959044003	0.21317	0.05547	0.0969899999999999	2.22007
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.8541300000000001	0.0	0.20899	0.01066	0.0	0.0	0.0	0.07134	0.51914	0.7725599999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.88137	0.5092335585376493	1.70735	2.73937	1.88868	2.106053277905405	0.40602	0.6624700000000001	0.05321	0.34882
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.32064	1.6559154556381224	0.07236	0.2274	0.14164	0.2135505165378331	1.65918	0.5929500000000001	0.6804600000000001	1.77671
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156	0.28495	0.0	0.0	0.0	0.0	0.0	4.36592	0.0	0.0	0.13884
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-917	0.32637	0.0578654931263359	0.37185	0.25191	0.19696	0.3738715642754563	0.13944	0.00442	0.00523	13.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	0.7273999999999999	4.4291065386014905	1.3267999999999998	3.261169999999999	1.5031500000000004	2.44940233090687	0.92105	2.4916700000000005	34.51865	3.7776800000000006
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	0.33185	0.0	0.85699	1.16025	0.0	0.0920541810042763	0.08143	0.04662	0.09553	0.56753
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-314	0.32621	0.5528072601727063	1.32922	0.00743	0.0	0.0	0.0	0.41312	0.10245	2.82205
d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313	0.24866	0.0159562973276125	0.00753	0.08934	0.01021	0.0	0.0	0.01011	0.01368	0.03805
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	0.14508	1.036432300757107	0.02428	0.69401	3.4376199999999995	0.0608600966187079	1.52906	0.63692	0.00508	1.2763699999999998
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.13184	0.6065306209592005	0.1717	0.0	0.00484	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449	0.12557	0.0	0.0	0.0	0.16472	0.0	0.0	0.0708	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312	0.14461	0.6903107480546624	0.38891	0.6047199999999999	0.40353	0.0	0.49411	0.00198	0.83524	0.08865
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae	0.1538	0.2262006034824499	0.33775	6.328899999999999	7.584560000000001	0.0	0.53229	3.1407300000000005	0.57782	3.52295
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.35962	0.1418082443552329	0.28994	0.64942	0.4102699999999999	0.0338998427191683	0.68684	0.32655	0.01311	0.26408
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.15875	2.4770238376019256	2.04379	0.00551	0.80037	0.0152807215242877	0.18841	0.14968	0.0	0.018
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae	0.09005	0.0	0.0	3.52088	0.0	0.014219830666869	0.04108	0.0	0.47106	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae	0.08938	0.8677241115066424	0.14972	1.01585	0.95694	0.9368639565371776	4.1155	0.91277	1.00524	0.7276800000000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	0.24801	2.480228489643143	0.7266800000000001	13.146630000000002	1.50586	0.1954472413561928	1.41212	0.09061	2.61159	1.6663499999999998
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.09851	0.1752992497173261	1.92617	0.37104	0.00246	0.1045026159275655	0.09445	0.34061	0.01458	0.25881
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0864299999999999	1.8064671386968552	0.29602	0.5204000000000001	1.63561	0.0632349348683424	1.70329	1.04881	0.3204899999999999	0.21941
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.1007199999999999	0.0	0.1904	0.23499	0.0	0.0351748583368	0.04812	0.01034	1.16895	0.0403
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	0.11484	0.2309071372265658	0.05517	0.1482399999999999	0.24373	0.0445574160115856	0.0544199999999999	5.002840000000001	0.60236	0.307
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	0.11107	0.0404360124723131	2.53899	2.8944400000000003	0.42562	0.1489627025026907	12.74225	11.35718	0.12049	0.72073
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__UBA1234	0.0567	0.0506526345022233	0.0	0.0	1.13883	0.0	0.03623	0.0	0.63071	0.01334
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382	0.05428	0.0	0.03855	0.0	0.0	0.0065794699047251	0.2933099999999999	0.04113	0.0	0.00256
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239	0.11241	0.0	0.18833	1.92914	0.4329999999999999	0.6354054929882823	0.08102	0.03828	0.0	0.08469
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA9783	0.05288	0.0	0.0	0.0	0.0	0.0	0.03519	0.0	0.0	0.0
