UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
3.148871,6.024398,1.6567532,5.4347644,6.974586,3.38832,5.4774165,6.8874288,4.350933,3.1938279
8.272461,4.4922876,3.571278,-1.8245482,5.0990143,3.2838433,7.7767634,5.2678695,1.2187394,9.138088
10.559297,1.9730161,1.6603931,2.3674846,-0.088664874,5.4308057,7.447928,6.1043377,6.2130523,5.4000688
2.0863764,3.1726434,3.3408759,6.4263897,7.7794766,-0.5084061,5.154903,12.410098,1.4105761,4.2318206
8.730463,3.6332598,3.9784348,-0.84482175,5.2594986,4.4698844,2.3881166,3.0154812,4.4183626,4.412106
6.3224216,2.1863744,0.129625,5.122004,5.2307196,5.33365,1.2636138,9.476886,5.7359076,4.9073615
1.8698348,3.8975303,-0.12742949,7.967652,7.158896,1.112442,3.2551775,3.3935459,0.10790886,1.5630298
3.7735143,9.914534,5.3679724,5.7663984,6.9639034,-0.6765488,10.990726,8.087029,3.2281075,9.02441
0.9532248,3.1845417,-1.3071046,7.878445,6.118807,0.8678591,2.742308,3.8266568,0.733243,0.7431288
3.4361238,6.131021,1.6240699,5.6429796,6.6707683,3.1960132,5.6210485,6.688397,4.3090277,3.2548957
-0.18551722,2.968381,4.85972,6.1805563,0.5559594,4.7649264,4.181792,1.1465805,2.7948198,4.0763907
3.0273392,6.1590075,1.7101029,5.2683887,7.00774,3.521169,5.4257956,6.9054093,4.2163196,2.9794722
9.072139,8.357639,3.1936417,4.119215,1.3015344,-0.5261467,5.8957386,8.221714,5.134125,6.0918574
1.5767461,10.5316725,3.19023,5.9642954,4.969601,3.9784412,0.7608115,6.628711,6.515496,6.013196
7.2970643,2.4187434,1.5455958,4.9748297,4.2215686,6.832737,0.93804836,11.59666,1.0041285,10.815541
-0.057509154,4.212375,6.08959,-0.45543718,1.9986993,2.2543125,0.31755543,4.123729,5.159017,2.2563546
4.9695387,-0.38367105,5.668795,6.753796,3.2144752,5.6288347,7.2242074,8.436736,11.318424,5.1760592
8.256147,4.5086126,3.5876431,-1.8084313,5.0826154,3.3002229,7.7931376,5.284228,1.2351495,9.121739
7.394044,4.133836,0.5600976,2.9328926,3.7869143,2.4390428,2.6788404,6.613867,2.1171703,9.137446
3.2449381,9.642342,4.798821,7.1261907,9.303385,10.662323,2.313997,2.6253457,4.804942,2.8070264
5.644707,4.399753,2.5021822,-3.2207708,5.8970256,5.7895436,6.1445665,3.8825,-1.0386455,3.0010257
-0.09541488,2.9096258,4.7557197,6.057102,0.47435245,4.459529,3.8689587,1.3936557,2.846543,3.83707
8.571892,4.4840193,2.2195365,1.9386909,6.5696163,2.2350976,2.200703,5.618978,3.9985158,9.560495
0.11714832,9.731076,1.5357739,10.241988,2.0087798,5.0461545,4.430285,-0.22765063,3.6896348,4.2367873
4.639899,0.756204,-0.7221787,7.983855,3.924982,4.9445977,6.2626925,1.2819288,3.458414,9.437874
8.424603,4.138373,2.131905,1.8081475,7.9410787,2.2991939,2.2930255,4.6840296,4.994874,9.956978
2.101373,4.112633,0.86344135,8.29939,9.0885515,0.18749961,1.7748231,4.9878573,6.9071283,8.506245
0.018067764,2.9522007,4.7494845,5.9559965,0.45546547,4.2457714,3.2484524,1.9149911,2.6084461,3.946704
-0.05888771,4.176381,6.1194715,-0.45896965,1.9972955,2.2901309,0.31458142,4.157868,5.1265755,2.2243528
-0.20855014,2.9601018,4.8542037,6.2023535,0.5738533,4.7408137,4.162055,1.1637546,2.792295,4.0514374
-0.8129501,2.0138087,6.636525,0.12113588,6.0942163,2.7554622,2.4779885,6.8452187,4.469519,9.61486
8.285188,4.479395,3.558237,-1.8350425,5.111231,3.271304,7.76343,5.255586,1.2061588,9.150983
1.7624223,4.134713,-0.48336807,8.513353,6.260409,1.1385112,3.7303777,3.5737183,0.18750548,1.7637422
8.613774,4.5078764,2.269285,1.9492098,6.610888,2.280364,2.2350962,5.645932,3.9979982,9.6107855
9.0279045,8.317196,3.1523623,4.0939336,1.340852,-0.48552227,5.918586,8.177396,5.090217,6.0982513
4.9977455,1.8575451,0.4499574,4.1651473,4.1704273,4.203727,9.443869,9.960182,4.5805674,-1.7440324
8.459024,4.233633,2.653427,1.7970412,7.4100947,2.2745616,2.1307273,5.0980716,4.7501225,9.582515
9.864947,5.785934,0.8637853,2.5190377,7.891995,5.3912935,3.0676422,2.770235,4.2646556,0.5610605
10.523962,1.9922893,1.6858937,2.404902,-0.06925694,5.4661527,7.473923,6.063095,6.193259,5.44215
3.768497,7.6541066,1.094492,6.1237073,11.326945,1.7609236,3.9031148,9.779775,5.581458,2.787133
0.23248063,3.019983,4.671603,5.584937,0.37430024,3.8765893,2.7755966,2.4759297,2.3936129,4.060042
1.9474355,3.8932047,-0.18318641,8.239789,7.016655,1.0628444,3.3492105,3.5758436,0.05877488,1.6635908
2.367983,1.5185727,2.2472885,4.847688,1.4424552,1.1015933,6.5844007,3.511611,0.7132436,3.869965
-0.28557986,2.7349412,4.8298597,6.468821,0.66478133,4.600577,4.1280217,1.1904453,2.9005976,3.6667683
7.3288403,4.037528,0.53468937,3.0104313,3.8531258,2.3483696,2.6018744,6.5287714,2.1936736,9.222609
-0.19381951,2.8769028,4.798389,6.169513,0.56177586,4.5356574,3.9413145,1.3236417,2.811133,3.877218
10.370413,4.1358476,10.778031,7.4638577,8.206119,3.28793,5.27147,2.5068305,5.8237066,2.2211862
3.7018042,5.438997,2.1816497,6.134494,6.8131614,4.217709,4.6765547,7.610514,4.053309,3.0832024
1.4076254,8.576536,3.83554,5.2601757,-1.4435622,-2.2908452,5.7830334,4.703261,6.1084895,5.7250533
0.44654998,3.1879473,4.6303926,5.3631754,0.29924077,3.689305,2.590989,2.76858,2.3181531,4.174439
2.3679595,1.5186027,2.247306,4.8476944,1.4424491,1.1016254,6.5843606,3.5116003,0.7132679,3.8699727
4.927662,4.877863,5.162534,3.2731183,6.4999223,11.108831,2.643138,3.3903072,1.8353524,5.5785513
0.974198,3.4489217,-1.1856467,8.145806,6.0937605,0.72791934,2.8445408,3.8877802,0.7687491,1.0339605
10.365847,4.135875,10.766862,7.4586015,8.200347,3.285952,5.2680917,2.5099194,5.8218927,2.224157
1.7353102,3.259178,5.5674405,3.220731,8.937176,6.9372845,3.358516,9.3463955,3.0749097,2.3480093
9.033587,8.323209,3.1583023,4.1002893,1.3347648,-0.4914976,5.912717,8.182693,5.0960064,6.096555
2.419644,6.5559688,5.5047736,3.2511008,0.8367794,7.782534,0.8092166,9.764927,6.0204206,2.0973668
0.927009,3.1469707,-1.3381562,7.8360114,6.090994,0.88843465,2.713258,3.8288279,0.7575437,0.7006854
1.4925346,10.450809,3.1066363,5.8808656,4.885669,3.8949072,0.6784943,6.546461,6.555865,6.0537133
2.6109347,6.326927,1.6781987,5.149378,7.522305,3.45401,6.134861,7.1510057,5.0972815,3.6142285
1.9686768,3.8944752,-0.18141828,8.262881,7.0311203,1.059736,3.357587,3.5902789,0.049333442,1.6731462
7.8675795,4.46547,2.8130147,1.5301374,7.1799273,1.9859979,2.1803515,5.461698,4.887852,9.186982
1.8864836,5.554856,1.5351257,4.0364356,7.4427204,3.9443753,5.831425,5.8415947,4.1294184,3.2770913
7.212909,4.106232,0.49261242,2.9691474,3.6101449,2.3701165,2.8452888,6.6396537,1.9402694,9.157778
0.85425544,7.0354815,4.781228,-2.145262,4.903578,2.0393293,-0.97277915,3.6964056,7.1564913,5.784178
3.0910559,6.0458946,1.697545,5.388834,6.942312,3.4340417,5.5259223,6.9311676,4.3930883,3.2367942
9.839715,6.745661,4.3419805,1.5408425,3.072765,3.8628356,3.5143445,3.9748836,1.2593985,2.1232798
2.1190364,4.246399,0.8771809,8.5592985,8.998698,0.12294894,1.7392664,4.9864473,6.7176185,8.42325
