UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
8.743402,12.762652,10.8879,0.5345039,8.125305,0.44183913,2.9288995,7.704392,-0.3662321,1.2591277
9.021425,12.876253,10.766734,0.50062126,7.5504613,0.64655066,1.9418693,8.895711,-0.3134546,2.0484786
8.87887,12.769553,10.269619,-0.101584904,7.3404107,-0.084286295,2.610698,8.140602,-0.23503715,0.86429083
9.190292,13.08718,10.467399,1.0300944,8.281602,-0.5529928,3.0574675,8.313706,0.2755745,1.9490746
8.797799,12.507817,10.249826,0.08351787,7.354972,-0.011355365,2.7759924,8.150228,-0.3702879,0.6591696
8.972205,12.160646,10.302621,0.7566037,7.4933906,0.21926227,3.1357598,8.471904,-0.489926,0.86304295
8.866225,12.814418,11.070455,0.2419492,8.020321,0.4823474,3.2180016,7.696735,-0.5266846,1.0469053
9.834586,12.754589,10.297215,-0.5692084,7.311774,0.6859061,2.8302612,8.688714,-0.059590176,2.1454651
9.231358,12.723846,10.331527,1.6851002,8.492214,-0.3548262,3.2079637,8.490294,0.24651437,2.035452
9.255056,12.8597145,10.541004,-0.49841034,7.56542,0.5594952,2.9177113,7.863889,-0.25969735,1.3004447
9.409279,12.099325,10.748324,1.5990776,8.08804,0.8947674,3.2971094,8.950507,-0.50082505,1.9738482
9.105058,12.830615,10.749368,1.2439575,8.523997,0.08494672,2.993719,8.350517,0.02801187,2.1754699
9.278133,12.723395,10.131814,-0.6283947,7.324881,0.118208624,2.9632313,8.071618,-0.18642554,0.94370615
9.40889,12.5294895,11.296539,0.7097543,7.9312735,0.62356263,3.241178,8.951849,-0.44037008,2.7511208
9.030302,12.364376,10.155335,1.1114745,7.846652,-0.39752346,3.300674,8.400585,0.019736547,1.5120101
9.604189,12.1936035,10.774806,1.3354026,7.6256695,1.1747999,3.0308118,9.192179,-0.45024893,2.6457431
8.84725,12.503292,10.274194,1.3253388,8.1628475,0.62474436,2.559959,8.174642,-0.31065115,0.8412886
9.430797,12.688609,10.432294,0.6930184,7.768218,0.9152161,2.267504,8.984531,-0.22285655,2.0319412
9.438514,11.958591,10.678827,0.90336835,7.808332,0.80315024,3.1254513,9.326022,-0.63861644,1.8064615
9.588809,12.541964,11.006875,0.19132489,7.4965854,0.5167362,3.0297046,9.349417,-0.48760483,2.4541957
8.834636,13.027542,10.147353,0.7297923,8.09368,-0.55056304,2.625073,8.075625,0.20151483,1.2065798
9.305875,12.469969,10.597861,1.5503281,8.056654,0.9175828,2.661019,8.856703,-0.26143876,2.1901877
8.712672,12.372786,10.926355,0.21688586,7.452877,0.61268055,2.8305635,8.1242285,-0.6789467,1.2020758
9.582999,12.366971,10.777269,0.26826102,7.532354,0.50160396,3.4174926,8.8438,-0.3836752,2.231364
9.094103,11.976342,10.609743,1.3174136,8.127843,0.88553023,3.1121073,8.707492,-0.60428166,1.408495
8.630206,12.5521345,10.485159,0.23577279,7.3039737,0.12418941,2.6494925,8.130664,-0.5367593,0.54756856
8.839342,13.020909,10.658485,0.69533664,8.057729,-0.3608033,2.9493444,7.948594,0.0101723885,1.521579
9.6876545,12.148408,10.8934355,1.5485202,7.9375997,0.89181894,3.5811126,9.096304,-0.43739152,2.5159903
9.262946,12.755431,10.60063,1.2309431,8.05938,0.5302041,2.323002,8.956892,0.0022206705,2.6085129
9.651647,12.173759,10.616382,1.2728978,7.6564937,1.1330478,2.9903796,9.249834,-0.40285265,2.57155
9.476522,12.376613,11.028234,1.3200227,7.9915023,1.1132278,3.1322439,8.79876,-0.41421312,2.565437
9.034238,12.815604,10.512614,-0.18429399,7.64731,0.3933407,2.3204234,8.379283,-0.19418418,1.5984529
8.851879,12.67753,10.011417,0.38217455,7.568898,0.11788491,2.7940938,7.784679,-0.20247291,0.51394176
8.655126,12.506508,10.677768,0.7834607,7.555542,0.44016033,2.6616073,8.190398,-0.6275263,0.66862935
9.2637,12.9287615,10.450189,-0.47825602,7.4001465,-0.01551176,3.1544514,7.945512,-0.20144004,1.1520108
9.105488,12.496663,10.397784,1.7006173,8.047874,0.7539289,2.713084,8.47239,-0.32821554,1.195706
8.760195,12.162882,10.6016865,0.88994884,7.4736133,0.5601158,2.8768356,8.41575,-0.69581795,0.82812536
9.149915,12.936814,10.555308,-0.30116317,7.3409214,-0.07449372,3.0924985,7.9960637,-0.25225696,1.1825956
9.248285,12.522466,9.905403,-0.20038907,7.3135643,0.2601353,2.813616,8.271299,-0.20230514,0.8596627
9.300244,12.853233,11.167522,0.2306613,7.5924416,0.3266803,3.3572583,8.276012,-0.37798992,2.113866
9.811751,12.341241,10.607805,1.0713742,7.7607203,1.0000483,2.9534311,9.320638,-0.25831398,2.6486292
9.178035,12.63879,11.100713,0.85734415,8.1069355,0.27431107,3.356125,8.371609,-0.35705724,1.772259
9.122748,12.853267,10.812686,1.3269488,8.565708,-0.082069114,3.0542138,8.464169,0.08601878,2.3748567
9.680325,12.319938,11.002351,1.4806029,7.988482,1.0770235,3.356779,9.004298,-0.39482245,2.6986537
9.303358,12.2045355,10.767353,0.20377432,7.40657,0.6891692,2.9699388,9.026679,-0.65074706,1.6910671
