UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10
1.968702,8.8980255,12.680887,2.1409535,2.5735307,3.5117214,4.7539115,2.6899734,-0.85078865,6.2784953
2.2232544,9.313948,12.443111,1.5596551,2.7793672,3.1195846,4.521132,2.7704043,-0.9501892,6.145002
0.94993246,10.013569,10.772602,1.4401523,3.8954105,3.0246828,4.7058926,3.5218492,-0.54236937,6.4227366
2.5967984,8.913813,11.376194,1.7099034,3.3384144,2.8694792,4.982837,3.2374425,-0.08230632,6.134605
1.9559733,10.152264,12.759615,1.3557351,2.5123746,3.3348196,4.1289287,2.962828,-1.3585011,6.2234535
2.9838727,8.769566,11.552141,2.0468874,3.2828789,2.99661,4.861163,3.1135263,-0.031380527,6.055269
1.4718776,10.442855,12.213476,1.3983645,2.6801407,3.4374006,4.1533227,3.1387944,-1.1697143,6.2953935
1.3808023,10.050127,12.38614,1.8431246,3.2337737,3.391685,4.128007,3.0595906,-1.158637,6.2914233
0.7410782,9.960992,11.264561,1.448076,3.8367884,2.900264,4.780884,3.6123295,-0.6805834,6.477639
1.9810518,9.231604,12.482939,2.1493065,2.5936434,3.3975103,4.656481,3.0432477,-0.5982354,6.1710863
1.3677775,9.784366,10.9301405,1.4218583,3.6425138,3.0138917,4.7887077,3.4605343,-0.3962137,6.37432
2.3105457,8.788407,12.115416,2.0043156,2.5927017,3.3343627,4.873883,2.7241619,-0.6608907,6.076944
1.3692709,10.554086,12.0854435,1.3984804,2.8263566,3.395163,4.0768633,3.1578822,-1.2666237,6.213952
1.4460276,10.491888,12.441942,1.109689,2.8574731,3.1357467,4.2549915,3.2591062,-1.3792589,6.20019
2.320002,8.637096,12.431477,2.1286635,2.8435347,3.2792068,4.8630185,2.647624,-0.6609482,6.1060276
1.5501343,9.328731,12.910128,1.2242744,2.520698,3.159631,4.7846055,2.5826333,-1.2498146,6.457019
1.5053436,9.49816,13.0615425,1.0882138,2.5447004,3.0722673,4.712211,2.5488915,-1.4436877,6.400059
1.8705711,8.948038,12.73199,2.0932455,2.4555006,3.4837086,4.750358,2.7303505,-0.8519335,6.2659745
2.711401,9.18839,11.745895,1.9803107,3.0480442,3.2160046,4.6408963,3.1733046,-0.19457383,6.182428
2.7098174,8.602105,11.70904,2.105312,3.280028,3.0477035,4.9523826,2.948406,-0.21357077,6.0955663
2.45385,9.466283,11.569029,1.6371592,3.241859,3.04756,4.749248,3.5297933,-0.05496771,6.381713
1.1758417,10.653843,12.190394,1.4215919,3.0078902,3.292183,4.0919595,3.2942343,-1.2943308,6.1833735
1.8094338,10.0512295,12.358777,1.959872,2.4491334,3.5214233,4.2764525,3.2708888,-0.7598331,6.1555343
0.839458,10.876195,12.314779,1.4068074,3.3530107,3.2176795,4.190714,3.6832786,-1.0543491,6.477972
